round,disc_to_backup_ms
229,4.0
230,10.0
231,3.0
232,2.0
233,3.0
234,2.0
235,3.0
236,3.0
237,3.0
238,3.0
239,3.0
240,2.0
241,3.0
242,2.0
243,3.0
244,3.0
245,2.0
246,3.0
247,2.0
248,3.0
249,3.0
250,2.0
251,2.0
252,3.0
253,2.0
254,3.0
255,3.0
256,2.0
257,4.0
258,3.0
259,2.0
260,2.0
261,3.0
262,5.0
263,2.0
264,3.0
265,4.0
266,2.0
267,2.0
268,3.0
269,4.0
270,3.0
271,2.0
272,4.0
273,4.0
274,2.0
275,3.0
276,3.0
277,2.0
278,3.0
279,2.0
280,3.0
281,3.0
282,3.0
283,3.0
284,2.0
285,3.0
286,3.0
287,3.0
288,3.0
289,3.0
290,2.0
291,2.0
292,3.0
293,2.0
294,3.0
295,3.0
296,2.0
297,2.0
298,2.0
299,4.0
300,3.0
301,2.0
302,2.0
303,3.0
304,3.0
305,4.0
306,2.0
307,3.0
308,3.0
309,2.0
310,2.0
311,2.0
312,3.0
313,2.0
314,3.0
315,3.0
316,2.0
317,2.0
318,3.0
319,3.0
320,2.0
321,3.0
322,3.0
323,3.0
324,3.0
325,2.0
326,3.0
327,2.0
328,3.0
329,3.0
330,2.0
331,3.0
332,3.0
333,2.0
334,3.0
335,3.0
336,3.0
337,3.0
338,3.0
339,2.0
340,3.0
341,2.0
342,3.0
343,7.0
344,3.0
345,3.0
346,2.0
347,3.0
348,3.0
349,5.0
350,3.0
351,2.0
352,2.0
353,2.0
354,3.0
355,4.0
356,3.0
357,2.0
358,97.0
359,3.0
360,3.0
361,3.0
362,2.0
363,3.0
364,2.0
365,2.0
366,2.0
367,3.0
368,2.0
369,2.0
370,3.0
371,3.0
372,2.0
373,2.0
374,2.0
375,3.0
376,3.0
377,2.0
378,3.0
379,3.0
380,3.0
381,2.0
382,3.0
383,3.0
384,2.0
385,3.0
386,2.0
387,3.0
388,8.0
389,3.0
390,3.0
391,3.0
392,2.0
393,2.0
394,2.0
395,3.0
396,3.0
397,3.0
398,3.0
399,2.0
400,3.0
401,2.0
402,2.0
403,2.0
404,2.0
405,3.0
406,2.0
407,3.0
408,2.0
409,4.0
410,2.0
411,3.0
412,3.0
413,3.0
414,3.0
415,4.0
416,3.0
417,3.0
418,3.0
419,3.0
420,3.0
421,2.0
422,3.0
423,3.0
424,2.0
425,3.0
426,3.0
427,2.0
428,102.0
429,3.0
430,2.0
431,2.0
432,3.0
433,3.0
434,3.0
435,3.0
436,2.0
437,3.0
438,4.0
439,2.0
440,6.0
441,3.0
442,3.0
443,2.0
444,3.0
445,4.0
446,3.0
447,3.0
448,2.0
449,2.0
450,3.0
451,3.0
452,3.0
453,3.0
454,3.0
455,3.0
456,3.0
457,3.0
458,3.0
459,3.0
460,3.0
461,3.0
462,3.0
463,3.0
464,2.0
465,3.0
466,3.0
467,3.0
468,3.0
469,3.0
470,2.0
471,2.0
472,3.0
473,5.0
474,3.0
475,2.0
476,3.0
477,2.0
478,2.0
479,3.0
480,2.0
481,3.0
482,2.0
483,2.0
484,4.0
485,2.0
486,3.0
487,3.0
488,2.0
489,5.0
490,3.0
491,4.0
492,3.0
493,2.0
494,3.0
495,3.0
496,3.0
497,2.0
498,2.0
499,2.0
500,2.0
501,3.0
502,3.0
503,2.0
504,4.0
505,3.0
506,6.0
507,3.0
508,3.0
509,2.0
510,3.0
511,3.0
512,3.0
513,2.0
514,3.0
515,3.0
516,3.0
517,5.0
518,102.0
519,3.0
520,2.0
521,2.0
522,4.0
523,2.0
524,2.0
525,3.0
526,3.0
527,3.0
528,3.0
529,3.0
530,2.0
531,3.0
532,3.0
533,2.0
534,2.0
535,2.0
536,3.0
537,3.0
538,5.0
539,4.0
540,3.0
541,2.0
542,2.0
543,3.0
544,3.0
545,3.0
546,2.0
547,3.0
548,3.0
549,3.0
550,3.0
551,3.0
552,3.0
553,3.0
554,3.0
555,3.0
556,3.0
557,3.0
558,2.0
559,2.0
560,3.0
561,4.0
562,3.0
563,3.0
564,2.0
565,3.0
566,3.0
567,3.0
568,2.0
569,3.0
570,3.0
571,2.0
572,2.0
573,4.0
574,3.0
575,3.0
576,3.0
577,3.0
578,3.0
579,2.0
580,2.0
581,3.0
582,3.0
583,2.0
584,2.0
585,2.0
586,3.0
587,3.0
588,3.0
589,4.0
590,2.0
591,2.0
592,5.0
593,2.0
594,3.0
595,3.0
596,3.0
597,3.0
598,2.0
599,3.0
600,2.0
601,3.0
602,2.0
603,3.0
604,4.0
605,3.0
606,3.0
607,3.0
608,3.0
609,3.0
610,2.0
611,2.0
612,2.0
613,3.0
614,5.0
615,2.0
616,2.0
617,3.0
618,2.0
619,3.0
620,2.0
621,2.0
622,3.0
623,3.0
624,2.0
625,3.0
626,3.0
627,2.0
628,4.0
629,3.0
630,3.0
631,2.0
632,3.0
633,2.0
634,2.0
635,2.0
636,2.0
637,3.0
638,3.0
639,2.0
640,3.0
641,2.0
642,3.0
643,2.0
644,3.0
645,3.0
646,3.0
647,3.0
648,3.0
649,3.0
650,3.0
651,4.0
652,2.0
653,3.0
654,9.0
655,98.0
656,2.0
657,3.0
658,3.0
659,3.0
660,2.0
661,3.0
662,3.0
663,2.0
664,2.0
665,3.0
666,3.0
667,5.0
668,3.0
669,2.0
670,2.0
671,3.0
672,3.0
673,2.0
674,2.0
675,2.0
676,2.0
677,2.0
678,3.0
679,3.0
680,3.0
681,3.0
682,3.0
683,2.0
684,3.0
685,3.0
686,5.0
687,2.0
688,3.0
689,2.0
690,2.0
691,2.0
692,4.0
693,102.0
694,3.0
695,2.0
696,3.0
697,3.0
698,3.0
699,4.0
700,3.0
701,3.0
702,2.0
703,3.0
704,2.0
705,2.0
706,2.0
707,3.0
708,3.0
709,3.0
710,3.0
711,2.0
712,3.0
713,3.0
714,3.0
715,2.0
716,4.0
717,3.0
718,3.0
719,2.0
720,3.0
721,3.0
722,2.0
723,101.0
724,3.0
725,2.0
726,3.0
727,3.0
728,3.0
729,3.0
730,2.0
731,3.0
732,3.0
733,3.0
734,3.0
735,3.0
736,2.0
737,3.0
738,2.0
739,2.0
740,3.0
741,2.0
742,3.0
743,3.0
744,3.0
745,2.0
746,2.0
747,2.0
748,2.0
749,2.0
750,3.0
751,5.0
752,2.0
753,3.0
754,3.0
755,2.0
756,3.0
757,3.0
758,2.0
759,2.0
760,2.0
761,3.0
762,2.0
763,2.0
764,3.0
765,3.0
766,2.0
767,2.0
768,3.0
769,3.0
770,3.0
771,3.0
772,100.0
773,3.0
774,3.0
775,2.0
776,3.0
777,2.0
778,2.0
779,2.0
780,3.0
781,2.0
782,3.0
783,3.0
784,3.0
785,3.0
786,3.0
787,4.0
788,11.0
789,3.0
790,3.0
791,2.0
792,6.0
793,3.0
794,2.0
795,2.0
796,3.0
797,3.0
798,2.0
799,2.0
800,3.0
801,3.0
802,3.0
803,2.0
804,2.0
805,3.0
806,2.0
807,2.0
808,3.0
809,3.0
810,3.0
811,2.0
812,2.0
813,2.0
814,2.0
815,3.0
816,2.0
817,3.0
818,3.0
819,3.0
820,2.0
821,3.0
822,3.0
823,98.0
824,2.0
825,2.0
826,3.0
827,3.0
828,3.0
829,3.0
830,4.0
831,2.0
832,2.0
833,3.0
834,3.0
835,2.0
836,2.0
837,3.0
838,3.0
839,3.0
840,2.0
841,6.0
842,2.0
843,3.0
844,3.0
845,2.0
846,3.0
847,3.0
848,3.0
849,3.0
850,3.0
851,2.0
852,3.0
853,3.0
854,5.0
855,2.0
856,3.0
857,2.0
858,4.0
859,9.0
860,98.0
861,2.0
862,2.0
863,3.0
864,2.0
865,3.0
866,3.0
867,3.0
868,3.0
869,4.0
870,2.0
871,4.0
872,3.0
873,4.0
874,3.0
875,3.0
876,3.0
877,3.0
878,2.0
879,3.0
880,3.0
881,2.0
882,2.0
883,2.0
884,3.0
885,3.0
886,2.0
887,2.0
888,3.0
889,98.0
890,3.0
891,3.0
892,3.0
893,2.0
894,3.0
895,2.0
896,3.0
897,3.0
898,3.0
899,2.0
900,2.0
901,2.0
902,3.0
903,2.0
904,3.0
905,2.0
906,2.0
907,3.0
908,2.0
909,2.0
910,3.0
911,2.0
912,3.0
913,3.0
914,2.0
915,3.0
916,3.0
917,3.0
918,3.0
919,3.0
920,3.0
921,3.0
922,6.0
923,2.0
924,3.0
925,2.0
926,2.0
927,2.0
928,3.0
929,3.0
930,3.0
931,3.0
932,2.0
933,3.0
934,2.0
935,5.0
936,3.0
937,3.0
938,2.0
939,2.0
940,4.0
941,3.0
942,2.0
943,3.0
944,3.0
945,2.0
946,101.0
947,3.0
948,3.0
949,2.0
950,2.0
951,2.0
952,3.0
953,2.0
954,3.0
955,3.0
956,2.0
957,3.0
958,3.0
959,2.0
960,3.0
961,3.0
962,2.0
963,2.0
964,3.0
965,3.0
966,3.0
967,3.0
968,2.0
969,2.0
970,3.0
971,2.0
972,2.0
973,3.0
974,3.0
975,3.0
976,3.0
977,3.0
978,2.0
979,3.0
980,3.0
981,2.0
982,2.0
983,2.0
984,3.0
985,2.0
986,2.0
987,2.0
988,3.0
989,3.0
990,3.0
991,2.0
992,2.0
993,3.0
994,10.0
995,3.0
996,3.0
997,3.0
998,3.0
999,3.0
1000,3.0
