round,init_time_ms
325,36.0
326,37.0
327,38.0
328,41.0
329,37.0
330,35.0
331,36.0
332,36.0
333,36.0
334,37.0
335,39.0
336,37.0
337,37.0
338,37.0
339,33.0
340,38.0
341,34.0
342,37.0
343,33.0
344,36.0
345,35.0
346,38.0
347,42.0
348,36.0
349,36.0
350,38.0
351,37.0
352,36.0
353,37.0
354,34.0
355,36.0
356,36.0
357,35.0
358,34.0
359,37.0
360,36.0
361,39.0
362,36.0
363,36.0
364,38.0
365,43.0
366,40.0
367,37.0
368,38.0
369,42.0
370,37.0
371,36.0
372,24.0
373,23.0
374,41.0
375,23.0
376,23.0
377,22.0
378,28.0
379,29.0
380,28.0
381,26.0
382,23.0
383,25.0
384,33.0
385,42.0
386,36.0
387,37.0
388,39.0
389,24.0
390,36.0
391,35.0
392,39.0
393,37.0
394,39.0
395,37.0
396,23.0
397,34.0
398,36.0
399,35.0
400,37.0
401,39.0
402,37.0
403,37.0
404,42.0
405,36.0
406,35.0
407,36.0
408,41.0
409,36.0
410,37.0
411,37.0
412,37.0
413,36.0
414,36.0
415,36.0
416,38.0
417,40.0
418,42.0
419,38.0
420,38.0
421,36.0
422,39.0
423,38.0
424,36.0
425,24.0
426,37.0
427,34.0
428,42.0
429,36.0
430,35.0
431,36.0
432,37.0
433,40.0
434,37.0
435,37.0
436,31.0
437,37.0
438,41.0
439,38.0
440,39.0
441,41.0
442,36.0
443,36.0
444,37.0
445,37.0
446,34.0
447,39.0
448,38.0
449,42.0
450,37.0
451,36.0
452,40.0
453,36.0
454,35.0
455,36.0
456,39.0
457,37.0
458,35.0
459,37.0
460,37.0
461,37.0
462,33.0
463,37.0
464,37.0
465,35.0
466,37.0
467,37.0
468,37.0
469,34.0
470,41.0
471,37.0
472,37.0
473,39.0
474,35.0
475,38.0
476,24.0
477,37.0
478,36.0
479,24.0
480,37.0
481,35.0
482,37.0
483,37.0
484,35.0
485,37.0
486,37.0
487,35.0
488,42.0
489,38.0
490,34.0
491,36.0
492,36.0
493,38.0
494,40.0
495,38.0
496,43.0
497,40.0
498,37.0
499,37.0
500,32.0
501,44.0
502,36.0
503,37.0
504,34.0
505,37.0
506,42.0
507,37.0
508,37.0
509,35.0
510,37.0
511,37.0
512,33.0
513,36.0
514,23.0
515,36.0
516,37.0
517,36.0
518,38.0
519,36.0
520,36.0
521,37.0
522,39.0
523,36.0
524,35.0
525,38.0
526,36.0
527,40.0
528,38.0
529,39.0
530,36.0
531,37.0
532,39.0
533,38.0
534,34.0
535,37.0
536,36.0
537,40.0
538,42.0
539,35.0
540,36.0
541,37.0
542,37.0
543,36.0
544,36.0
545,36.0
546,37.0
547,40.0
548,41.0
549,39.0
550,38.0
551,32.0
552,36.0
553,23.0
554,39.0
555,24.0
556,38.0
557,37.0
558,39.0
559,37.0
560,36.0
561,36.0
562,24.0
563,34.0
564,41.0
565,42.0
566,37.0
567,38.0
568,35.0
569,36.0
570,36.0
571,37.0
572,37.0
573,41.0
574,37.0
575,39.0
576,44.0
577,44.0
578,36.0
579,35.0
580,42.0
581,37.0
582,35.0
583,37.0
584,36.0
585,37.0
586,33.0
587,36.0
588,37.0
589,36.0
590,37.0
591,35.0
592,34.0
593,37.0
594,37.0
595,41.0
596,38.0
597,37.0
598,36.0
599,37.0
600,36.0
601,38.0
602,43.0
603,42.0
604,36.0
605,36.0
606,37.0
607,36.0
608,38.0
609,37.0
610,35.0
611,38.0
612,34.0
613,36.0
614,36.0
615,39.0
616,37.0
617,41.0
618,39.0
619,37.0
620,40.0
621,36.0
622,40.0
623,34.0
624,41.0
625,43.0
626,24.0
627,35.0
628,37.0
629,37.0
630,36.0
631,37.0
632,36.0
633,35.0
634,36.0
635,38.0
636,38.0
637,35.0
638,40.0
639,37.0
640,37.0
641,34.0
642,37.0
643,36.0
644,41.0
645,42.0
646,37.0
647,37.0
648,38.0
649,38.0
650,38.0
651,39.0
652,36.0
653,36.0
654,37.0
655,36.0
656,36.0
657,40.0
658,36.0
659,35.0
660,33.0
661,24.0
662,35.0
663,36.0
664,37.0
665,35.0
666,36.0
667,42.0
668,36.0
669,38.0
670,38.0
671,41.0
672,42.0
673,37.0
674,35.0
675,39.0
676,35.0
677,36.0
678,38.0
679,38.0
680,23.0
681,38.0
682,35.0
683,35.0
684,43.0
685,34.0
686,38.0
687,35.0
688,36.0
689,35.0
690,37.0
691,36.0
692,37.0
693,25.0
694,36.0
695,37.0
696,35.0
697,38.0
698,36.0
699,37.0
700,36.0
701,43.0
702,36.0
703,35.0
704,35.0
705,35.0
706,37.0
707,36.0
708,36.0
709,35.0
710,43.0
711,24.0
712,35.0
713,40.0
714,35.0
715,38.0
716,36.0
717,10976.0
718,27.0
719,37.0
720,36.0
721,36.0
722,38.0
723,38.0
724,40.0
725,38.0
726,42.0
727,37.0
728,37.0
729,37.0
730,37.0
731,37.0
732,39.0
733,36.0
734,36.0
735,38.0
736,37.0
737,43.0
738,37.0
739,39.0
740,34.0
741,42.0
742,38.0
743,36.0
744,39.0
745,37.0
746,30.0
747,38.0
748,37.0
749,38.0
750,37.0
751,38.0
752,40.0
753,36.0
754,36.0
755,37.0
756,37.0
757,35.0
758,38.0
759,37.0
760,36.0
761,35.0
762,36.0
763,36.0
764,35.0
765,36.0
766,38.0
767,37.0
768,36.0
769,37.0
770,36.0
771,38.0
772,36.0
773,37.0
774,36.0
775,40.0
776,36.0
777,38.0
778,39.0
779,37.0
780,36.0
781,37.0
782,36.0
783,41.0
784,39.0
785,35.0
786,36.0
787,43.0
788,37.0
789,37.0
790,36.0
791,39.0
792,24.0
793,36.0
794,38.0
795,35.0
796,36.0
797,36.0
798,37.0
799,23.0
800,39.0
801,36.0
802,41.0
803,37.0
804,35.0
805,43.0
806,42.0
807,37.0
808,42.0
809,34.0
810,24.0
811,36.0
812,11016.0
813,36.0
814,37.0
815,35.0
816,35.0
817,44.0
818,11009.0
819,36.0
820,25.0
821,35.0
822,40.0
823,36.0
824,36.0
825,37.0
826,36.0
827,37.0
828,36.0
829,37.0
830,42.0
831,37.0
832,37.0
833,36.0
834,36.0
835,35.0
836,38.0
837,38.0
838,37.0
839,36.0
840,36.0
841,38.0
842,37.0
843,39.0
844,39.0
845,36.0
846,36.0
847,32.0
848,42.0
849,36.0
850,39.0
851,38.0
852,36.0
853,36.0
854,37.0
855,45.0
856,36.0
857,37.0
858,36.0
859,35.0
860,36.0
861,39.0
862,36.0
863,36.0
864,37.0
865,38.0
866,36.0
867,35.0
868,38.0
869,35.0
870,38.0
871,36.0
872,37.0
873,37.0
874,36.0
875,36.0
876,36.0
877,37.0
878,37.0
879,40.0
880,37.0
881,38.0
882,37.0
883,26.0
884,34.0
885,35.0
886,36.0
887,42.0
888,35.0
889,38.0
890,32.0
891,40.0
892,35.0
893,39.0
894,24.0
895,36.0
896,35.0
897,11001.0
898,35.0
899,36.0
900,37.0
901,37.0
902,43.0
903,34.0
904,34.0
905,37.0
906,34.0
907,37.0
908,36.0
909,40.0
910,37.0
911,42.0
912,43.0
913,35.0
914,24.0
915,36.0
916,36.0
917,36.0
918,39.0
919,35.0
920,36.0
921,37.0
922,36.0
923,36.0
924,39.0
925,38.0
926,37.0
927,39.0
928,38.0
929,40.0
930,40.0
931,36.0
932,37.0
933,24.0
934,38.0
935,37.0
936,38.0
937,39.0
938,36.0
939,25.0
940,35.0
941,36.0
942,37.0
943,32.0
944,38.0
945,36.0
946,37.0
947,36.0
948,37.0
949,41.0
950,37.0
951,39.0
952,35.0
953,40.0
954,36.0
955,25.0
956,36.0
957,36.0
958,34.0
959,35.0
960,37.0
961,38.0
962,41.0
963,35.0
964,37.0
965,36.0
966,37.0
967,37.0
968,35.0
969,37.0
970,38.0
971,33.0
972,36.0
973,39.0
974,40.0
975,40.0
976,36.0
977,38.0
978,40.0
979,37.0
980,37.0
981,37.0
982,37.0
983,45.0
984,37.0
985,36.0
986,35.0
987,38.0
988,39.0
989,36.0
990,23.0
991,23.0
992,23.0
993,24.0
994,24.0
995,22.0
996,22.0
997,24.0
998,26.0
999,32.0
1000,24.0
1001,37.0
1002,36.0
1003,35.0
1004,41.0
1005,36.0
1006,36.0
1007,36.0
1008,37.0
1009,36.0
1010,36.0
1011,36.0
1012,36.0
1013,40.0
1014,42.0
1015,40.0
1016,41.0
1017,36.0
1018,38.0
1019,42.0
1020,33.0
1021,36.0
1022,36.0
1023,36.0
1024,41.0
1025,35.0
1026,36.0
1027,39.0
1028,36.0
1029,36.0
1030,40.0
1031,36.0
1032,37.0
1033,39.0
1034,37.0
1035,38.0
1036,36.0
1037,36.0
1038,37.0
1039,34.0
1040,36.0
1041,40.0
1042,35.0
1043,39.0
1044,36.0
1045,36.0
1046,43.0
1047,35.0
1048,41.0
1049,33.0
1050,35.0
1051,40.0
1052,36.0
1053,36.0
1054,34.0
1055,41.0
1056,41.0
1057,41.0
1058,36.0
1059,37.0
1060,39.0
1061,41.0
1062,36.0
1063,41.0
1064,38.0
