round,connect_latency_ms,excluded_from_stats
1,1536.0,True
2,3168.0,False
3,2809.0,False
4,2995.0,False
5,1514.0,False
6,1562.0,False
7,1533.0,False
8,1579.0,False
9,1931.0,False
10,1525.0,False
11,1538.0,False
12,1579.0,False
13,1550.0,False
14,1537.0,False
15,1596.0,False
16,1574.0,False
17,1525.0,False
18,1595.0,False
19,1591.0,False
20,1597.0,False
21,1565.0,False
22,1518.0,False
23,1573.0,False
24,1321.0,False
25,1573.0,False
26,1489.0,False
27,1518.0,False
28,1519.0,False
29,1570.0,False
30,1578.0,False
31,1558.0,False
32,1533.0,False
33,1523.0,False
34,1548.0,False
35,1499.0,False
36,1495.0,False
37,1543.0,False
38,1558.0,False
39,3434.0,False
40,2797.0,False
41,2365.0,False
42,2630.0,False
43,2670.0,False
44,2428.0,False
45,1527.0,False
46,1622.0,False
47,1590.0,False
48,1601.0,False
49,1574.0,False
50,1522.0,False
51,1495.0,False
52,1584.0,False
53,1588.0,False
54,1583.0,False
55,2174.0,False
56,1535.0,False
57,1546.0,False
58,1603.0,False
59,1573.0,False
60,1532.0,False
61,1545.0,False
62,1493.0,False
63,1574.0,False
64,1542.0,False
65,1612.0,False
66,1516.0,False
67,1596.0,False
68,1625.0,False
69,1558.0,False
70,1532.0,False
71,1510.0,False
72,1562.0,False
73,2557.0,False
74,1496.0,False
75,1573.0,False
76,1578.0,False
77,1565.0,False
78,2557.0,False
79,1504.0,False
80,1557.0,False
81,1512.0,False
82,2457.0,False
83,1509.0,False
84,1580.0,False
85,1544.0,False
86,1528.0,False
87,1589.0,False
88,1593.0,False
89,1471.0,False
90,1531.0,False
91,1533.0,False
92,1599.0,False
93,1504.0,False
94,1536.0,False
95,1541.0,False
96,1619.0,False
97,1581.0,False
98,1554.0,False
99,1519.0,False
100,1562.0,False
101,1586.0,False
102,1512.0,False
103,1562.0,False
104,1527.0,False
105,1568.0,False
106,1544.0,False
107,1590.0,False
108,1563.0,False
109,1513.0,False
110,1547.0,False
111,1613.0,False
112,1572.0,False
113,1961.0,False
114,1527.0,False
115,1495.0,False
116,1561.0,False
117,1523.0,False
118,1511.0,False
119,1613.0,False
120,1575.0,False
121,1509.0,False
122,1548.0,False
123,1098.0,False
124,1522.0,False
125,1585.0,False
126,1550.0,False
127,1598.0,False
128,1557.0,False
129,1575.0,False
130,1532.0,False
131,2432.0,False
132,1542.0,False
133,1610.0,False
134,1574.0,False
135,1536.0,False
136,1535.0,False
137,1474.0,False
138,1535.0,False
139,1576.0,False
140,1526.0,False
141,1579.0,False
142,1529.0,False
143,1594.0,False
144,1586.0,False
145,1588.0,False
146,1501.0,False
147,1596.0,False
148,1504.0,False
149,3935.0,False
150,1496.0,False
151,1537.0,False
152,1597.0,False
153,1544.0,False
154,1524.0,False
155,1582.0,False
156,1554.0,False
157,1563.0,False
158,1503.0,False
159,1537.0,False
160,1586.0,False
161,1547.0,False
162,1523.0,False
163,1577.0,False
164,1569.0,False
165,1534.0,False
166,1527.0,False
167,2794.0,False
168,4720.0,False
169,4556.0,False
170,2278.0,False
171,1532.0,False
172,1613.0,False
173,1582.0,False
174,1583.0,False
175,1529.0,False
176,1600.0,False
177,1586.0,False
178,2447.0,False
179,1584.0,False
180,1535.0,False
181,1585.0,False
182,1539.0,False
183,1511.0,False
184,1557.0,False
185,1533.0,False
186,1561.0,False
187,1510.0,False
188,1528.0,False
189,1548.0,False
190,1582.0,False
191,1564.0,False
192,1527.0,False
193,1627.0,False
194,1566.0,False
195,1538.0,False
196,1583.0,False
197,1521.0,False
198,1531.0,False
199,1566.0,False
200,1591.0,False
201,1533.0,False
202,1497.0,False
203,1512.0,False
204,1574.0,False
205,1547.0,False
206,1529.0,False
207,1615.0,False
208,1532.0,False
209,1595.0,False
210,1558.0,False
211,1525.0,False
212,1528.0,False
213,1593.0,False
214,1588.0,False
215,1522.0,False
216,1500.0,False
217,1508.0,False
218,1548.0,False
219,1179.0,False
220,1603.0,False
221,1569.0,False
222,1570.0,False
223,1543.0,False
224,1518.0,False
225,1608.0,False
226,1583.0,False
227,1573.0,False
228,1536.0,False
229,1588.0,False
230,1544.0,False
231,1596.0,False
232,1531.0,False
233,1518.0,False
234,1582.0,False
235,1543.0,False
236,1502.0,False
237,1562.0,False
238,1547.0,False
239,1503.0,False
240,1591.0,False
241,1472.0,False
242,1558.0,False
243,1519.0,False
244,1584.0,False
245,1521.0,False
246,1524.0,False
247,1598.0,False
248,1539.0,False
249,1611.0,False
250,1576.0,False
251,1568.0,False
252,1279.0,False
253,1522.0,False
254,1612.0,False
255,1594.0,False
256,1526.0,False
257,1604.0,False
258,3554.0,False
259,2598.0,False
260,1611.0,False
261,1591.0,False
262,1586.0,False
263,1573.0,False
264,2542.0,False
265,1565.0,False
266,1518.0,False
267,1608.0,False
268,1569.0,False
269,1542.0,False
270,1522.0,False
271,1582.0,False
272,1603.0,False
273,1580.0,False
274,1575.0,False
275,1598.0,False
276,1565.0,False
277,2305.0,False
278,1580.0,False
279,1593.0,False
280,1535.0,False
281,1609.0,False
282,1573.0,False
283,1528.0,False
284,1476.0,False
285,1548.0,False
286,1525.0,False
287,1589.0,False
288,1512.0,False
289,1557.0,False
290,1548.0,False
291,1569.0,False
292,1551.0,False
293,1522.0,False
294,1541.0,False
295,3245.0,False
296,1500.0,False
297,1580.0,False
298,1562.0,False
299,1526.0,False
300,1585.0,False
301,1518.0,False
302,1523.0,False
303,2437.0,False
304,1358.0,False
305,1607.0,False
306,1586.0,False
307,1557.0,False
308,1573.0,False
309,1521.0,False
310,1571.0,False
311,1549.0,False
312,2439.0,False
313,1590.0,False
314,3453.0,False
315,2728.0,False
316,2406.0,False
317,1555.0,False
318,1579.0,False
319,1546.0,False
320,1531.0,False
321,1507.0,False
322,2471.0,False
323,1528.0,False
324,2495.0,False
325,1565.0,False
326,1273.0,False
327,1512.0,False
328,1591.0,False
329,1567.0,False
330,1529.0,False
331,1558.0,False
332,1496.0,False
333,1544.0,False
334,1508.0,False
335,1582.0,False
336,1526.0,False
337,1522.0,False
338,1576.0,False
339,1526.0,False
340,1574.0,False
341,1518.0,False
342,1576.0,False
343,1548.0,False
344,1522.0,False
345,1601.0,False
346,1576.0,False
347,1527.0,False
348,1559.0,False
349,1503.0,False
350,1502.0,False
351,1609.0,False
352,1535.0,False
353,1527.0,False
354,1574.0,False
355,1536.0,False
356,1589.0,False
357,1547.0,False
358,1492.0,False
359,1526.0,False
360,1552.0,False
361,1555.0,False
362,1513.0,False
363,1588.0,False
364,1565.0,False
365,1523.0,False
366,1605.0,False
367,1600.0,False
368,2520.0,False
369,1568.0,False
370,1503.0,False
371,1543.0,False
372,1507.0,False
373,1551.0,False
374,1609.0,False
375,1552.0,False
376,1529.0,False
377,1586.0,False
378,1566.0,False
379,1517.0,False
380,1527.0,False
381,1617.0,False
382,1576.0,False
383,1551.0,False
384,1499.0,False
385,1535.0,False
386,1599.0,False
387,2450.0,False
388,1485.0,False
389,1581.0,False
390,1575.0,False
391,1525.0,False
392,1583.0,False
393,1258.0,False
394,1516.0,False
395,1564.0,False
396,1587.0,False
397,1551.0,False
398,1504.0,False
399,1567.0,False
400,1527.0,False
401,2488.0,False
402,1566.0,False
403,2552.0,False
404,1515.0,False
405,1590.0,False
406,1552.0,False
407,1230.0,False
408,1544.0,False
409,1550.0,False
410,1483.0,False
411,1567.0,False
412,1605.0,False
413,1563.0,False
414,1499.0,False
415,1555.0,False
416,1530.0,False
417,1567.0,False
418,1543.0,False
419,1506.0,False
420,1586.0,False
421,1564.0,False
422,1517.0,False
423,1572.0,False
424,1365.0,False
425,1503.0,False
426,1575.0,False
427,1564.0,False
428,1515.0,False
429,1588.0,False
430,1542.0,False
431,1473.0,False
432,1549.0,False
433,1534.0,False
434,1581.0,False
435,1554.0,False
436,1473.0,False
437,1524.0,False
438,1602.0,False
439,1568.0,False
440,1533.0,False
441,1493.0,False
442,2543.0,False
443,1528.0,False
444,3285.0,False
445,2635.0,False
446,2753.0,False
447,2678.0,False
448,2677.0,False
449,3069.0,False
450,1608.0,False
451,1600.0,False
452,2480.0,False
453,1562.0,False
454,1553.0,False
455,1560.0,False
456,1575.0,False
457,1579.0,False
458,1538.0,False
459,1403.0,False
460,1559.0,False
461,1503.0,False
462,2487.0,False
463,1520.0,False
464,1622.0,False
465,1558.0,False
466,1545.0,False
467,1511.0,False
468,1572.0,False
469,1553.0,False
470,1545.0,False
471,1512.0,False
472,1588.0,False
473,1567.0,False
474,1517.0,False
475,1594.0,False
476,1564.0,False
477,1544.0,False
478,1513.0,False
479,1543.0,False
480,1492.0,False
481,1495.0,False
482,1579.0,False
483,1529.0,False
484,1611.0,False
485,1557.0,False
486,1546.0,False
487,1609.0,False
488,1582.0,False
489,2480.0,False
490,1526.0,False
491,1503.0,False
492,1574.0,False
493,1547.0,False
494,1512.0,False
495,1297.0,False
496,1519.0,False
497,1576.0,False
498,1605.0,False
499,1548.0,False
500,1576.0,False
501,2510.0,False
502,1577.0,False
503,1574.0,False
504,1513.0,False
505,1610.0,False
506,1598.0,False
507,1565.0,False
508,1551.0,False
509,1501.0,False
510,1569.0,False
511,1517.0,False
512,1581.0,False
513,1513.0,False
