round,backup_time_ms
259,496.0
260,411.0
261,444.0
262,423.0
263,458.0
264,451.0
265,472.0
266,479.0
267,402.0
268,494.0
269,439.0
270,475.0
271,417.0
272,414.0
273,442.0
274,460.0
275,459.0
276,462.0
277,476.0
278,494.0
279,405.0
280,428.0
281,432.0
282,433.0
283,441.0
284,408.0
285,421.0
286,445.0
287,427.0
288,446.0
289,464.0
290,447.0
291,477.0
292,402.0
293,398.0
294,474.0
295,462.0
296,454.0
297,463.0
298,453.0
299,446.0
300,428.0
301,405.0
302,413.0
303,407.0
304,428.0
305,450.0
306,455.0
307,485.0
308,407.0
309,491.0
310,502.0
311,437.0
312,465.0
313,474.0
314,494.0
315,399.0
316,473.0
317,482.0
318,408.0
319,480.0
320,411.0
321,429.0
322,416.0
323,458.0
324,465.0
325,442.0
326,490.0
327,389.0
328,415.0
329,429.0
330,407.0
331,452.0
332,461.0
333,397.0
334,415.0
335,432.0
336,447.0
337,458.0
338,453.0
339,485.0
340,472.0
341,463.0
342,478.0
343,418.0
344,449.0
345,459.0
346,506.0
347,482.0
348,488.0
349,394.0
350,428.0
351,429.0
352,447.0
353,426.0
354,450.0
355,457.0
356,482.0
357,474.0
358,437.0
359,435.0
360,408.0
361,443.0
362,435.0
363,408.0
364,406.0
365,416.0
366,451.0
367,449.0
368,488.0
369,480.0
370,492.0
371,492.0
372,475.0
373,476.0
374,410.0
375,400.0
376,409.0
377,429.0
378,483.0
379,484.0
380,488.0
381,448.0
382,469.0
383,471.0
384,397.0
385,427.0
386,427.0
387,484.0
388,489.0
389,405.0
390,412.0
391,464.0
392,446.0
393,456.0
394,456.0
395,491.0
396,453.0
397,439.0
398,475.0
399,485.0
400,462.0
401,488.0
402,466.0
403,496.0
404,409.0
405,495.0
406,446.0
407,490.0
408,466.0
409,484.0
410,408.0
411,409.0
412,506.0
413,473.0
414,479.0
415,406.0
416,442.0
417,419.0
418,394.0
419,451.0
420,461.0
421,464.0
422,477.0
423,485.0
424,467.0
425,489.0
426,494.0
427,498.0
428,466.0
429,481.0
430,434.0
431,464.0
432,448.0
433,517.0
434,488.0
435,505.0
436,513.0
437,524.0
438,481.0
439,492.0
440,437.0
441,428.0
442,461.0
443,482.0
444,396.0
445,410.0
446,391.0
447,488.0
448,481.0
449,393.0
450,485.0
451,687.0
452,441.0
453,442.0
454,410.0
455,488.0
456,476.0
457,390.0
458,477.0
459,495.0
460,468.0
461,469.0
462,418.0
463,473.0
464,499.0
465,400.0
466,401.0
467,440.0
468,439.0
469,398.0
470,462.0
471,474.0
472,468.0
473,440.0
474,420.0
475,446.0
476,442.0
477,484.0
478,463.0
479,437.0
480,441.0
481,410.0
482,442.0
483,453.0
484,442.0
485,422.0
486,427.0
487,503.0
488,415.0
489,411.0
490,495.0
491,427.0
492,443.0
493,469.0
494,426.0
495,438.0
496,462.0
497,467.0
498,466.0
499,468.0
500,471.0
501,438.0
502,448.0
503,445.0
504,468.0
505,475.0
506,481.0
507,431.0
508,436.0
509,422.0
510,482.0
511,474.0
512,416.0
513,469.0
514,450.0
515,436.0
516,425.0
517,409.0
518,475.0
519,442.0
520,437.0
521,432.0
522,452.0
523,443.0
524,414.0
525,437.0
526,431.0
527,479.0
528,436.0
529,404.0
530,430.0
531,398.0
532,404.0
533,481.0
534,452.0
535,445.0
536,457.0
537,465.0
538,463.0
539,457.0
540,429.0
541,393.0
542,416.0
543,405.0
544,495.0
545,496.0
546,474.0
547,431.0
548,407.0
549,474.0
550,396.0
551,462.0
552,480.0
553,473.0
554,396.0
555,416.0
556,449.0
557,452.0
558,403.0
559,494.0
560,389.0
561,440.0
562,467.0
563,462.0
564,458.0
565,447.0
566,437.0
567,455.0
568,458.0
569,471.0
570,385.0
571,487.0
572,386.0
573,501.0
574,442.0
575,462.0
576,477.0
577,442.0
578,443.0
579,424.0
580,432.0
581,466.0
582,498.0
583,470.0
584,471.0
585,469.0
586,421.0
587,408.0
588,438.0
589,449.0
590,461.0
591,440.0
592,475.0
593,479.0
594,489.0
595,428.0
596,498.0
597,419.0
598,418.0
599,421.0
600,439.0
601,471.0
602,431.0
603,437.0
604,422.0
605,383.0
606,399.0
607,494.0
608,474.0
609,387.0
610,416.0
611,432.0
612,468.0
613,468.0
614,391.0
615,442.0
616,442.0
617,425.0
618,453.0
619,461.0
620,479.0
621,455.0
622,453.0
623,431.0
624,426.0
625,413.0
626,465.0
627,397.0
628,478.0
629,496.0
630,466.0
631,447.0
632,463.0
633,467.0
634,472.0
635,519.0
636,548.0
637,544.0
638,529.0
639,486.0
640,415.0
641,419.0
642,440.0
643,417.0
644,413.0
645,486.0
646,477.0
647,468.0
648,478.0
649,396.0
650,479.0
651,405.0
652,476.0
653,476.0
654,447.0
655,441.0
656,490.0
657,485.0
658,469.0
659,413.0
660,417.0
661,420.0
662,484.0
663,464.0
664,430.0
665,504.0
666,403.0
667,475.0
668,482.0
669,484.0
670,477.0
671,481.0
672,445.0
673,414.0
674,399.0
675,418.0
676,402.0
677,411.0
678,416.0
679,416.0
680,442.0
681,457.0
682,434.0
683,537.0
684,497.0
685,477.0
686,403.0
687,425.0
688,436.0
689,426.0
690,391.0
691,482.0
692,463.0
693,473.0
694,396.0
695,496.0
696,480.0
697,471.0
698,492.0
699,453.0
700,467.0
701,452.0
702,466.0
703,483.0
704,478.0
705,412.0
706,438.0
707,431.0
708,461.0
709,436.0
710,435.0
711,416.0
712,446.0
713,464.0
714,404.0
715,406.0
716,414.0
717,426.0
718,440.0
719,457.0
720,475.0
721,427.0
722,448.0
723,462.0
724,475.0
725,455.0
726,461.0
727,456.0
728,465.0
729,473.0
730,476.0
731,444.0
732,429.0
733,435.0
734,420.0
735,410.0
736,469.0
737,485.0
738,451.0
739,460.0
740,427.0
741,425.0
742,439.0
743,412.0
744,480.0
745,480.0
746,435.0
747,419.0
748,421.0
749,423.0
750,410.0
751,463.0
752,477.0
753,452.0
754,467.0
755,457.0
756,446.0
757,428.0
758,436.0
759,459.0
760,385.0
761,486.0
762,492.0
763,398.0
764,401.0
765,392.0
766,484.0
767,423.0
768,529.0
769,476.0
770,445.0
771,430.0
772,433.0
773,473.0
774,479.0
775,440.0
776,449.0
777,418.0
778,417.0
779,396.0
780,410.0
781,399.0
782,427.0
783,421.0
784,450.0
785,396.0
786,405.0
787,500.0
788,422.0
789,412.0
790,410.0
791,410.0
792,473.0
793,425.0
794,404.0
795,459.0
796,489.0
797,491.0
798,459.0
799,534.0
800,546.0
801,450.0
802,459.0
803,530.0
804,526.0
805,453.0
806,472.0
807,449.0
808,444.0
809,453.0
810,447.0
811,417.0
812,419.0
813,415.0
814,424.0
815,431.0
816,434.0
817,499.0
818,486.0
819,476.0
820,482.0
821,498.0
822,404.0
823,407.0
824,415.0
825,458.0
826,454.0
827,429.0
828,446.0
829,451.0
830,452.0
831,415.0
832,447.0
833,452.0
834,442.0
835,479.0
836,463.0
837,395.0
838,409.0
839,396.0
840,456.0
841,410.0
842,429.0
843,443.0
844,438.0
845,426.0
846,433.0
847,459.0
848,485.0
849,403.0
850,452.0
851,463.0
852,469.0
853,417.0
854,497.0
855,393.0
856,406.0
857,395.0
858,394.0
859,471.0
860,408.0
861,471.0
862,444.0
863,426.0
864,471.0
865,424.0
866,454.0
867,461.0
868,452.0
869,456.0
870,487.0
871,504.0
872,472.0
873,480.0
874,445.0
875,434.0
876,429.0
877,436.0
878,406.0
879,401.0
880,406.0
881,416.0
882,442.0
883,489.0
884,480.0
885,428.0
886,386.0
887,401.0
888,397.0
889,483.0
890,397.0
891,483.0
892,458.0
893,458.0
894,499.0
895,495.0
896,408.0
897,438.0
898,475.0
899,475.0
900,478.0
901,466.0
902,481.0
903,401.0
904,417.0
905,410.0
906,491.0
907,391.0
908,478.0
909,466.0
910,443.0
911,433.0
912,496.0
913,451.0
914,439.0
915,407.0
916,491.0
917,456.0
918,444.0
919,406.0
920,410.0
921,458.0
922,404.0
923,443.0
924,431.0
925,430.0
926,419.0
927,419.0
928,402.0
929,484.0
930,449.0
931,415.0
932,469.0
933,463.0
934,446.0
935,435.0
936,446.0
937,401.0
938,493.0
939,470.0
940,445.0
941,396.0
942,454.0
943,485.0
944,505.0
945,487.0
946,482.0
947,432.0
948,396.0
949,469.0
950,468.0
951,435.0
952,460.0
953,419.0
954,436.0
955,447.0
956,427.0
957,450.0
958,443.0
959,449.0
960,408.0
961,450.0
962,460.0
963,463.0
964,494.0
965,489.0
966,403.0
967,427.0
968,436.0
969,432.0
970,437.0
971,415.0
972,409.0
973,488.0
974,459.0
975,441.0
976,436.0
977,432.0
978,431.0
979,447.0
980,441.0
981,439.0
982,448.0
983,394.0
984,409.0
985,395.0
986,484.0
987,416.0
988,406.0
989,430.0
990,417.0
991,491.0
992,456.0
993,455.0
994,415.0
995,405.0
996,410.0
997,415.0
998,496.0
999,486.0
1000,457.0
