round,connect_latency_ms,excluded_from_stats
1,3409.0,True
2,1806.0,False
3,1847.0,False
4,1806.0,False
5,1868.0,False
6,1868.0,False
7,1773.0,False
8,1874.0,False
9,1883.0,False
10,1909.0,False
11,1865.0,False
12,1818.0,False
13,1931.0,False
14,1883.0,False
15,1821.0,False
16,1821.0,False
17,1823.0,False
18,1862.0,False
19,1862.0,False
20,1876.0,False
21,1875.0,False
22,1866.0,False
23,1860.0,False
24,1818.0,False
25,1815.0,False
26,1874.0,False
27,1874.0,False
28,1887.0,False
29,1898.0,False
30,1877.0,False
31,1864.0,False
32,1833.0,False
33,1851.0,False
34,1929.0,False
35,1846.0,False
36,1831.0,False
37,1879.0,False
38,1867.0,False
39,1921.0,False
40,1817.0,False
41,1821.0,False
42,1825.0,False
43,1911.0,False
44,1725.0,False
45,1923.0,False
46,1829.0,False
47,1834.0,False
48,1829.0,False
49,1875.0,False
50,1905.0,False
51,1884.0,False
52,1864.0,False
53,1802.0,False
54,1908.0,False
55,1705.0,False
56,1838.0,False
57,1846.0,False
58,1862.0,False
59,1909.0,False
60,1862.0,False
61,1864.0,False
62,1878.0,False
63,1857.0,False
64,1853.0,False
65,1855.0,False
66,1681.0,False
67,1895.0,False
68,1893.0,False
69,1901.0,False
70,1932.0,False
71,1810.0,False
72,1866.0,False
73,1855.0,False
74,1873.0,False
75,1823.0,False
76,1838.0,False
77,1870.0,False
78,1883.0,False
79,1855.0,False
80,1885.0,False
81,1846.0,False
82,1629.0,False
83,1924.0,False
84,1824.0,False
85,1903.0,False
86,1820.0,False
87,1795.0,False
88,1906.0,False
89,1883.0,False
90,1892.0,False
91,1890.0,False
92,1904.0,False
93,1619.0,False
94,1836.0,False
95,1853.0,False
96,3452.0,False
97,3413.0,False
98,3112.0,False
99,3305.0,False
100,3293.0,False
101,3059.0,False
102,1831.0,False
103,1856.0,False
104,1870.0,False
105,1863.0,False
106,1826.0,False
107,1911.0,False
108,1711.0,False
109,1894.0,False
110,1851.0,False
111,1849.0,False
112,1903.0,False
113,1909.0,False
114,1676.0,False
115,1912.0,False
116,1835.0,False
117,1843.0,False
118,1826.0,False
119,1644.0,False
120,1838.0,False
121,1850.0,False
122,1884.0,False
123,1909.0,False
124,1793.0,False
125,1726.0,False
126,1827.0,False
127,1838.0,False
128,1842.0,False
129,1853.0,False
130,1840.0,False
131,1865.0,False
132,1858.0,False
133,1841.0,False
134,1843.0,False
135,1848.0,False
136,1655.0,False
137,1864.0,False
138,1882.0,False
139,1914.0,False
140,1851.0,False
141,1859.0,False
142,1849.0,False
143,1871.0,False
144,1876.0,False
145,1884.0,False
146,1907.0,False
147,1885.0,False
148,1856.0,False
149,1845.0,False
150,1902.0,False
151,1895.0,False
152,1896.0,False
153,1902.0,False
154,1904.0,False
155,1753.0,False
156,1866.0,False
157,1854.0,False
158,1880.0,False
159,1913.0,False
160,1834.0,False
161,1825.0,False
162,1824.0,False
163,1832.0,False
164,1865.0,False
165,1876.0,False
166,1900.0,False
167,1825.0,False
168,1669.0,False
169,1884.0,False
170,1892.0,False
171,1862.0,False
172,1887.0,False
173,1912.0,False
174,1827.0,False
175,1849.0,False
176,1816.0,False
177,1809.0,False
178,1891.0,False
179,1892.0,False
180,1898.0,False
181,1894.0,False
182,1907.0,False
183,1913.0,False
184,1831.0,False
185,1929.0,False
186,1820.0,False
187,1885.0,False
188,1910.0,False
189,1782.0,False
190,1921.0,False
191,1908.0,False
192,1839.0,False
193,1891.0,False
194,1927.0,False
195,1844.0,False
196,1881.0,False
197,1887.0,False
198,1896.0,False
199,1839.0,False
200,1805.0,False
201,1824.0,False
202,1842.0,False
203,1832.0,False
204,1881.0,False
205,1694.0,False
206,1889.0,False
207,1798.0,False
208,1835.0,False
209,1833.0,False
210,1851.0,False
211,1686.0,False
212,1908.0,False
213,1931.0,False
214,1818.0,False
215,1902.0,False
216,1868.0,False
217,1726.0,False
218,1792.0,False
219,1821.0,False
220,1911.0,False
221,1836.0,False
222,1898.0,False
223,1647.0,False
224,1818.0,False
225,1886.0,False
226,1892.0,False
227,1914.0,False
228,1912.0,False
229,1828.0,False
230,1847.0,False
231,1856.0,False
232,1835.0,False
233,1833.0,False
234,1773.0,False
235,1896.0,False
236,1808.0,False
237,1904.0,False
238,1896.0,False
239,1909.0,False
240,1811.0,False
241,1810.0,False
242,4132.0,False
243,3194.0,False
244,3127.0,False
245,2959.0,False
246,3210.0,False
247,3159.0,False
248,1108.0,False
249,1786.0,False
250,1902.0,False
251,1863.0,False
252,1902.0,False
253,1901.0,False
254,1870.0,False
255,1881.0,False
256,1902.0,False
257,1834.0,False
258,1832.0,False
259,1905.0,False
260,1907.0,False
261,1834.0,False
262,1822.0,False
263,1856.0,False
264,1875.0,False
265,1882.0,False
266,1876.0,False
267,1896.0,False
268,1837.0,False
269,1940.0,False
270,1860.0,False
271,1852.0,False
272,1841.0,False
273,1855.0,False
274,1861.0,False
275,1867.0,False
276,1878.0,False
277,1881.0,False
278,1883.0,False
279,1910.0,False
280,1827.0,False
281,1643.0,False
282,1832.0,False
283,1840.0,False
284,1835.0,False
285,1809.0,False
286,1842.0,False
287,1853.0,False
288,1640.0,False
289,1864.0,False
290,1850.0,False
291,1854.0,False
292,1891.0,False
293,1806.0,False
294,1799.0,False
295,1867.0,False
296,1878.0,False
297,1861.0,False
298,1863.0,False
299,1852.0,False
300,1859.0,False
301,1814.0,False
302,1818.0,False
303,1828.0,False
304,1839.0,False
305,1823.0,False
306,1880.0,False
307,1873.0,False
308,1916.0,False
309,1784.0,False
310,1897.0,False
311,1927.0,False
312,1863.0,False
313,1896.0,False
314,1903.0,False
315,1905.0,False
316,1919.0,False
317,1893.0,False
318,1908.0,False
319,1940.0,False
320,1853.0,False
321,1839.0,False
322,1827.0,False
323,1810.0,False
324,1879.0,False
325,1883.0,False
326,1716.0,False
327,1893.0,False
328,1910.0,False
329,1846.0,False
330,1824.0,False
331,1817.0,False
332,1863.0,False
333,1888.0,False
334,1915.0,False
335,1837.0,False
336,1852.0,False
337,1869.0,False
338,1703.0,False
339,1897.0,False
340,1882.0,False
341,1872.0,False
342,1892.0,False
343,1909.0,False
344,1835.0,False
345,1893.0,False
346,1892.0,False
347,1877.0,False
348,1888.0,False
349,1897.0,False
350,1932.0,False
351,1843.0,False
352,1845.0,False
353,1872.0,False
354,1845.0,False
355,1859.0,False
356,1867.0,False
357,1886.0,False
358,1841.0,False
359,1852.0,False
360,1824.0,False
361,1827.0,False
362,1849.0,False
363,1825.0,False
364,1818.0,False
365,1834.0,False
366,1843.0,False
367,1872.0,False
368,1490.0,False
369,1884.0,False
370,1902.0,False
371,1900.0,False
372,1911.0,False
373,1876.0,False
374,1819.0,False
375,1824.0,False
376,1832.0,False
377,1838.0,False
378,1834.0,False
379,1884.0,False
380,1689.0,False
381,1898.0,False
382,1890.0,False
383,1876.0,False
384,1887.0,False
385,1744.0,False
386,1677.0,False
387,1798.0,False
388,1908.0,False
389,1910.0,False
390,1832.0,False
391,1671.0,False
392,1882.0,False
393,1861.0,False
394,1874.0,False
395,1890.0,False
396,1876.0,False
397,1859.0,False
398,1854.0,False
399,1898.0,False
400,1909.0,False
401,1889.0,False
402,1886.0,False
403,1884.0,False
404,1921.0,False
405,1837.0,False
406,1891.0,False
407,1894.0,False
408,1886.0,False
409,1886.0,False
410,1879.0,False
411,1922.0,False
412,1935.0,False
413,1877.0,False
414,1896.0,False
415,1815.0,False
416,1779.0,False
417,1831.0,False
418,1810.0,False
419,1783.0,False
420,1861.0,False
421,1877.0,False
422,1895.0,False
423,1901.0,False
424,1902.0,False
425,1885.0,False
426,1892.0,False
