round,init_time_ms
223,36.0
224,36.0
225,37.0
226,36.0
227,39.0
228,38.0
229,36.0
230,37.0
231,38.0
232,36.0
233,36.0
234,36.0
235,36.0
236,35.0
237,37.0
238,39.0
239,37.0
240,40.0
241,37.0
242,37.0
243,39.0
244,36.0
245,35.0
246,36.0
247,37.0
248,37.0
249,35.0
250,42.0
251,38.0
252,35.0
253,36.0
254,37.0
255,36.0
256,36.0
257,37.0
258,36.0
259,39.0
260,36.0
261,35.0
262,37.0
263,39.0
264,36.0
265,34.0
266,35.0
267,36.0
268,38.0
269,40.0
270,34.0
271,36.0
272,35.0
273,36.0
274,37.0
275,39.0
276,35.0
277,35.0
278,35.0
279,37.0
280,35.0
281,37.0
282,37.0
283,36.0
284,34.0
285,36.0
286,37.0
287,34.0
288,38.0
289,37.0
290,37.0
291,34.0
292,34.0
293,35.0
294,36.0
295,37.0
296,35.0
297,37.0
298,35.0
299,34.0
300,35.0
301,34.0
302,39.0
303,36.0
304,38.0
305,37.0
306,35.0
307,36.0
308,36.0
309,36.0
310,38.0
311,36.0
312,37.0
313,36.0
314,34.0
315,34.0
316,39.0
317,37.0
318,41.0
319,37.0
320,35.0
321,35.0
322,37.0
323,38.0
324,38.0
325,33.0
326,36.0
327,36.0
328,38.0
329,34.0
330,40.0
331,39.0
332,37.0
333,36.0
334,35.0
335,36.0
336,35.0
337,36.0
338,36.0
339,37.0
340,36.0
341,36.0
342,34.0
343,38.0
344,35.0
345,37.0
346,36.0
347,34.0
348,37.0
349,36.0
350,37.0
351,36.0
352,39.0
353,35.0
354,38.0
355,40.0
356,40.0
357,36.0
358,36.0
359,37.0
360,38.0
361,39.0
362,36.0
363,33.0
364,37.0
365,35.0
366,36.0
367,37.0
368,35.0
369,36.0
370,36.0
371,40.0
372,36.0
373,36.0
374,35.0
375,35.0
376,35.0
377,35.0
378,38.0
379,36.0
380,35.0
381,37.0
382,37.0
383,36.0
384,37.0
385,37.0
386,36.0
387,36.0
388,36.0
389,34.0
390,36.0
391,36.0
392,38.0
393,37.0
394,35.0
395,38.0
396,36.0
397,39.0
398,35.0
399,36.0
400,36.0
401,35.0
402,37.0
403,35.0
404,35.0
405,36.0
406,39.0
407,35.0
408,37.0
409,35.0
410,35.0
411,36.0
412,36.0
413,35.0
414,36.0
415,35.0
416,35.0
417,36.0
418,36.0
419,37.0
420,38.0
421,36.0
422,35.0
423,36.0
424,36.0
425,36.0
426,37.0
427,36.0
428,38.0
429,35.0
430,37.0
431,37.0
432,36.0
433,37.0
434,36.0
435,36.0
436,36.0
437,36.0
438,38.0
439,36.0
440,36.0
441,38.0
442,36.0
443,37.0
444,36.0
445,39.0
446,38.0
447,35.0
448,36.0
449,36.0
450,37.0
451,36.0
452,37.0
453,38.0
454,36.0
455,36.0
456,36.0
457,36.0
458,37.0
459,38.0
460,35.0
461,38.0
462,37.0
463,37.0
464,36.0
465,36.0
466,36.0
467,36.0
468,35.0
469,37.0
470,35.0
471,36.0
472,39.0
473,37.0
474,36.0
475,35.0
476,39.0
477,37.0
478,38.0
479,36.0
480,36.0
481,37.0
482,38.0
483,37.0
484,38.0
485,37.0
486,37.0
487,37.0
488,37.0
489,37.0
490,37.0
491,38.0
492,36.0
493,37.0
494,35.0
495,38.0
496,34.0
497,35.0
498,37.0
499,39.0
500,35.0
501,36.0
502,40.0
503,38.0
504,35.0
505,35.0
506,35.0
507,36.0
508,36.0
509,35.0
510,36.0
511,36.0
512,35.0
513,34.0
514,37.0
515,37.0
516,35.0
517,35.0
518,37.0
519,36.0
520,36.0
521,35.0
522,35.0
523,36.0
524,39.0
525,35.0
526,37.0
527,37.0
528,34.0
529,36.0
530,38.0
531,38.0
532,40.0
533,35.0
534,34.0
535,35.0
536,38.0
537,35.0
538,37.0
539,36.0
540,34.0
541,37.0
542,37.0
543,36.0
544,36.0
545,37.0
546,36.0
547,35.0
548,37.0
549,38.0
550,34.0
551,35.0
552,35.0
553,35.0
554,36.0
555,35.0
556,35.0
557,38.0
558,34.0
559,35.0
560,37.0
561,35.0
562,36.0
563,34.0
564,35.0
565,38.0
566,36.0
567,38.0
568,35.0
569,35.0
570,35.0
571,34.0
572,36.0
573,37.0
574,37.0
575,34.0
576,37.0
577,36.0
578,34.0
579,38.0
580,41.0
581,37.0
582,37.0
583,36.0
584,36.0
585,36.0
586,35.0
587,37.0
588,35.0
589,35.0
590,36.0
591,37.0
592,35.0
593,36.0
594,36.0
595,37.0
596,36.0
597,35.0
598,35.0
599,38.0
600,36.0
601,36.0
602,37.0
603,36.0
604,37.0
605,36.0
606,37.0
607,35.0
608,37.0
609,35.0
610,36.0
611,38.0
612,37.0
613,35.0
614,35.0
615,37.0
616,34.0
617,37.0
618,35.0
619,35.0
620,36.0
621,36.0
622,35.0
623,38.0
624,36.0
625,37.0
626,34.0
627,37.0
628,35.0
629,38.0
630,36.0
631,35.0
632,36.0
633,35.0
634,34.0
635,35.0
636,36.0
637,36.0
638,35.0
639,34.0
640,37.0
641,40.0
642,37.0
643,34.0
644,40.0
645,34.0
646,35.0
647,36.0
648,35.0
649,36.0
650,38.0
651,38.0
652,35.0
653,35.0
654,38.0
655,36.0
656,35.0
657,35.0
658,36.0
659,36.0
660,36.0
661,33.0
662,37.0
663,36.0
664,36.0
665,36.0
666,41.0
667,34.0
668,36.0
669,35.0
670,34.0
671,35.0
672,36.0
673,33.0
674,35.0
675,36.0
676,34.0
677,36.0
678,37.0
679,36.0
680,36.0
681,35.0
682,38.0
683,34.0
684,35.0
685,36.0
686,35.0
687,37.0
688,36.0
689,34.0
690,36.0
691,36.0
692,36.0
693,40.0
694,36.0
695,39.0
696,34.0
697,37.0
698,35.0
699,37.0
700,36.0
701,35.0
702,35.0
703,36.0
704,38.0
705,36.0
706,36.0
707,35.0
708,37.0
709,38.0
710,36.0
711,36.0
712,38.0
713,36.0
714,38.0
715,36.0
716,38.0
717,36.0
718,38.0
719,37.0
720,34.0
721,35.0
722,36.0
723,37.0
724,37.0
725,39.0
726,37.0
727,37.0
728,36.0
729,36.0
730,38.0
731,36.0
732,38.0
733,36.0
734,36.0
735,38.0
736,38.0
737,38.0
738,36.0
739,36.0
740,37.0
741,38.0
742,37.0
743,39.0
744,36.0
745,37.0
746,35.0
747,38.0
748,36.0
749,37.0
750,38.0
751,40.0
752,40.0
753,35.0
754,35.0
755,36.0
756,34.0
757,36.0
758,36.0
759,36.0
760,35.0
761,36.0
762,34.0
763,36.0
764,36.0
765,35.0
766,37.0
767,34.0
768,35.0
769,36.0
770,36.0
771,35.0
772,36.0
773,38.0
774,35.0
775,36.0
776,37.0
777,37.0
778,37.0
779,37.0
780,36.0
781,40.0
782,35.0
783,37.0
784,35.0
785,37.0
786,36.0
787,38.0
788,37.0
789,37.0
790,35.0
791,39.0
792,36.0
793,36.0
794,36.0
795,36.0
796,34.0
797,36.0
798,36.0
799,36.0
800,36.0
801,35.0
802,37.0
803,39.0
804,36.0
805,37.0
806,36.0
807,34.0
808,37.0
809,36.0
810,35.0
811,36.0
812,37.0
813,36.0
814,37.0
815,41.0
816,37.0
817,35.0
818,36.0
819,35.0
820,37.0
821,37.0
822,36.0
823,38.0
824,36.0
825,37.0
826,37.0
827,34.0
828,35.0
829,36.0
830,35.0
831,37.0
832,37.0
833,38.0
834,36.0
835,38.0
836,35.0
837,36.0
838,35.0
839,39.0
840,37.0
841,36.0
842,40.0
843,37.0
844,36.0
845,35.0
846,36.0
847,34.0
848,35.0
849,36.0
850,38.0
851,35.0
852,35.0
853,35.0
854,36.0
855,37.0
856,37.0
857,39.0
858,34.0
859,35.0
860,39.0
861,36.0
862,35.0
863,36.0
864,35.0
865,36.0
866,34.0
867,36.0
868,36.0
869,35.0
870,37.0
871,37.0
872,37.0
873,37.0
874,37.0
875,36.0
876,38.0
877,37.0
878,37.0
879,38.0
880,36.0
881,37.0
882,37.0
883,37.0
884,36.0
885,37.0
886,35.0
887,35.0
888,37.0
889,35.0
890,38.0
891,35.0
892,38.0
893,35.0
894,36.0
895,36.0
896,37.0
897,36.0
898,37.0
899,40.0
900,36.0
901,36.0
902,35.0
903,39.0
904,35.0
905,38.0
906,35.0
907,35.0
908,35.0
909,36.0
910,35.0
911,36.0
912,37.0
913,36.0
914,37.0
915,36.0
916,36.0
917,35.0
918,39.0
919,37.0
920,39.0
921,35.0
922,36.0
923,37.0
924,36.0
925,38.0
926,36.0
927,36.0
928,37.0
929,36.0
930,37.0
931,35.0
932,36.0
933,36.0
934,35.0
935,36.0
936,34.0
937,37.0
938,36.0
939,36.0
940,35.0
941,35.0
942,36.0
943,35.0
944,35.0
945,35.0
946,36.0
947,39.0
948,36.0
949,35.0
950,35.0
951,35.0
952,36.0
953,34.0
954,38.0
955,36.0
956,37.0
957,38.0
958,35.0
959,36.0
960,39.0
961,37.0
962,36.0
963,39.0
964,35.0
965,37.0
966,38.0
967,36.0
968,35.0
969,37.0
970,34.0
971,36.0
972,37.0
973,35.0
974,36.0
975,37.0
976,38.0
977,36.0
978,38.0
979,36.0
980,39.0
981,37.0
982,36.0
983,40.0
984,36.0
985,36.0
986,37.0
987,36.0
988,36.0
989,37.0
990,37.0
991,36.0
992,36.0
993,39.0
994,37.0
995,35.0
996,38.0
997,35.0
998,35.0
999,37.0
1000,36.0
