round,backup_time_ms
575,145.0
576,184.0
577,127.0
578,161.0
579,142.0
580,178.0
581,111.0
582,112.0
583,107.0
584,162.0
585,157.0
586,179.0
587,155.0
588,165.0
589,132.0
590,148.0
591,184.0
592,164.0
593,186.0
594,112.0
595,113.0
596,162.0
597,156.0
598,190.0
599,175.0
600,107.0
601,157.0
602,200.0
603,99.0
604,114.0
605,137.0
606,160.0
607,107.0
608,144.0
609,104.0
610,173.0
611,174.0
612,137.0
613,175.0
614,157.0
615,199.0
616,149.0
617,90.0
618,216.0
619,122.0
620,119.0
621,111.0
622,146.0
623,203.0
624,131.0
625,154.0
626,117.0
627,117.0
628,180.0
629,194.0
630,194.0
631,133.0
632,178.0
633,141.0
634,109.0
635,176.0
636,192.0
637,140.0
638,99.0
639,134.0
640,145.0
641,189.0
642,175.0
643,156.0
644,191.0
645,185.0
646,164.0
647,112.0
648,165.0
649,112.0
650,126.0
651,180.0
652,192.0
653,126.0
654,170.0
655,177.0
656,176.0
657,116.0
658,183.0
659,200.0
660,107.0
661,172.0
662,136.0
663,167.0
664,138.0
665,193.0
666,202.0
667,222.0
668,182.0
669,173.0
670,106.0
671,152.0
672,127.0
673,112.0
674,154.0
675,174.0
676,190.0
677,126.0
678,137.0
679,189.0
680,135.0
681,104.0
682,187.0
683,200.0
684,206.0
685,139.0
686,112.0
687,132.0
688,147.0
689,116.0
690,160.0
691,126.0
692,116.0
693,108.0
694,190.0
695,133.0
696,193.0
697,190.0
698,132.0
699,157.0
700,100.0
701,179.0
702,160.0
703,225.0
704,162.0
705,135.0
706,203.0
707,169.0
708,119.0
709,199.0
710,151.0
711,133.0
712,182.0
713,173.0
714,120.0
715,178.0
716,108.0
717,140.0
718,117.0
719,193.0
720,130.0
721,354.0
722,146.0
723,106.0
724,146.0
725,103.0
726,147.0
727,188.0
728,152.0
729,118.0
730,132.0
731,92.0
732,153.0
733,198.0
734,151.0
735,176.0
736,143.0
737,188.0
738,185.0
739,161.0
740,184.0
741,106.0
742,176.0
743,149.0
744,111.0
745,149.0
746,118.0
747,144.0
748,111.0
749,153.0
750,146.0
751,161.0
752,205.0
753,140.0
754,174.0
755,96.0
756,147.0
757,119.0
758,176.0
759,200.0
760,146.0
761,106.0
762,162.0
763,127.0
764,185.0
765,159.0
766,182.0
767,144.0
768,188.0
769,130.0
770,186.0
771,179.0
772,145.0
773,153.0
774,184.0
775,135.0
776,191.0
777,167.0
778,191.0
779,143.0
780,156.0
781,193.0
782,98.0
783,196.0
784,165.0
785,112.0
786,156.0
787,189.0
788,172.0
789,139.0
790,151.0
791,128.0
792,107.0
793,118.0
794,152.0
795,112.0
796,128.0
797,134.0
798,177.0
799,208.0
800,234.0
801,175.0
802,102.0
803,151.0
804,121.0
805,166.0
806,128.0
807,93.0
808,160.0
809,107.0
810,163.0
811,123.0
812,181.0
813,182.0
814,175.0
815,183.0
816,143.0
817,162.0
818,142.0
819,187.0
820,100.0
821,155.0
822,156.0
823,127.0
824,175.0
825,141.0
826,155.0
827,114.0
828,123.0
829,187.0
830,156.0
831,176.0
832,132.0
833,109.0
834,165.0
835,100.0
836,141.0
837,178.0
838,248.0
839,181.0
840,195.0
841,172.0
842,143.0
843,169.0
844,102.0
845,149.0
846,208.0
847,154.0
848,191.0
849,140.0
850,175.0
851,259.0
852,235.0
853,195.0
854,144.0
855,165.0
856,130.0
857,145.0
858,133.0
859,170.0
860,147.0
861,185.0
862,149.0
863,113.0
864,183.0
865,136.0
866,193.0
867,177.0
868,106.0
869,187.0
870,106.0
871,182.0
872,197.0
873,148.0
874,117.0
875,168.0
876,177.0
877,120.0
878,108.0
879,195.0
880,158.0
881,145.0
882,165.0
883,190.0
884,151.0
885,94.0
886,177.0
887,203.0
888,142.0
889,177.0
890,122.0
891,161.0
892,142.0
893,95.0
894,97.0
895,143.0
896,165.0
897,122.0
898,173.0
899,146.0
900,179.0
901,113.0
902,91.0
903,129.0
904,163.0
905,151.0
906,104.0
907,146.0
908,173.0
909,119.0
910,112.0
911,176.0
912,193.0
913,197.0
914,108.0
915,140.0
916,199.0
917,92.0
918,163.0
919,104.0
920,157.0
921,145.0
922,196.0
923,185.0
924,89.0
925,165.0
926,114.0
927,182.0
928,192.0
929,137.0
930,182.0
931,101.0
932,128.0
933,166.0
934,190.0
935,109.0
936,148.0
937,191.0
938,108.0
939,149.0
940,187.0
941,126.0
942,139.0
943,145.0
944,111.0
945,129.0
946,91.0
947,120.0
948,150.0
949,163.0
950,175.0
951,145.0
952,109.0
953,172.0
954,141.0
955,170.0
956,147.0
957,185.0
958,122.0
959,150.0
960,116.0
961,146.0
962,110.0
963,98.0
964,126.0
965,159.0
966,199.0
967,142.0
968,157.0
969,199.0
970,161.0
971,141.0
972,116.0
973,146.0
974,182.0
975,123.0
976,166.0
977,173.0
978,135.0
979,94.0
980,182.0
981,229.0
982,142.0
983,147.0
984,184.0
985,111.0
986,158.0
987,177.0
988,112.0
989,108.0
990,136.0
991,196.0
992,143.0
993,95.0
994,129.0
995,167.0
996,181.0
997,129.0
998,160.0
999,191.0
1000,139.0
