round,connect_latency_ms,excluded_from_stats
1,2355.0,True
2,2217.0,False
3,2206.0,False
4,2243.0,False
5,2237.0,False
6,2231.0,False
7,2152.0,False
8,2224.0,False
9,2183.0,False
10,2195.0,False
11,1927.0,False
12,2177.0,False
13,2177.0,False
14,2189.0,False
15,2200.0,False
16,2236.0,False
17,2190.0,False
18,2120.0,False
19,2285.0,False
20,2273.0,False
21,2260.0,False
22,2326.0,False
23,2342.0,False
24,2335.0,False
25,2316.0,False
26,2254.0,False
27,2242.0,False
28,2277.0,False
29,2268.0,False
30,2259.0,False
31,2117.0,False
32,2310.0,False
33,2292.0,False
34,3702.0,False
35,3951.0,False
36,4078.9999999999995,False
37,3811.0,False
38,3903.0,False
39,1960.0,False
40,2168.0,False
41,2272.0,False
42,2250.0,False
43,2310.0,False
44,2270.0,False
45,2309.0,False
46,2300.0,False
47,2289.0,False
48,2290.0,False
49,2332.0,False
50,2322.0,False
51,2331.0,False
52,2296.0,False
53,2252.0,False
54,2329.0,False
55,2302.0,False
56,2315.0,False
57,2302.0,False
58,2292.0,False
59,2304.0,False
60,2304.0,False
61,2260.0,False
62,2245.0,False
63,2227.0,False
64,2317.0,False
65,2303.0,False
66,2308.0,False
67,2249.0,False
68,2083.0,False
69,2312.0,False
70,2291.0,False
71,2287.0,False
72,2240.0,False
73,2250.0,False
74,2335.0,False
75,2295.0,False
76,2319.0,False
77,2129.0,False
78,2321.0,False
79,2339.0,False
80,2336.0,False
81,2316.0,False
82,2231.0,False
83,2334.0,False
84,2311.0,False
85,2303.0,False
86,2301.0,False
87,2347.0,False
88,2259.0,False
89,2271.0,False
90,2245.0,False
91,2167.0,False
92,2278.0,False
93,2259.0,False
94,2232.0,False
95,2286.0,False
96,2271.0,False
97,2254.0,False
98,2236.0,False
99,2331.0,False
100,2308.0,False
101,2272.0,False
102,2256.0,False
103,2230.0,False
104,2332.0,False
105,2152.0,False
106,2170.0,False
107,2242.0,False
108,2239.0,False
109,2224.0,False
110,2141.0,False
111,2246.0,False
112,2233.0,False
113,2230.0,False
114,2214.0,False
115,2209.0,False
116,2274.0,False
117,2246.0,False
118,2255.0,False
119,2287.0,False
120,2337.0,False
121,2321.0,False
122,2319.0,False
123,2328.0,False
124,2324.0,False
125,2265.0,False
126,2267.0,False
127,2291.0,False
128,2285.0,False
129,2269.0,False
130,2287.0,False
131,2195.0,False
132,2281.0,False
133,2291.0,False
134,2180.0,False
135,2249.0,False
136,2212.0,False
137,2314.0,False
138,2305.0,False
139,2118.0,False
140,2309.0,False
141,2267.0,False
142,2307.0,False
143,2301.0,False
144,2262.0,False
145,2237.0,False
146,2321.0,False
147,2314.0,False
148,2279.0,False
149,2319.0,False
150,2214.0,False
151,2327.0,False
152,2216.0,False
153,2328.0,False
154,2345.0,False
155,2234.0,False
156,2322.0,False
157,2148.0,False
158,2284.0,False
159,2270.0,False
160,2271.0,False
161,2251.0,False
162,2255.0,False
163,2264.0,False
164,2257.0,False
165,2245.0,False
166,2336.0,False
167,2242.0,False
168,2301.0,False
169,2274.0,False
170,2269.0,False
171,2241.0,False
172,2101.0,False
173,2272.0,False
174,2279.0,False
175,2261.0,False
176,2251.0,False
177,2290.0,False
178,2254.0,False
179,2245.0,False
180,2249.0,False
181,2213.0,False
182,2205.0,False
183,2266.0,False
184,2242.0,False
185,2252.0,False
186,2058.0,False
187,2240.0,False
188,2305.0,False
189,2247.0,False
190,2308.0,False
191,2274.0,False
192,2200.0,False
193,2279.0,False
194,2258.0,False
195,2248.0,False
196,2251.0,False
197,2251.0,False
198,2101.0,False
199,2136.0,False
200,2315.0,False
201,2296.0,False
202,2230.0,False
203,2311.0,False
204,2122.0,False
205,2308.0,False
206,2242.0,False
207,2225.0,False
208,2249.0,False
209,2324.0,False
210,2310.0,False
211,2277.0,False
212,2256.0,False
213,2113.0,False
214,2299.0,False
215,2304.0,False
216,2294.0,False
217,4062.0000000000005,False
218,3889.0,False
219,3854.0,False
220,3684.0,False
221,3981.0,False
222,3988.0,False
223,3828.0,False
224,3634.0,False
225,2253.0,False
226,2248.0,False
227,2240.0,False
228,2283.0,False
229,2264.0,False
230,2280.0,False
231,2276.0,False
232,2266.0,False
233,2266.0,False
234,2220.0,False
235,2277.0,False
236,2354.0,False
237,2263.0,False
238,2283.0,False
239,2280.0,False
240,2283.0,False
241,2285.0,False
242,2270.0,False
243,2217.0,False
244,2294.0,False
245,2200.0,False
246,2238.0,False
247,2314.0,False
248,2268.0,False
249,2262.0,False
250,2233.0,False
251,2286.0,False
252,2285.0,False
253,2296.0,False
254,2238.0,False
255,2310.0,False
256,2290.0,False
257,2288.0,False
258,2296.0,False
259,2318.0,False
260,2203.0,False
261,2321.0,False
262,2313.0,False
263,2207.0,False
264,2301.0,False
265,2324.0,False
266,2289.0,False
267,2283.0,False
268,2260.0,False
269,2262.0,False
270,2277.0,False
271,2331.0,False
272,2195.0,False
273,2319.0,False
274,2301.0,False
275,2290.0,False
276,2288.0,False
277,2302.0,False
278,2293.0,False
279,2302.0,False
280,2303.0,False
281,2313.0,False
282,2325.0,False
283,2252.0,False
284,2337.0,False
285,2282.0,False
286,2273.0,False
287,2272.0,False
288,2301.0,False
289,2270.0,False
290,2226.0,False
291,2349.0,False
292,2339.0,False
293,2218.0,False
294,2325.0,False
295,2325.0,False
296,2130.0,False
297,2345.0,False
298,2283.0,False
299,2274.0,False
300,2298.0,False
301,2213.0,False
302,2305.0,False
303,2262.0,False
304,2269.0,False
305,2254.0,False
306,2281.0,False
307,2176.0,False
308,2252.0,False
309,2268.0,False
310,2238.0,False
311,2229.0,False
312,2212.0,False
313,2157.0,False
314,2233.0,False
315,2304.0,False
316,2316.0,False
317,2324.0,False
318,1758.0,False
319,2274.0,False
320,2299.0,False
321,2344.0,False
322,2296.0,False
323,2327.0,False
324,2248.0,False
325,2261.0,False
326,2284.0,False
327,2300.0,False
328,2302.0,False
329,2302.0,False
330,2338.0,False
331,2246.0,False
332,2353.0,False
333,2240.0,False
334,2255.0,False
335,2158.0,False
336,2242.0,False
337,2260.0,False
338,2240.0,False
339,3590.0,False
340,3924.0,False
341,3896.0,False
342,4125.0,False
343,3969.0,False
344,4001.0000000000005,False
345,3749.0,False
346,2301.0,False
347,2289.0,False
348,2247.0,False
349,2367.0,False
350,2265.0,False
351,2310.0,False
352,2305.0,False
353,2308.0,False
354,2289.0,False
355,2289.0,False
356,2298.0,False
357,2313.0,False
358,2326.0,False
359,2317.0,False
360,2322.0,False
361,2230.0,False
362,2261.0,False
363,2271.0,False
364,2045.0,False
365,2275.0,False
366,2349.0,False
367,2261.0,False
368,2359.0,False
369,2217.0,False
370,2328.0,False
371,2277.0,False
372,2250.0,False
373,2260.0,False
374,2261.0,False
375,2278.0,False
376,2296.0,False
377,2258.0,False
378,2281.0,False
379,2241.0,False
380,2254.0,False
381,2214.0,False
382,2345.0,False
383,2254.0,False
384,2276.0,False
385,2283.0,False
386,2278.0,False
387,2340.0,False
388,2301.0,False
389,2309.0,False
390,2222.0,False
391,2283.0,False
392,2268.0,False
393,2234.0,False
394,2259.0,False
395,2267.0,False
396,2041.0,False
397,2253.0,False
398,2235.0,False
399,2249.0,False
400,2224.0,False
401,2292.0,False
402,2247.0,False
403,2261.0,False
404,2251.0,False
405,2320.0,False
406,2282.0,False
407,2281.0,False
408,2255.0,False
409,2250.0,False
410,2243.0,False
411,2258.0,False
412,2241.0,False
413,2255.0,False
414,2268.0,False
415,2272.0,False
416,2272.0,False
417,2219.0,False
418,2294.0,False
419,2276.0,False
420,2076.0,False
421,2285.0,False
422,2283.0,False
423,2255.0,False
424,2290.0,False
425,2355.0,False
426,2073.0,False
427,2243.0,False
428,2232.0,False
429,2315.0,False
430,2318.0,False
431,2325.0,False
432,2204.0,False
433,2301.0,False
434,2302.0,False
435,2267.0,False
436,2193.0,False
437,2298.0,False
438,2292.0,False
439,2278.0,False
440,2277.0,False
441,2299.0,False
442,2314.0,False
443,2267.0,False
444,4220.0,False
445,4024.0,False
446,4067.0,False
447,2342.0,False
448,2302.0,False
449,2287.0,False
450,2284.0,False
451,2265.0,False
452,2255.0,False
453,2287.0,False
454,2281.0,False
455,2239.0,False
456,2299.0,False
457,2293.0,False
458,2255.0,False
459,2284.0,False
460,2294.0,False
461,2289.0,False
462,2300.0,False
463,2308.0,False
