round,backup_time_ms
1,51.0
2,228.0
3,11826.0
4,11807.0
5,108.0
6,96.0
7,11646.0
8,11853.0
9,10604.0
10,11875.0
11,59.0
12,11836.0
13,110.0
14,169.0
15,159.0
16,11911.0
17,10914.0
18,93.0
19,16.0
20,154.0
21,11881.0
22,11890.0
23,11680.0
24,140.0
25,11822.0
26,11907.0
27,100.0
28,103.0
29,115.0
30,1586.0
31,104.0
32,11707.0
33,11617.0
34,11840.0
35,11722.0
36,11828.0
37,122.0
38,143.0
39,118.0
40,11839.0
41,11779.0
42,11886.0
43,11903.0
44,11637.0
45,1654.0
46,92.0
47,101.0
48,110.0
49,107.0
50,102.0
51,11699.0
52,11680.0
53,11628.0
54,11881.0
55,11794.0
56,175.0
57,100.0
58,100.0
59,123.0
60,95.0
61,1630.0
62,38.0
63,11943.0
64,11978.0
65,25.0
66,132.0
67,113.0
68,87.0
69,180.0
70,11884.0
71,11775.0
72,11899.0
73,11.0
74,49.0
75,11969.0
76,72.0
77,184.0
78,90.0
79,169.0
80,11963.0
81,11731.0
82,11760.0
83,11898.0
84,11681.0
85,11793.0
86,107.0
87,83.0
88,140.0
89,97.0
90,124.0
91,1630.0
92,96.0
93,7.0
94,89.0
95,109.0
96,105.0
97,188.0
98,138.0
99,155.0
100,146.0
101,11595.0
102,11994.0
103,6.0
104,11862.0
105,11688.0
106,11790.0
107,113.0
108,11846.0
109,55.0
110,100.0
111,103.0
112,112.0
113,112.0
114,138.0
115,108.0
116,11930.0
117,11974.0
118,11981.0
119,11980.0
120,19.0
121,11948.0
122,11928.0
123,100.0
124,89.0
125,95.0
126,11715.0
127,11758.0
128,11947.0
129,10764.0
130,11749.0
131,11705.0
132,11715.0
133,176.0
134,154.0
135,115.0
136,30.0
137,11952.0
138,10858.0
139,11754.0
140,11662.0
141,106.0
142,10937.0
143,11841.0
144,101.0
145,100.0
146,123.0
147,144.0
148,11649.0
149,140.0
150,55.0
151,11849.0
152,44.0
153,11959.0
154,121.0
155,100.0
156,76.0
157,1577.0
158,11912.0
159,11862.0
160,11852.0
161,11960.0
162,11861.0
163,11757.0
164,168.0
165,150.0
166,144.0
167,163.0
168,11839.0
169,11774.0
170,11685.0
171,115.0
172,128.0
173,45.0
174,24.0
175,114.0
176,99.0
177,109.0
178,180.0
179,11779.0
180,11873.0
181,139.0
182,90.0
183,86.0
184,5.0
185,141.0
186,108.0
187,111.0
188,110.0
189,11987.0
190,13.0
191,11707.0
192,11608.0
193,1591.0
194,11710.0
195,11920.0
196,88.0
197,116.0
198,115.0
199,11835.0
200,11919.0
201,41.0
202,11947.0
203,11947.0
204,11785.0
205,11702.0
206,93.0
207,180.0
208,146.0
209,111.0
210,11772.0
211,1641.0
212,11977.0
213,11990.0
214,11983.0
215,11826.0
216,11830.0
217,114.0
218,112.0
219,157.0
220,139.0
221,11915.0
222,11710.0
223,11719.0
224,11825.0
225,11914.0
226,11913.0
227,11815.0
228,215.0
229,182.0
230,217.0
231,12004.0
232,11679.0
233,65.0
234,145.0
235,136.0
236,112.0
237,11624.0
238,105.0
239,13.0
240,3.0
241,11967.0
242,11740.0
243,11669.0
244,85.0
245,128.0
246,115.0
247,11840.0
248,11852.0
249,11719.0
250,11744.0
251,11734.0
252,11731.0
253,134.0
254,118.0
255,93.0
256,103.0
257,81.0
258,11865.0
259,11649.0
260,11831.0
261,1617.0
262,46.0
263,11845.0
264,11810.0
265,88.0
266,93.0
267,144.0
268,11787.0
269,11683.0
270,11893.0
271,11781.0
272,11691.0
273,67.0
274,50.0
275,11892.0
276,147.0
277,122.0
278,131.0
279,11715.0
280,11821.0
281,11723.0
282,17.0
283,11938.0
284,11690.0
285,11680.0
286,78.0
287,200.0
288,165.0
289,159.0
290,11757.0
291,11642.0
292,11611.0
293,95.0
294,11883.0
295,11867.0
296,11884.0
297,74.0
298,169.0
299,60.0
300,11644.0
301,11620.0
302,11588.0
303,77.0
304,11831.0
305,10830.0
306,10598.0
307,43.0
308,107.0
309,86.0
310,157.0
311,11917.0
312,11703.0
313,53.0
314,12002.0
315,14.0
316,31.0
317,31.0
318,108.0
319,144.0
320,103.0
321,99.0
322,11670.0
323,37.0
324,11822.0
325,12.0
326,11969.0
327,11919.0
328,11670.0
329,131.0
330,117.0
331,115.0
332,172.0
333,32.0
334,11851.0
335,11712.0
336,11646.0
337,11970.0
338,11720.0
339,11637.0
340,11638.0
341,11633.0
342,103.0
343,98.0
344,83.0
345,158.0
346,40.0
347,11623.0
348,10692.0
349,64.0
350,11868.0
351,11843.0
352,11639.0
353,154.0
354,145.0
355,171.0
356,225.0
357,135.0
358,166.0
359,151.0
360,144.0
361,113.0
362,80.0
363,1668.0
364,11841.0
365,11848.0
366,11834.0
367,11832.0
368,163.0
369,173.0
370,164.0
371,109.0
372,11695.0
373,96.0
374,11959.0
375,11854.0
376,11743.0
377,11623.0
378,110.0
379,96.0
380,97.0
381,74.0
382,79.0
383,11969.0
384,11769.0
385,10762.0
386,11707.0
387,11615.0
388,11923.0
389,11808.0
390,89.0
391,180.0
392,107.0
393,11798.0
394,11767.0
395,32.0
396,11632.0
397,11577.0
398,126.0
399,11876.0
400,137.0
401,92.0
402,93.0
403,10740.0
404,11934.0
405,11750.0
406,11605.0
407,11776.0
408,11956.0
409,17.0
410,11914.0
411,159.0
412,155.0
413,144.0
414,22.0
415,11886.0
416,11880.0
417,11969.0
418,11855.0
419,11699.0
420,11991.0
421,11954.0
422,127.0
423,95.0
424,149.0
425,138.0
426,120.0
427,10896.0
428,110.0
429,11855.0
430,11584.0
431,100.0
432,86.0
433,157.0
434,114.0
435,100.0
436,11662.0
437,11972.0
438,11903.0
439,11892.0
440,11679.0
441,11734.0
442,11618.0
443,116.0
444,156.0
445,134.0
446,129.0
447,11904.0
448,11862.0
449,11593.0
450,11903.0
451,11793.0
452,11849.0
453,11719.0
454,97.0
455,166.0
456,160.0
457,127.0
458,64.0
459,11895.0
460,11717.0
461,89.0
462,11592.0
463,11959.0
464,11937.0
465,99.0
466,162.0
467,145.0
468,129.0
469,230.0
470,183.0
471,166.0
472,122.0
473,115.0
474,174.0
475,113.0
476,2.0
477,96.0
478,11732.0
479,1633.0
480,91.0
481,11938.0
482,11922.0
483,136.0
484,139.0
485,143.0
486,90.0
487,11922.0
488,1585.0
489,92.0
490,11961.0
491,11836.0
492,11725.0
493,11930.0
494,105.0
495,87.0
496,123.0
497,99.0
498,11862.0
499,11782.0
500,69.0
501,11960.0
502,1.0
503,94.0
504,96.0
505,137.0
506,81.0
507,145.0
508,24.0
509,5.0
510,11989.0
511,11768.0
512,11652.0
513,50.0
514,44.0
515,145.0
516,142.0
517,180.0
518,134.0
519,11.0
520,71.0
521,11872.0
522,11947.0
523,59.0
524,0.0
525,11884.0
526,142.0
527,139.0
528,129.0
529,83.0
530,11861.0
531,11584.0
532,11857.0
533,11816.0
534,96.0
535,11930.0
536,11883.0
537,31.0
538,184.0
539,92.0
540,11636.0
541,118.0
542,11875.0
543,1656.0
544,11814.0
545,11952.0
546,11832.0
547,11701.0
548,83.0
549,137.0
550,93.0
551,127.0
552,11694.0
553,109.0
554,11733.0
555,11649.0
556,20.0
557,11910.0
558,11693.0
559,149.0
560,118.0
561,137.0
562,110.0
