round,connect_latency_ms,excluded_from_stats
528,1621.0,False
529,1590.0,False
530,1618.0,False
531,1605.0,False
532,1609.0,False
533,1552.0,False
534,1574.0,False
535,3289.0,False
536,1607.0,False
537,1550.0,False
538,1599.0,False
539,1564.0,False
540,1637.0,False
541,1566.0,False
542,1639.0,False
543,1587.0,False
544,1639.0,False
545,1547.0,False
546,1565.0,False
547,1634.0,False
548,1585.0,False
549,1616.0,False
550,1568.0,False
551,1591.0,False
552,1544.0,False
553,1571.0,False
554,1531.0,False
555,1590.0,False
556,1576.0,False
557,1642.0,False
558,1608.0,False
559,1576.0,False
560,1589.0,False
561,1611.0,False
562,1565.0,False
563,1625.0,False
564,1551.0,False
565,1590.0,False
566,1633.0,False
567,1593.0,False
568,1572.0,False
569,1626.0,False
570,1545.0,False
571,1596.0,False
572,1611.0,False
573,1541.0,False
574,3434.0,False
575,2778.0,False
576,2712.0,False
577,2913.0,False
578,4253.0,False
579,2914.0,False
580,1555.0,False
581,1641.0,False
582,1580.0,False
583,1520.0,False
584,1544.0,False
585,1593.0,False
586,1641.0,False
587,1575.0,False
588,1598.0,False
589,1619.0,False
590,1557.0,False
591,1636.0,False
592,1552.0,False
593,1639.0,False
594,1579.0,False
595,1520.0,False
596,1576.0,False
597,1648.0,False
598,1539.0,False
599,1555.0,False
600,1583.0,False
601,1609.0,False
602,1554.0,False
603,1603.0,False
604,1540.0,False
605,1620.0,False
606,1573.0,False
607,1617.0,False
608,1657.0,False
609,1431.0,False
610,1577.0,False
611,1611.0,False
612,1586.0,False
613,1549.0,False
614,1601.0,False
615,1564.0,False
616,1640.0,False
617,1567.0,False
618,1571.0,False
619,1527.0,False
620,1541.0,False
621,1609.0,False
622,1559.0,False
623,1625.0,False
624,1590.0,False
625,1534.0,False
626,1550.0,False
627,1617.0,False
628,1631.0,False
629,1606.0,False
630,1586.0,False
631,1595.0,False
632,1580.0,False
633,1570.0,False
634,1655.0,False
635,1590.0,False
636,1564.0,False
637,1629.0,False
638,1605.0,False
639,1552.0,False
640,1625.0,False
641,1596.0,False
642,1582.0,False
643,1559.0,False
644,1607.0,False
645,1598.0,False
646,1620.0,False
647,1566.0,False
648,1607.0,False
649,1345.0,False
650,1560.0,False
651,1617.0,False
652,1594.0,False
653,1567.0,False
654,1539.0,False
655,1573.0,False
656,1629.0,False
657,1518.0,False
658,1616.0,False
659,1583.0,False
660,1628.0,False
661,1551.0,False
662,1586.0,False
663,1556.0,False
664,1580.0,False
665,1552.0,False
666,1555.0,False
667,1621.0,False
668,1519.0,False
669,1553.0,False
670,1628.0,False
671,1587.0,False
672,1630.0,False
673,1557.0,False
674,1640.0,False
675,1600.0,False
676,1591.0,False
677,1589.0,False
678,1560.0,False
679,1604.0,False
680,1571.0,False
681,1541.0,False
682,1539.0,False
683,1555.0,False
684,1604.0,False
685,1495.0,False
686,1590.0,False
687,1606.0,False
688,1594.0,False
689,1586.0,False
690,1570.0,False
691,1631.0,False
692,1526.0,False
693,1456.0,False
694,1637.0,False
695,1636.0,False
696,1584.0,False
697,1621.0,False
698,1596.0,False
699,1568.0,False
700,1549.0,False
701,1570.0,False
702,1574.0,False
703,1632.0,False
704,1610.0,False
705,1556.0,False
706,1570.0,False
707,1608.0,False
708,1548.0,False
709,1614.0,False
710,1573.0,False
711,1557.0,False
712,1642.0,False
713,1608.0,False
714,1566.0,False
715,1607.0,False
716,1561.0,False
717,1599.0,False
718,1559.0,False
719,1617.0,False
720,1581.0,False
721,1543.0,False
722,1612.0,False
723,1636.0,False
724,1605.0,False
725,1518.0,False
726,1601.0,False
727,1545.0,False
728,1544.0,False
729,1520.0,False
730,1592.0,False
731,1499.0,False
732,1554.0,False
733,3197.0,False
734,1632.0,False
735,1594.0,False
736,1543.0,False
737,1623.0,False
738,1590.0,False
739,1631.0,False
740,1604.0,False
741,1560.0,False
742,1603.0,False
743,1613.0,False
744,2966.0,False
745,2530.0,False
746,2490.0,False
747,4760.0,False
748,2816.0,False
749,2630.0,False
750,1607.0,False
751,1608.0,False
752,1589.0,False
753,1602.0,False
754,1583.0,False
755,1556.0,False
756,1612.0,False
757,1596.0,False
758,1596.0,False
759,1569.0,False
760,1628.0,False
761,1603.0,False
762,1587.0,False
763,1509.0,False
764,1572.0,False
765,1636.0,False
766,1588.0,False
767,1570.0,False
768,1625.0,False
769,1625.0,False
770,1550.0,False
771,1617.0,False
772,1583.0,False
773,1570.0,False
774,1656.0,False
775,1557.0,False
776,1619.0,False
777,1605.0,False
778,1460.0,False
779,1520.0,False
780,1617.0,False
781,1561.0,False
782,1642.0,False
783,1611.0,False
784,1582.0,False
785,1619.0,False
786,1612.0,False
787,1553.0,False
788,1585.0,False
789,1557.0,False
790,1607.0,False
791,1542.0,False
792,1641.0,False
793,1536.0,False
794,1632.0,False
795,1605.0,False
796,1592.0,False
797,1568.0,False
798,1619.0,False
799,1647.0,False
800,1559.0,False
801,1626.0,False
802,1571.0,False
803,1637.0,False
804,1581.0,False
805,1555.0,False
806,1609.0,False
807,1543.0,False
808,1573.0,False
809,1621.0,False
810,1568.0,False
811,1608.0,False
812,1534.0,False
813,1591.0,False
814,1541.0,False
815,1588.0,False
816,1553.0,False
817,1573.0,False
818,3209.0,False
819,1588.0,False
820,1551.0,False
821,1623.0,False
822,1557.0,False
823,1615.0,False
824,1551.0,False
825,1602.0,False
826,1544.0,False
827,1541.0,False
828,1600.0,False
829,1585.0,False
830,1553.0,False
831,1626.0,False
832,1543.0,False
833,1607.0,False
834,1556.0,False
835,1616.0,False
836,3600.0,False
837,1127.0,False
838,1588.0,False
839,1650.0,False
840,1620.0,False
841,1549.0,False
842,1619.0,False
843,1590.0,False
844,1527.0,False
845,1572.0,False
846,1598.0,False
847,1536.0,False
848,1573.0,False
849,1618.0,False
850,1553.0,False
851,1630.0,False
852,1394.0,False
853,1545.0,False
854,1606.0,False
855,1611.0,False
856,1586.0,False
857,1601.0,False
858,1550.0,False
859,1596.0,False
860,1541.0,False
861,1578.0,False
862,1634.0,False
863,1557.0,False
864,1573.0,False
865,1562.0,False
866,1614.0,False
867,1576.0,False
868,1622.0,False
869,1558.0,False
870,1567.0,False
871,1607.0,False
872,1552.0,False
873,1618.0,False
874,1583.0,False
875,1534.0,False
876,1620.0,False
877,1579.0,False
878,1587.0,False
879,1560.0,False
880,1640.0,False
881,1593.0,False
882,1569.0,False
883,1620.0,False
884,1562.0,False
885,1643.0,False
886,1558.0,False
887,1636.0,False
888,1573.0,False
889,1487.0,False
890,1549.0,False
891,1292.0,False
892,2618.0,False
893,2687.0,False
894,2731.0,False
895,2713.0,False
896,3762.0,False
897,1873.0,False
898,1539.0,False
899,1566.0,False
900,1648.0,False
901,1613.0,False
902,1586.0,False
903,1604.0,False
904,1558.0,False
905,1623.0,False
906,1592.0,False
907,1545.0,False
908,1609.0,False
909,1584.0,False
910,1552.0,False
911,1625.0,False
912,1525.0,False
913,1587.0,False
914,1574.0,False
915,1628.0,False
916,1587.0,False
917,1548.0,False
918,1606.0,False
919,1546.0,False
920,1554.0,False
921,1621.0,False
922,1581.0,False
923,1543.0,False
924,1592.0,False
925,1542.0,False
926,1632.0,False
927,1570.0,False
928,1536.0,False
929,1531.0,False
930,1618.0,False
931,1551.0,False
932,1604.0,False
933,1419.0,False
934,1566.0,False
935,1608.0,False
936,1558.0,False
937,1628.0,False
938,1570.0,False
939,1641.0,False
940,1582.0,False
941,1559.0,False
942,1571.0,False
943,1644.0,False
944,1599.0,False
945,1616.0,False
946,1649.0,False
947,1539.0,False
948,1626.0,False
949,1570.0,False
950,1561.0,False
951,1509.0,False
952,1599.0,False
953,1578.0,False
954,1618.0,False
955,1542.0,False
956,1585.0,False
957,1529.0,False
958,1615.0,False
959,1582.0,False
960,1646.0,False
961,1550.0,False
962,1601.0,False
963,1587.0,False
964,1628.0,False
965,1581.0,False
966,1605.0,False
967,1565.0,False
968,1638.0,False
969,1559.0,False
970,1588.0,False
971,1651.0,False
972,1600.0,False
973,1556.0,False
974,1628.0,False
975,1552.0,False
976,1351.0,False
977,1590.0,False
978,1560.0,False
979,1600.0,False
980,1637.0,False
981,1576.0,False
982,1660.0,False
983,1651.0,False
984,1580.0,False
985,1582.0,False
986,1624.0,False
987,1584.0,False
988,1560.0,False
989,1584.0,False
990,1606.0,False
991,1548.0,False
992,1624.0,False
993,1592.0,False
994,1612.0,False
995,1587.0,False
996,1618.0,False
997,1596.0,False
998,1602.0,False
999,1629.0,False
1000,1536.0,False
