round,connect_latency_ms,excluded_from_stats
1,2385.0,True
2,2112.0,False
3,2220.0,False
4,2193.0,False
5,2211.0,False
6,2203.0,False
7,2194.0,False
8,1998.0,False
9,2211.0,False
10,2214.0,False
11,2233.0,False
12,2238.0,False
13,2236.0,False
14,2174.0,False
15,2156.0,False
16,2222.0,False
17,2222.0,False
18,2217.0,False
19,2237.0,False
20,2238.0,False
21,2264.0,False
22,2157.0,False
23,2251.0,False
24,2175.0,False
25,2060.0,False
26,2266.0,False
27,2257.0,False
28,2200.0,False
29,2199.0,False
30,2199.0,False
31,2237.0,False
32,2204.0,False
33,2195.0,False
34,2175.0,False
35,2254.0,False
36,2257.0,False
37,2155.0,False
38,2238.0,False
39,2238.0,False
40,2218.0,False
41,2190.0,False
42,2175.0,False
43,2254.0,False
44,2224.0,False
45,2239.0,False
46,2195.0,False
47,2221.0,False
48,2274.0,False
49,2168.0,False
50,2263.0,False
51,2184.0,False
52,2179.0,False
53,2148.0,False
54,2248.0,False
55,2271.0,False
56,2175.0,False
57,2174.0,False
58,2194.0,False
59,2219.0,False
60,2189.0,False
61,2174.0,False
62,2247.0,False
63,2228.0,False
64,2249.0,False
65,2211.0,False
66,2169.0,False
67,2268.0,False
68,2181.0,False
69,2001.9999999999998,False
70,2215.0,False
71,2212.0,False
72,2176.0,False
73,2168.0,False
74,2274.0,False
75,2273.0,False
76,2186.0,False
77,2156.0,False
78,2277.0,False
79,2198.0,False
80,2082.0,False
81,2193.0,False
82,2169.0,False
83,2269.0,False
84,2266.0,False
85,2248.0,False
86,2189.0,False
87,2171.0,False
88,2201.0,False
89,2231.0,False
90,2261.0,False
91,2256.0,False
92,2222.0,False
93,2192.0,False
94,2192.0,False
95,2202.0,False
96,2013.0,False
97,2196.0,False
98,2183.0,False
99,2178.0,False
100,2151.0,False
101,2051.0,False
102,2146.0,False
103,2243.0,False
104,2242.0,False
105,2229.0,False
106,2068.0,False
107,2247.0,False
108,2243.0,False
109,2224.0,False
110,2203.0,False
111,2191.0,False
112,2178.0,False
113,2202.0,False
114,2194.0,False
115,2209.0,False
116,2206.0,False
117,2001.0,False
118,2155.0,False
119,2226.0,False
120,2219.0,False
121,2192.0,False
122,2045.0,False
123,2264.0,False
124,2166.0,False
125,2262.0,False
126,2246.0,False
127,2223.0,False
128,2187.0,False
129,2178.0,False
130,2203.0,False
131,2240.0,False
132,2265.0,False
133,2168.0,False
134,2170.0,False
135,2171.0,False
136,2202.0,False
137,2209.0,False
138,2078.0,False
139,2184.0,False
140,2161.0,False
141,2193.0,False
142,2188.0,False
143,2032.0,False
144,2233.0,False
145,2216.0,False
146,2225.0,False
147,2223.0,False
148,2244.0,False
149,3222.0,False
150,3356.0,False
151,3326.0,False
152,3338.0,False
153,3290.0,False
154,3313.0,False
155,2241.0,False
156,2226.0,False
157,2237.0,False
158,2201.0,False
159,2202.0,False
160,2201.0,False
161,2204.0,False
162,2181.0,False
163,2214.0,False
164,2041.0,False
165,2221.0,False
166,2205.0,False
167,2216.0,False
168,2207.0,False
169,2078.0,False
170,2245.0,False
171,2222.0,False
172,2217.0,False
173,2198.0,False
174,2255.0,False
175,2144.0,False
176,2255.0,False
177,2204.0,False
178,2151.0,False
179,2227.0,False
180,2247.0,False
181,2243.0,False
182,2261.0,False
183,2219.0,False
184,2179.0,False
185,2264.0,False
186,2154.0,False
187,2262.0,False
188,2150.0,False
189,2267.0,False
190,2260.0,False
191,2260.0,False
192,2168.0,False
193,2197.0,False
194,2208.0,False
195,2182.0,False
196,2166.0,False
197,2231.0,False
198,2240.0,False
199,2278.0,False
200,2212.0,False
201,2191.0,False
202,2179.0,False
203,2172.0,False
204,2258.0,False
205,2237.0,False
206,2239.0,False
207,2274.0,False
208,2249.0,False
209,2253.0,False
210,2167.0,False
211,2254.0,False
212,2235.0,False
213,2247.0,False
214,2280.0,False
215,2206.0,False
216,2181.0,False
217,2190.0,False
218,2193.0,False
219,2204.0,False
220,2209.0,False
221,2003.0,False
222,2224.0,False
223,2183.0,False
224,2170.0,False
225,2142.0,False
226,2206.0,False
227,2205.0,False
228,2202.0,False
229,2219.0,False
230,2191.0,False
231,2192.0,False
232,2128.0,False
233,2255.0,False
234,2248.0,False
235,2234.0,False
236,2207.0,False
237,2183.0,False
238,2192.0,False
239,2147.0,False
240,2269.0,False
241,2280.0,False
242,2153.0,False
243,2251.0,False
244,2162.0,False
245,2157.0,False
246,2183.0,False
247,2266.0,False
248,2270.0,False
249,2286.0,False
250,2182.0,False
251,2234.0,False
252,2222.0,False
253,2208.0,False
254,2238.0,False
255,2212.0,False
256,2190.0,False
257,2033.9999999999998,False
258,2213.0,False
259,2214.0,False
260,2195.0,False
261,2197.0,False
262,2185.0,False
263,2165.0,False
264,2178.0,False
265,2157.0,False
266,2262.0,False
267,2182.0,False
268,2183.0,False
269,2191.0,False
270,2190.0,False
271,2190.0,False
272,2198.0,False
273,2143.0,False
274,2283.0,False
275,2184.0,False
276,2179.0,False
277,2185.0,False
278,2200.0,False
279,2185.0,False
280,2186.0,False
281,2216.0,False
282,2275.0,False
283,2177.0,False
284,2207.0,False
285,2023.0000000000002,False
286,2228.0,False
287,2229.0,False
288,2233.0,False
289,2191.0,False
290,2228.0,False
291,2176.0,False
292,2235.0,False
293,2216.0,False
294,2225.0,False
295,2192.0,False
296,2207.0,False
297,2197.0,False
298,2212.0,False
299,2223.0,False
300,2230.0,False
301,2247.0,False
