round,backup_time_ms
1,11933.0
2,68.0
3,11915.0
4,11817.0
5,11891.0
6,84.0
7,11777.0
8,1701.0
9,11834.0
10,164.0
11,17.0
12,11716.0
13,11677.0
14,47.0
15,31.0
16,25.0
17,11654.0
18,11893.0
19,11890.0
20,11780.0
21,11739.0
22,11730.0
23,55.0
24,53.0
25,46.0
26,12.0
27,11903.0
28,11881.0
29,11878.0
30,10833.0
31,11709.0
32,11678.0
33,11656.0
34,27.0
35,11977.0
36,11961.0
37,11951.0
38,11838.0
39,11833.0
40,11824.0
41,11726.0
42,11908.0
43,11888.0
44,11872.0
45,11720.0
46,11705.0
47,11684.0
48,1662.0
49,11596.0
50,77.0
51,49.0
52,28.0
53,22.0
54,11814.0
55,11804.0
56,11777.0
57,11788.0
58,11637.0
59,11614.0
60,101.0
61,103.0
62,11741.0
63,10680.0
64,11650.0
65,121.0
66,11831.0
67,11817.0
68,11774.0
69,11648.0
70,11652.0
71,11630.0
72,1630.0
73,11704.0
74,11576.0
75,80.0
76,20.0
77,12005.0
78,11860.0
79,11842.0
80,11818.0
81,11715.0
82,11698.0
83,11699.0
84,11657.0
85,135.0
86,11994.0
87,11955.0
88,11930.0
89,11929.0
90,53.0
91,0.0
92,11989.0
93,11879.0
94,11861.0
95,11805.0
96,11814.0
97,11780.0
98,11665.0
99,11654.0
100,1612.0
101,11845.0
102,11774.0
103,11751.0
104,11740.0
105,11655.0
106,11631.0
107,11624.0
108,100.0
109,11967.0
110,11915.0
111,11889.0
112,11775.0
113,11754.0
114,11892.0
115,11856.0
116,11724.0
117,11681.0
118,11652.0
119,136.0
120,11942.0
121,11867.0
122,11737.0
123,11684.0
124,11642.0
125,109.0
126,11749.0
127,11784.0
128,11842.0
129,11814.0
130,11884.0
131,11969.0
132,11909.0
133,11995.0
134,62.0
135,52.0
136,113.0
137,1569.0
138,11742.0
139,10922.0
140,11584.0
141,11665.0
142,127.0
143,11810.0
144,10875.0
145,11839.0
146,11790.0
147,11839.0
148,11890.0
149,10855.0
150,11895.0
151,11988.0
152,11738.0
153,11796.0
154,11862.0
155,11840.0
156,11911.0
157,196.0
158,11771.0
159,11861.0
160,11942.0
161,16.0
162,11976.0
163,15.0
164,74.0
165,11779.0
166,11860.0
167,11921.0
168,12006.0
169,11950.0
170,10993.0
171,94.0
172,145.0
173,110.0
174,11973.0
175,55.0
176,60.0
177,11919.0
178,11942.0
179,11900.0
180,11956.0
181,32.0
182,2.0
183,113.0
184,11971.0
185,10912.0
186,11986.0
187,57.0
188,76.0
189,11659.0
190,11758.0
191,11765.0
192,11776.0
193,10860.0
194,11804.0
195,11841.0
196,11903.0
197,11971.0
198,11897.0
199,11965.0
200,21.0
201,11969.0
202,35.0
203,80.0
204,48.0
205,104.0
206,1658.0
207,11654.0
208,47.0
209,138.0
210,1580.0
211,10735.0
212,11800.0
213,11828.0
214,30.0
215,106.0
216,11618.0
217,11706.0
218,11825.0
219,11823.0
220,11915.0
221,11986.0
222,11948.0
223,62.0
224,156.0
225,11849.0
226,11856.0
227,11968.0
228,62.0
229,82.0
230,11983.0
231,80.0
232,119.0
233,11622.0
234,11721.0
235,10751.0
236,11877.0
237,11986.0
238,11979.0
239,60.0
240,136.0
241,172.0
242,119.0
243,11945.0
244,11926.0
245,11970.0
246,75.0
247,143.0
248,95.0
249,11780.0
250,11894.0
251,11954.0
252,11942.0
253,43.0
254,112.0
255,157.0
256,11844.0
257,11846.0
258,11915.0
259,9.0
260,11931.0
261,28.0
262,115.0
263,1606.0
264,11780.0
265,11877.0
266,11843.0
267,11942.0
268,31.0
269,14.0
270,112.0
271,140.0
272,101.0
273,11799.0
274,11823.0
275,11812.0
276,11889.0
277,11986.0
278,11942.0
279,25.0
280,120.0
281,1594.0
282,18.0
283,80.0
284,53.0
285,1628.0
286,11826.0
287,11819.0
288,11840.0
289,11946.0
290,11901.0
291,11968.0
292,11922.0
293,11989.0
294,79.0
295,150.0
296,1636.0
297,11828.0
298,11842.0
299,11840.0
300,11888.0
301,11953.0
302,10961.0
303,66.0
304,144.0
305,11635.0
306,11963.0
307,31.0
308,110.0
309,89.0
310,11940.0
311,12.0
312,46.0
313,11879.0
314,11958.0
315,11954.0
316,32.0
317,137.0
318,11788.0
319,11869.0
320,11774.0
321,10846.0
322,11908.0
323,11820.0
324,11887.0
325,126.0
326,7.0
327,119.0
328,11745.0
329,11810.0
330,11803.0
331,11880.0
332,11968.0
333,11942.0
334,35.0
335,11872.0
336,110.0
337,1663.0
338,11754.0
339,11844.0
340,11933.0
341,11907.0
342,11981.0
343,43.0
344,196.0
345,11893.0
346,11861.0
347,30.0
348,115.0
349,100.0
350,11595.0
351,10720.0
352,11712.0
353,11812.0
354,11904.0
355,11893.0
356,11977.0
357,11930.0
358,16.0
359,103.0
360,59.0
361,139.0
362,11861.0
363,10888.0
364,11850.0
365,11911.0
366,11981.0
367,11979.0
368,32.0
369,132.0
370,120.0
371,11801.0
372,11897.0
373,11839.0
374,11941.0
375,52.0
376,32.0
377,118.0
378,1584.0
379,11759.0
380,11851.0
381,11933.0
382,11920.0
383,11940.0
384,10.0
385,11957.0
386,23.0
387,11889.0
388,11817.0
389,11834.0
390,11794.0
391,11846.0
392,11946.0
393,11952.0
394,24.0
395,91.0
396,49.0
397,155.0
398,11819.0
399,11744.0
400,11846.0
401,11915.0
402,11870.0
403,11929.0
404,11979.0
405,11991.0
406,11951.0
407,24.0
408,46.0
409,27.0
410,87.0
411,171.0
412,11712.0
413,11820.0
414,10884.0
415,10814.0
416,11879.0
417,11974.0
418,11942.0
419,11722.0
420,11810.0
421,11775.0
422,11841.0
423,11901.0
424,11849.0
425,11940.0
426,11993.0
427,11937.0
428,20.0
429,66.0
430,64.0
431,49.0
432,102.0
433,1613.0
434,11812.0
435,10890.0
436,11865.0
437,11884.0
438,11943.0
439,11936.0
440,11936.0
441,11998.0
442,11973.0
443,54.0
444,97.0
445,154.0
446,11926.0
447,11.0
448,11772.0
449,11935.0
450,0.0
451,70.0
452,0.0
453,79.0
454,1571.0
455,11747.0
456,11830.0
457,11795.0
458,11856.0
459,11898.0
460,11916.0
461,10889.0
462,11964.0
463,38.0
464,11992.0
465,38.0
466,94.0
467,122.0
468,106.0
469,11735.0
470,11815.0
471,1713.0
472,11812.0
473,11934.0
474,11724.0
475,2.0
476,11638.0
477,11637.0
478,11709.0
479,11815.0
480,11815.0
481,11896.0
482,12.0
483,80.0
484,59.0
485,82.0
486,11976.0
487,11959.0
488,11988.0
489,78.0
490,36.0
491,101.0
492,1576.0
493,11749.0
494,10810.0
495,11905.0
496,11821.0
497,11898.0
498,11.0
499,87.0
500,75.0
501,151.0
502,11817.0
503,11884.0
504,11827.0
505,11883.0
506,11870.0
507,11855.0
508,11952.0
509,11957.0
510,11922.0
511,5.0
512,11807.0
513,11760.0
514,11798.0
515,11847.0
516,11835.0
517,11911.0
518,11966.0
519,11949.0
520,17.0
521,53.0
522,103.0
523,71.0
524,162.0
525,11787.0
526,11732.0
527,11800.0
528,11836.0
529,11809.0
530,11870.0
531,11910.0
532,11812.0
533,11900.0
534,11942.0
535,0.0
536,11925.0
537,11872.0
538,11929.0
539,11997.0
540,125.0
541,11851.0
542,11937.0
543,11971.0
544,11897.0
545,11759.0
546,11915.0
547,11977.0
548,11971.0
549,11947.0
550,11983.0
551,66.0
552,11.0
553,73.0
554,98.0
555,82.0
556,143.0
557,11794.0
558,11763.0
559,11876.0
560,10922.0
561,1672.0
562,62.0
563,138.0
564,10963.0
565,11905.0
566,11970.0
567,14.0
568,11956.0
569,14.0
570,17.0
571,12002.0
572,88.0
573,11913.0
574,11689.0
575,11766.0
576,11733.0
577,11840.0
578,11903.0
579,11881.0
580,11924.0
581,11997.0
582,11948.0
583,10981.0
584,54.0
585,31.0
586,77.0
587,83.0
