round,backup_time_ms
462,116.0
463,163.0
464,182.0
465,152.0
466,173.0
467,187.0
468,157.0
469,130.0
470,131.0
471,191.0
472,75.0
473,128.0
474,187.0
475,193.0
476,185.0
477,92.0
478,167.0
479,70.0
480,74.0
481,44.0
482,137.0
483,116.0
484,80.0
485,165.0
486,151.0
487,175.0
488,141.0
489,198.0
490,139.0
491,147.0
492,124.0
493,121.0
494,179.0
495,181.0
496,125.0
497,153.0
498,114.0
499,47.0
500,195.0
501,171.0
502,148.0
503,105.0
504,177.0
505,86.0
506,143.0
507,178.0
508,122.0
509,123.0
510,202.0
511,236.0
512,108.0
513,807.0
514,147.0
515,142.0
516,207.0
517,125.0
518,206.0
519,203.0
520,161.0
521,190.0
522,179.0
523,96.0
524,73.0
525,140.0
526,188.0
527,41.0
528,39.0
529,37.0
530,180.0
531,98.0
532,182.0
533,116.0
534,96.0
535,182.0
536,145.0
537,72.0
538,155.0
539,192.0
540,119.0
541,120.0
542,203.0
543,90.0
544,216.0
545,120.0
546,149.0
547,207.0
548,167.0
549,190.0
550,78.0
551,158.0
552,124.0
553,191.0
554,215.0
555,102.0
556,133.0
557,174.0
558,190.0
559,127.0
560,220.0
561,205.0
562,101.0
563,250.0
564,248.0
565,233.0
566,89.0
567,165.0
568,175.0
569,42.0
570,201.0
571,75.0
572,104.0
573,138.0
574,138.0
575,216.0
576,189.0
577,206.0
578,187.0
579,131.0
580,185.0
581,68.0
582,202.0
583,112.0
584,192.0
585,200.0
586,165.0
587,174.0
588,191.0
589,148.0
590,163.0
591,36.0
592,46.0
593,165.0
594,166.0
595,195.0
596,99.0
597,63.0
598,183.0
599,124.0
600,175.0
601,187.0
602,128.0
603,198.0
604,95.0
605,193.0
606,36.0
607,108.0
608,196.0
609,162.0
610,168.0
611,139.0
612,182.0
613,211.0
614,118.0
615,190.0
616,139.0
617,116.0
618,80.0
619,155.0
620,76.0
621,195.0
622,113.0
623,118.0
624,198.0
625,206.0
626,181.0
627,176.0
628,156.0
629,142.0
630,37.0
631,138.0
632,62.0
633,203.0
634,130.0
635,197.0
636,172.0
637,82.0
638,109.0
639,171.0
640,136.0
641,116.0
642,130.0
643,98.0
644,69.0
645,156.0
646,158.0
647,44.0
648,212.0
649,123.0
650,169.0
651,97.0
652,181.0
653,40.0
654,195.0
655,200.0
656,135.0
657,183.0
658,212.0
659,199.0
660,225.0
661,189.0
662,201.0
663,110.0
664,187.0
665,112.0
666,149.0
667,184.0
668,150.0
669,162.0
670,55.0
671,100.0
672,147.0
673,221.0
674,100.0
675,124.0
676,87.0
677,193.0
678,213.0
679,246.0
680,221.0
681,58.0
682,67.0
683,121.0
684,167.0
685,167.0
686,164.0
687,212.0
688,125.0
689,98.0
690,157.0
691,98.0
692,174.0
693,211.0
694,11848.0
695,185.0
696,96.0
697,206.0
698,235.0
699,209.0
700,266.0
701,267.0
702,163.0
703,231.0
704,178.0
705,194.0
706,39.0
707,195.0
708,182.0
709,107.0
710,180.0
711,94.0
712,112.0
713,226.0
714,143.0
715,220.0
716,182.0
717,159.0
718,139.0
719,83.0
720,222.0
721,110.0
722,158.0
723,130.0
724,152.0
725,225.0
726,214.0
727,204.0
728,37.0
729,144.0
730,236.0
731,145.0
732,101.0
733,107.0
734,208.0
735,154.0
736,169.0
737,76.0
738,179.0
739,210.0
740,201.0
741,186.0
742,80.0
743,221.0
744,139.0
745,105.0
746,208.0
747,170.0
748,81.0
749,144.0
750,214.0
751,189.0
752,153.0
753,214.0
754,197.0
755,206.0
756,199.0
757,131.0
758,92.0
759,121.0
760,203.0
761,178.0
762,203.0
763,154.0
764,140.0
765,208.0
766,84.0
767,72.0
768,151.0
769,202.0
770,189.0
771,189.0
772,125.0
773,113.0
774,151.0
775,148.0
776,218.0
777,212.0
778,117.0
779,129.0
780,135.0
781,145.0
782,113.0
783,162.0
784,186.0
785,180.0
786,173.0
787,87.0
788,205.0
789,195.0
790,163.0
791,153.0
792,71.0
793,158.0
794,178.0
795,175.0
796,39.0
797,196.0
798,148.0
799,137.0
800,126.0
801,182.0
802,181.0
803,45.0
804,137.0
805,169.0
806,204.0
807,191.0
808,199.0
809,114.0
810,195.0
811,60.0
812,133.0
813,217.0
814,128.0
815,207.0
816,63.0
817,207.0
818,197.0
819,44.0
820,99.0
821,196.0
822,128.0
823,112.0
824,131.0
825,226.0
826,42.0
827,176.0
828,97.0
829,202.0
830,107.0
831,167.0
832,147.0
833,43.0
834,108.0
835,211.0
836,200.0
837,210.0
838,164.0
839,181.0
840,99.0
841,194.0
842,214.0
843,131.0
844,171.0
845,35.0
846,185.0
847,195.0
848,156.0
849,133.0
850,53.0
851,133.0
852,163.0
853,120.0
854,135.0
855,168.0
856,205.0
857,168.0
858,128.0
859,200.0
860,39.0
861,148.0
862,189.0
863,103.0
864,145.0
865,143.0
866,207.0
867,168.0
868,144.0
869,209.0
870,81.0
871,160.0
872,147.0
873,130.0
874,146.0
875,92.0
876,129.0
877,190.0
878,90.0
879,184.0
880,112.0
881,169.0
882,209.0
883,208.0
884,204.0
885,205.0
886,88.0
887,123.0
888,184.0
889,171.0
890,168.0
891,132.0
892,168.0
893,78.0
894,41.0
895,134.0
896,205.0
897,212.0
898,132.0
899,109.0
900,38.0
901,127.0
902,139.0
903,158.0
904,149.0
905,162.0
906,172.0
907,161.0
908,196.0
909,172.0
910,207.0
911,193.0
912,168.0
913,35.0
914,72.0
915,270.0
916,223.0
917,251.0
918,179.0
919,96.0
920,167.0
921,185.0
922,159.0
923,192.0
924,137.0
925,114.0
926,95.0
927,163.0
928,176.0
929,194.0
930,118.0
931,120.0
932,201.0
933,120.0
934,203.0
935,50.0
936,206.0
937,43.0
938,174.0
939,79.0
940,163.0
941,85.0
942,198.0
943,183.0
944,109.0
945,143.0
946,173.0
947,160.0
948,143.0
949,153.0
950,154.0
951,126.0
952,183.0
953,144.0
954,140.0
955,154.0
956,159.0
957,122.0
958,164.0
959,39.0
960,40.0
961,191.0
962,121.0
963,187.0
964,116.0
965,47.0
966,145.0
967,182.0
968,96.0
969,95.0
970,78.0
971,137.0
972,199.0
973,191.0
974,95.0
975,179.0
976,165.0
977,235.0
978,112.0
979,37.0
980,121.0
981,217.0
982,199.0
983,199.0
984,79.0
985,142.0
986,133.0
987,107.0
988,143.0
989,131.0
990,96.0
991,214.0
992,184.0
993,152.0
994,152.0
995,148.0
996,53.0
997,193.0
998,146.0
999,197.0
1000,95.0
