round,connect_latency_ms,excluded_from_stats
1,2541.0,True
2,1430.0,False
3,3390.0,False
4,1499.0,False
5,1590.0,False
6,1590.0,False
7,1588.0,False
8,1565.0,False
9,1553.0,False
10,1625.0,False
11,1528.0,False
12,1608.0,False
13,1516.0,False
14,1595.0,False
15,1403.0,False
16,3278.0,False
17,1495.0,False
18,1449.0,False
19,1413.0,False
20,1456.0,False
21,1454.0,False
22,1431.0,False
23,1897.0,False
24,1436.0,False
25,1459.0,False
26,2079.0,False
27,1399.0,False
28,1500.0,False
29,2288.0,False
30,1428.0,False
31,1440.0,False
32,2298.0,False
33,1430.0,False
34,1428.0,False
35,2251.0,False
36,2642.0,False
37,2214.0,False
38,2314.0,False
39,2146.0,False
40,3260.0,False
41,1444.0,False
42,1434.0,False
43,2283.0,False
44,1426.0,False
45,2290.0,False
46,1421.0,False
47,2115.0,False
48,2276.0,False
49,2237.0,False
50,2192.0,False
51,1464.0,False
52,1438.0,False
53,1437.0,False
54,3296.0,False
55,1472.0,False
56,3446.0,False
57,1444.0,False
58,1414.0,False
59,2169.0,False
60,1460.0,False
61,2250.0,False
62,1448.0,False
63,2324.0,False
64,1398.0,False
65,2322.0,False
66,2330.0,False
67,3305.0,False
68,1487.0,False
69,1419.0,False
70,2157.0,False
71,2189.0,False
72,1378.0,False
73,1470.0,False
74,3225.0,False
75,1505.0,False
76,3207.0,False
77,3669.0,False
78,4537.0,False
79,4514.0,False
80,3462.0,False
81,3409.0,False
82,4523.0,False
83,1386.0,False
84,2074.0,False
85,1500.0,False
86,1464.0,False
87,1449.0,False
88,1447.0,False
89,1450.0,False
90,1799.0,False
91,2337.0,False
92,2321.0,False
93,2199.0,False
94,2249.0,False
95,1407.0,False
96,1476.0,False
97,3237.0,False
98,1538.0,False
99,2296.0,False
100,2332.0,False
101,2212.0,False
102,2140.0,False
103,1464.0,False
104,1387.0,False
105,1492.0,False
106,2318.0,False
107,1513.0,False
108,1452.0,False
109,2288.0,False
110,2183.0,False
111,2121.0,False
112,1509.0,False
113,1481.0,False
114,2088.0,False
115,2309.0,False
116,2160.0,False
117,2227.0,False
118,2266.0,False
119,1421.0,False
120,2220.0,False
121,3452.0,False
122,2226.0,False
123,1444.0,False
124,2281.0,False
125,1468.0,False
126,1425.0,False
127,1442.0,False
128,1400.0,False
129,3277.0,False
130,1446.0,False
131,2211.0,False
132,3402.0,False
133,1486.0,False
134,2331.0,False
135,2811.0,False
136,2587.0,False
137,1450.0,False
138,1432.0,False
139,1454.0,False
140,2771.0,False
141,1440.0,False
142,2812.0,False
143,1400.0,False
144,1459.0,False
145,2783.0,False
146,2660.0,False
147,2818.0,False
148,2654.0,False
149,1378.0,False
150,2771.0,False
151,2747.0,False
152,1432.0,False
153,1432.0,False
154,3253.0,False
155,1398.0,False
156,1467.0,False
157,2732.0,False
158,3490.0,False
159,1417.0,False
160,2791.0,False
161,2725.0,False
162,1380.0,False
163,2873.0,False
164,2701.0,False
165,1891.0,False
166,1475.0,False
167,1413.0,False
168,1497.0,False
169,1446.0,False
170,1410.0,False
171,2819.0,False
172,2789.0,False
173,1520.0,False
174,1453.0,False
175,1444.0,False
176,1432.0,False
177,1406.0,False
178,2841.0,False
179,1411.0,False
180,1463.0,False
181,1411.0,False
182,1419.0,False
183,2759.0,False
184,3421.0,False
185,2699.0,False
186,1409.0,False
187,1426.0,False
188,3267.0,False
189,2638.0,False
190,1450.0,False
191,2719.0,False
192,1435.0,False
193,1458.0,False
194,1428.0,False
195,3209.0,False
196,1438.0,False
197,2642.0,False
198,2810.0,False
199,1417.0,False
200,1437.0,False
201,2814.0,False
202,1375.0,False
203,2764.0,False
204,1468.0,False
205,3413.0,False
206,1487.0,False
207,1472.0,False
208,2812.0,False
209,3212.0,False
210,1410.0,False
211,2786.0,False
212,1430.0,False
213,1424.0,False
214,2799.0,False
215,3414.0,False
216,1502.0,False
217,1437.0,False
218,3299.0,False
219,1493.0,False
220,1459.0,False
221,1780.0,False
222,1463.0,False
223,1375.0,False
224,2814.0,False
225,1425.0,False
226,1517.0,False
227,1449.0,False
228,2572.0,False
229,1447.0,False
230,1442.0,False
231,1533.0,False
232,1452.0,False
233,1465.0,False
234,1444.0,False
235,3238.0,False
236,1442.0,False
237,1414.0,False
238,1409.0,False
239,2792.0,False
240,1880.0,False
241,1421.0,False
242,2749.0,False
243,2846.0,False
244,1436.0,False
245,1440.0,False
246,1455.0,False
247,1422.0,False
248,1318.0,False
249,1507.0,False
250,2936.0,False
251,2690.0,False
252,2701.0,False
253,1443.0,False
254,2616.0,False
255,3975.0,False
256,4735.0,False
257,2657.0,False
258,1463.0,False
259,1398.0,False
260,1479.0,False
261,1467.0,False
262,1402.0,False
263,1477.0,False
264,1721.0,False
265,1439.0,False
266,1420.0,False
267,1399.0,False
268,3231.0,False
269,1450.0,False
270,2824.0,False
271,1794.0,False
272,1368.0,False
273,2839.0,False
274,1757.0,False
275,1437.0,False
276,2603.0,False
277,1436.0,False
278,1411.0,False
279,1404.0,False
280,2544.0,False
281,1448.0,False
282,2781.0,False
283,1505.0,False
284,2572.0,False
285,1477.0,False
286,2803.0,False
287,1515.0,False
288,2627.0,False
289,1388.0,False
290,1499.0,False
291,1453.0,False
292,1445.0,False
293,2799.0,False
294,1529.0,False
295,2661.0,False
296,1425.0,False
297,2794.0,False
298,2720.0,False
299,2833.0,False
300,1397.0,False
301,1406.0,False
302,1454.0,False
303,2782.0,False
304,1448.0,False
305,2825.0,False
306,3232.0,False
307,1397.0,False
308,1495.0,False
309,1393.0,False
310,3275.0,False
311,1401.0,False
312,2827.0,False
313,2725.0,False
314,1434.0,False
315,1398.0,False
316,1409.0,False
317,2689.0,False
318,2833.0,False
319,1450.0,False
320,1431.0,False
321,3326.0,False
322,2741.0,False
323,1415.0,False
324,1769.0,False
325,1461.0,False
326,1455.0,False
327,1469.0,False
328,1433.0,False
329,1443.0,False
330,2316.0,False
331,2781.0,False
332,1406.0,False
333,2320.0,False
334,2778.0,False
335,2740.0,False
336,1427.0,False
337,3412.0,False
338,3351.0,False
339,2712.0,False
340,1435.0,False
341,3425.0,False
342,1435.0,False
343,2719.0,False
344,1409.0,False
345,2827.0,False
346,1417.0,False
347,2637.0,False
348,1421.0,False
349,1313.0,False
350,2675.0,False
351,1434.0,False
352,4120.0,False
353,4521.0,False
354,3925.0,False
355,2694.0,False
356,4503.0,False
357,4035.0,False
358,2644.0,False
359,2803.0,False
360,1418.0,False
361,2671.0,False
362,3490.0,False
363,1504.0,False
364,1415.0,False
365,1505.0,False
366,1438.0,False
367,3289.0,False
368,1750.0,False
369,1394.0,False
370,1508.0,False
371,3233.0,False
372,2799.0,False
373,1513.0,False
374,1431.0,False
375,3279.0,False
376,2810.0,False
377,1452.0,False
378,3443.0,False
379,2785.0,False
380,1458.0,False
381,2789.0,False
382,1485.0,False
383,2818.0,False
384,1432.0,False
385,1460.0,False
386,2804.0,False
387,1450.0,False
388,1513.0,False
389,1404.0,False
390,1426.0,False
391,1729.0,False
392,1436.0,False
393,1446.0,False
394,1457.0,False
395,2813.0,False
396,1513.0,False
397,1418.0,False
398,1368.0,False
399,1502.0,False
400,2723.0,False
401,1484.0,False
402,3324.0,False
403,1366.0,False
404,2829.0,False
405,1477.0,False
406,3442.0,False
407,1444.0,False
408,1747.0,False
409,2685.0,False
410,2627.0,False
411,1380.0,False
412,3326.0,False
413,2667.0,False
414,1460.0,False
415,1432.0,False
416,1425.0,False
417,2409.0,False
418,1484.0,False
419,1398.0,False
420,2681.0,False
421,3468.0,False
422,1390.0,False
423,1437.0,False
424,1418.0,False
425,2801.0,False
426,1493.0,False
427,1432.0,False
428,3250.0,False
429,2802.0,False
430,1462.0,False
431,1432.0,False
432,1448.0,False
433,2887.0,False
434,1444.0,False
435,1421.0,False
436,1414.0,False
437,1435.0,False
438,1430.0,False
439,1457.0,False
440,3441.0,False
441,1420.0,False
442,2397.0,False
443,1459.0,False
444,2570.0,False
445,2341.0,False
446,1793.0,False
447,2627.0,False
448,2759.0,False
449,1404.0,False
450,2387.0,False
451,3477.0,False
452,2809.0,False
453,1454.0,False
454,2792.0,False
455,2732.0,False
456,1401.0,False
457,2732.0,False
458,1431.0,False
459,1434.0,False
460,1414.0,False
461,1430.0,False
462,2753.0,False
463,3447.0,False
464,2853.0,False
465,1419.0,False
466,1428.0,False
467,3337.0,False
468,1416.0,False
469,1470.0,False
470,1817.0,False
471,2320.0,False
472,1396.0,False
473,2654.0,False
474,1423.0,False
475,1407.0,False
476,1437.0,False
477,1421.0,False
478,2718.0,False
479,1403.0,False
480,2729.0,False
481,2698.0,False
482,2620.0,False
483,2847.0,False
484,1400.0,False
485,2721.0,False
486,1388.0,False
487,2655.0,False
488,1380.0,False
489,1446.0,False
490,1382.0,False
491,1471.0,False
492,1450.0,False
493,1449.0,False
494,2822.0,False
495,1430.0,False
496,1445.0,False
497,2807.0,False
498,1477.0,False
499,2722.0,False
500,2516.0,False
501,1430.0,False
502,1497.0,False
503,1435.0,False
504,2779.0,False
505,1425.0,False
506,2677.0,False
507,1426.0,False
508,1452.0,False
509,3458.0,False
510,1433.0,False
511,1456.0,False
512,3320.0,False
513,3073.0,False
514,5183.0,False
515,2707.0,False
516,3419.0,False
517,1446.0,False
518,1444.0,False
519,1443.0,False
520,1437.0,False
521,1433.0,False
522,1399.0,False
523,1424.0,False
524,2779.0,False
525,2700.0,False
526,1428.0,False
527,1396.0,False
528,2752.0,False
529,2817.0,False
530,2806.0,False
531,1450.0,False
532,2724.0,False
533,1391.0,False
534,3404.0,False
535,2710.0,False
536,1396.0,False
537,3316.0,False
