round,init_time_ms
1,31.0
2,33.0
3,32.0
4,34.0
5,32.0
6,36.0
7,33.0
8,33.0
9,33.0
10,35.0
11,33.0
12,31.0
13,34.0
14,34.0
15,34.0
16,35.0
17,34.0
18,32.0
19,32.0
20,35.0
21,32.0
22,34.0
23,32.0
24,36.0
25,32.0
26,33.0
27,36.0
28,33.0
29,34.0
30,35.0
31,34.0
32,33.0
33,34.0
34,36.0
35,33.0
36,36.0
37,35.0
38,34.0
39,32.0
40,33.0
41,35.0
42,32.0
43,34.0
44,32.0
45,35.0
46,36.0
47,35.0
48,32.0
49,32.0
50,36.0
51,32.0
52,34.0
53,35.0
54,33.0
55,31.0
56,31.0
57,34.0
58,34.0
59,33.0
60,35.0
61,31.0
62,33.0
63,35.0
64,40.0
65,31.0
66,33.0
67,35.0
68,33.0
69,32.0
70,33.0
71,34.0
72,34.0
73,34.0
74,37.0
75,32.0
76,35.0
77,35.0
78,37.0
79,33.0
80,32.0
81,37.0
82,31.0
83,34.0
84,30.0
85,35.0
86,34.0
87,32.0
88,34.0
89,34.0
90,33.0
91,34.0
92,34.0
93,33.0
94,36.0
95,34.0
96,35.0
97,34.0
98,32.0
99,34.0
100,35.0
101,35.0
102,33.0
103,36.0
104,34.0
105,34.0
106,32.0
107,32.0
108,34.0
109,35.0
110,33.0
111,36.0
112,34.0
113,34.0
114,32.0
115,33.0
116,36.0
117,32.0
118,35.0
119,37.0
120,37.0
121,33.0
122,36.0
123,37.0
124,31.0
125,36.0
126,34.0
127,35.0
128,34.0
129,33.0
130,36.0
131,35.0
132,35.0
133,33.0
134,33.0
135,32.0
136,33.0
137,38.0
138,38.0
139,37.0
140,37.0
141,36.0
142,37.0
143,39.0
144,38.0
145,38.0
146,37.0
147,37.0
148,37.0
149,37.0
150,36.0
151,36.0
152,37.0
153,35.0
154,37.0
155,37.0
156,36.0
157,37.0
158,37.0
159,38.0
160,37.0
161,37.0
162,37.0
163,36.0
164,38.0
165,36.0
166,37.0
167,34.0
168,35.0
169,39.0
170,40.0
171,37.0
172,36.0
173,37.0
174,34.0
175,41.0
176,36.0
177,36.0
178,39.0
179,37.0
180,36.0
181,39.0
182,38.0
183,37.0
184,37.0
185,35.0
186,37.0
187,38.0
188,37.0
189,38.0
190,38.0
191,36.0
192,37.0
193,36.0
194,39.0
195,38.0
196,38.0
197,36.0
198,37.0
199,37.0
200,37.0
201,36.0
202,36.0
203,36.0
204,37.0
205,37.0
206,41.0
207,38.0
208,37.0
209,37.0
210,37.0
211,40.0
212,37.0
213,37.0
214,38.0
215,37.0
216,38.0
217,36.0
218,37.0
219,38.0
220,36.0
221,37.0
222,39.0
223,36.0
224,37.0
225,36.0
226,38.0
227,37.0
228,38.0
229,38.0
230,36.0
231,38.0
232,38.0
233,35.0
234,37.0
235,37.0
236,36.0
237,38.0
238,35.0
239,40.0
240,40.0
241,36.0
242,36.0
243,37.0
244,38.0
245,35.0
246,39.0
247,38.0
248,41.0
249,36.0
250,37.0
251,38.0
252,39.0
253,40.0
254,41.0
255,37.0
256,40.0
257,36.0
258,36.0
259,40.0
260,37.0
261,39.0
262,36.0
263,37.0
264,39.0
265,37.0
266,34.0
267,37.0
268,37.0
269,40.0
270,38.0
271,39.0
272,37.0
273,36.0
274,39.0
275,36.0
276,38.0
277,37.0
278,37.0
279,38.0
280,35.0
281,34.0
282,36.0
283,37.0
284,34.0
285,36.0
286,38.0
287,36.0
288,35.0
289,38.0
290,36.0
291,39.0
292,38.0
293,37.0
294,38.0
295,37.0
296,36.0
297,37.0
298,38.0
299,37.0
300,35.0
301,36.0
302,40.0
303,40.0
304,36.0
305,1031.0
306,31.0
307,38.0
308,37.0
309,36.0
310,38.0
311,37.0
312,36.0
313,37.0
314,37.0
315,37.0
316,39.0
317,36.0
318,37.0
319,38.0
320,37.0
321,36.0
322,38.0
323,37.0
324,38.0
325,37.0
326,37.0
327,39.0
328,37.0
329,36.0
330,39.0
331,37.0
332,36.0
333,38.0
334,38.0
335,37.0
336,38.0
337,38.0
338,37.0
339,37.0
340,36.0
341,36.0
342,37.0
343,38.0
344,39.0
345,36.0
346,36.0
347,37.0
348,36.0
349,38.0
350,36.0
351,40.0
352,38.0
353,36.0
354,39.0
355,38.0
356,38.0
357,39.0
358,40.0
359,39.0
360,36.0
361,37.0
362,40.0
363,36.0
364,36.0
365,37.0
366,39.0
367,36.0
368,36.0
369,37.0
370,38.0
371,37.0
372,39.0
373,38.0
374,37.0
375,39.0
376,36.0
377,40.0
378,36.0
379,37.0
380,40.0
381,36.0
382,36.0
383,38.0
384,37.0
385,37.0
386,37.0
387,42.0
388,36.0
389,35.0
390,36.0
391,37.0
392,35.0
393,40.0
394,40.0
395,35.0
396,36.0
397,36.0
398,38.0
399,36.0
400,37.0
401,39.0
402,37.0
403,37.0
404,38.0
405,41.0
406,37.0
407,40.0
408,38.0
409,38.0
410,35.0
411,37.0
412,41.0
413,36.0
414,39.0
415,38.0
416,38.0
417,40.0
418,36.0
419,36.0
420,37.0
421,38.0
422,39.0
423,39.0
424,38.0
425,38.0
426,36.0
427,38.0
428,37.0
429,36.0
430,35.0
431,38.0
432,38.0
433,36.0
434,37.0
435,38.0
436,36.0
437,37.0
438,35.0
439,40.0
440,37.0
441,37.0
442,37.0
443,35.0
444,38.0
445,37.0
446,37.0
447,39.0
448,39.0
449,36.0
450,39.0
451,38.0
452,37.0
453,36.0
454,36.0
455,40.0
456,39.0
457,37.0
458,38.0
459,38.0
460,38.0
461,39.0
462,37.0
463,40.0
464,36.0
465,36.0
466,37.0
467,37.0
468,35.0
469,35.0
470,37.0
471,36.0
472,38.0
473,39.0
474,37.0
475,34.0
476,38.0
477,37.0
478,42.0
479,37.0
480,38.0
481,38.0
482,35.0
483,36.0
484,36.0
485,36.0
486,37.0
487,37.0
488,39.0
489,36.0
490,38.0
491,36.0
492,36.0
493,37.0
494,36.0
495,40.0
496,36.0
497,38.0
498,36.0
499,39.0
500,35.0
501,37.0
502,38.0
503,40.0
504,37.0
505,37.0
506,38.0
507,38.0
508,36.0
509,36.0
510,39.0
511,37.0
512,36.0
513,40.0
514,36.0
515,36.0
516,38.0
517,36.0
518,37.0
519,36.0
520,37.0
521,36.0
522,37.0
523,37.0
524,36.0
525,37.0
526,36.0
527,42.0
528,37.0
529,36.0
530,40.0
531,36.0
532,38.0
533,36.0
534,36.0
535,39.0
536,36.0
537,38.0
538,39.0
539,38.0
540,35.0
541,36.0
542,36.0
543,37.0
544,35.0
545,35.0
546,37.0
547,37.0
548,37.0
549,37.0
550,38.0
551,39.0
552,36.0
553,39.0
554,39.0
555,36.0
556,36.0
557,38.0
558,39.0
559,38.0
560,38.0
561,36.0
562,37.0
563,36.0
564,37.0
565,38.0
566,37.0
567,36.0
568,36.0
569,39.0
570,37.0
