round,disc_to_backup_ms
195,3.0
196,4.0
197,4.0
198,4.0
199,4.0
200,3.0
201,3.0
202,3.0
203,3.0
204,3.0
205,4.0
206,3.0
207,3.0
208,3.0
209,4.0
210,4.0
211,3.0
212,4.0
213,3.0
214,3.0
215,3.0
216,3.0
217,4.0
218,3.0
219,3.0
220,3.0
221,4.0
222,3.0
223,3.0
224,2.0
225,4.0
226,4.0
227,3.0
228,3.0
229,3.0
230,4.0
231,3.0
232,3.0
233,4.0
234,3.0
235,3.0
236,3.0
237,4.0
238,4.0
239,98.0
240,3.0
241,3.0
242,3.0
243,3.0
244,3.0
245,3.0
246,3.0
247,4.0
248,4.0
249,4.0
250,4.0
251,3.0
252,3.0
253,3.0
254,3.0
255,3.0
256,4.0
257,3.0
258,3.0
259,4.0
260,3.0
261,3.0
262,4.0
263,3.0
264,3.0
265,4.0
266,3.0
267,4.0
268,5.0
269,3.0
270,4.0
271,3.0
272,3.0
273,3.0
274,4.0
275,4.0
276,3.0
277,3.0
278,3.0
279,3.0
280,3.0
281,3.0
282,4.0
283,3.0
284,4.0
285,4.0
286,3.0
287,3.0
288,3.0
289,3.0
290,3.0
291,4.0
292,3.0
293,3.0
294,4.0
295,4.0
296,3.0
297,4.0
298,3.0
299,4.0
300,3.0
301,4.0
302,3.0
303,3.0
304,3.0
305,3.0
306,3.0
307,3.0
308,4.0
309,3.0
310,3.0
311,3.0
312,3.0
313,3.0
314,3.0
315,3.0
316,3.0
317,3.0
318,3.0
319,2.0
320,3.0
321,3.0
322,3.0
323,3.0
324,3.0
325,3.0
326,3.0
327,3.0
328,4.0
329,3.0
330,3.0
331,3.0
332,4.0
333,4.0
334,4.0
335,5.0
336,4.0
337,3.0
338,4.0
339,3.0
340,3.0
341,3.0
342,3.0
343,3.0
344,3.0
345,3.0
346,3.0
347,3.0
348,3.0
349,3.0
350,4.0
351,3.0
352,3.0
353,3.0
354,2.0
355,3.0
356,3.0
357,3.0
358,5.0
359,3.0
360,3.0
361,3.0
362,3.0
363,3.0
364,3.0
365,3.0
366,4.0
367,4.0
368,4.0
369,3.0
370,3.0
371,3.0
372,4.0
373,4.0
374,3.0
375,3.0
376,3.0
377,3.0
378,4.0
379,3.0
380,3.0
381,4.0
382,4.0
383,3.0
384,3.0
385,4.0
386,3.0
387,3.0
388,3.0
389,3.0
390,4.0
391,3.0
392,4.0
393,4.0
394,3.0
395,3.0
396,4.0
397,3.0
398,4.0
399,3.0
400,3.0
401,2.0
402,4.0
403,4.0
404,4.0
405,4.0
406,4.0
407,3.0
408,4.0
409,4.0
410,3.0
411,4.0
412,3.0
413,2.0
414,4.0
415,3.0
416,4.0
417,4.0
418,3.0
419,3.0
420,4.0
421,3.0
422,3.0
423,5.0
424,3.0
425,3.0
426,2.0
427,3.0
428,4.0
429,4.0
430,4.0
431,3.0
432,4.0
433,2.0
434,4.0
435,3.0
436,3.0
437,2.0
438,6.0
439,2.0
440,4.0
441,4.0
442,4.0
443,4.0
444,3.0
445,3.0
446,3.0
447,4.0
448,3.0
449,4.0
450,3.0
451,3.0
452,3.0
453,3.0
454,4.0
455,3.0
456,4.0
457,4.0
458,3.0
459,4.0
460,3.0
461,4.0
462,3.0
463,3.0
464,3.0
465,3.0
466,3.0
467,4.0
468,4.0
469,3.0
470,3.0
471,3.0
472,3.0
473,3.0
474,3.0
475,3.0
476,4.0
477,4.0
478,4.0
479,3.0
480,3.0
481,3.0
482,3.0
483,4.0
484,3.0
485,3.0
486,3.0
487,3.0
488,3.0
489,3.0
490,3.0
491,4.0
492,3.0
493,4.0
494,3.0
495,3.0
496,5.0
497,4.0
498,4.0
499,3.0
500,4.0
501,4.0
502,4.0
503,2.0
504,3.0
505,4.0
506,3.0
507,4.0
508,4.0
509,4.0
510,4.0
511,3.0
512,3.0
513,4.0
514,3.0
515,3.0
516,4.0
517,3.0
518,4.0
519,3.0
520,3.0
521,3.0
522,3.0
523,4.0
524,3.0
525,3.0
526,3.0
527,3.0
528,4.0
529,4.0
530,3.0
531,3.0
532,3.0
533,3.0
534,3.0
535,4.0
536,2.0
537,3.0
538,4.0
539,3.0
540,3.0
541,4.0
542,3.0
543,3.0
544,4.0
545,3.0
546,3.0
547,3.0
548,4.0
549,3.0
550,4.0
551,4.0
552,3.0
553,4.0
554,3.0
555,4.0
556,2.0
557,4.0
558,3.0
559,4.0
560,4.0
561,4.0
562,2.0
563,4.0
564,3.0
565,3.0
566,3.0
567,3.0
568,3.0
569,3.0
570,3.0
571,3.0
572,3.0
573,4.0
574,2.0
575,4.0
576,3.0
577,4.0
578,3.0
579,4.0
580,3.0
581,3.0
582,3.0
583,4.0
584,4.0
585,2.0
586,3.0
587,4.0
588,4.0
589,4.0
590,4.0
591,102.0
592,4.0
593,3.0
594,4.0
595,4.0
596,3.0
597,3.0
598,3.0
599,4.0
600,3.0
601,3.0
602,3.0
603,2.0
604,3.0
605,4.0
606,3.0
607,3.0
608,3.0
609,3.0
610,3.0
611,3.0
612,3.0
613,3.0
614,3.0
615,3.0
616,3.0
617,3.0
618,3.0
619,4.0
620,3.0
621,4.0
622,2.0
623,3.0
624,3.0
625,5.0
626,3.0
627,4.0
628,3.0
629,3.0
630,4.0
631,3.0
632,4.0
633,3.0
634,3.0
635,3.0
636,3.0
637,3.0
638,3.0
639,3.0
640,3.0
641,4.0
642,3.0
643,4.0
644,4.0
645,3.0
646,4.0
647,3.0
648,4.0
649,3.0
650,3.0
651,4.0
652,4.0
653,3.0
654,3.0
655,3.0
656,3.0
657,3.0
658,3.0
659,3.0
660,3.0
661,3.0
662,3.0
663,3.0
664,3.0
665,3.0
666,3.0
667,3.0
668,3.0
669,2.0
670,3.0
671,4.0
672,3.0
673,4.0
674,3.0
675,4.0
676,4.0
677,4.0
678,4.0
679,3.0
680,3.0
681,4.0
682,4.0
683,3.0
684,4.0
685,4.0
686,5.0
687,3.0
688,3.0
689,3.0
690,3.0
691,4.0
692,4.0
693,3.0
694,3.0
695,3.0
696,3.0
697,3.0
698,3.0
699,4.0
700,3.0
701,4.0
702,4.0
703,4.0
704,3.0
705,2.0
706,3.0
707,4.0
708,3.0
709,3.0
710,3.0
711,5.0
712,3.0
713,3.0
714,4.0
715,4.0
716,5.0
717,3.0
718,3.0
719,3.0
720,3.0
721,3.0
722,3.0
723,4.0
724,3.0
725,3.0
726,3.0
727,3.0
728,4.0
729,4.0
730,5.0
731,2.0
732,3.0
733,4.0
734,5.0
735,3.0
736,3.0
737,3.0
738,3.0
739,3.0
740,4.0
741,4.0
742,3.0
743,4.0
744,4.0
745,3.0
746,4.0
747,3.0
748,3.0
749,3.0
750,4.0
751,99.0
752,3.0
753,4.0
754,3.0
755,4.0
756,3.0
757,3.0
758,3.0
759,3.0
760,3.0
761,3.0
762,3.0
763,3.0
764,3.0
765,4.0
766,3.0
767,3.0
768,3.0
769,3.0
770,3.0
771,4.0
772,99.0
773,4.0
774,3.0
775,3.0
776,4.0
777,3.0
778,3.0
779,3.0
780,3.0
781,4.0
782,3.0
783,3.0
784,3.0
785,4.0
786,3.0
787,4.0
788,4.0
789,4.0
790,4.0
791,3.0
792,2.0
793,3.0
794,2.0
795,3.0
796,3.0
797,4.0
798,3.0
799,2.0
800,3.0
801,2.0
802,3.0
803,3.0
804,3.0
805,4.0
806,3.0
807,3.0
808,3.0
809,3.0
810,3.0
811,4.0
812,3.0
813,3.0
814,4.0
815,3.0
816,3.0
817,3.0
818,3.0
819,4.0
820,4.0
821,3.0
822,2.0
823,4.0
824,3.0
825,3.0
826,3.0
827,2.0
828,4.0
829,4.0
830,2.0
831,3.0
832,3.0
833,3.0
834,3.0
835,4.0
836,3.0
837,3.0
838,3.0
839,4.0
840,3.0
841,4.0
842,3.0
843,2.0
844,3.0
845,4.0
846,3.0
847,3.0
848,3.0
849,3.0
850,5.0
851,4.0
852,4.0
853,5.0
854,3.0
855,3.0
856,4.0
857,3.0
858,3.0
859,3.0
860,3.0
861,3.0
862,4.0
863,3.0
864,101.0
865,4.0
866,3.0
867,3.0
868,3.0
869,5.0
870,4.0
871,3.0
872,4.0
873,4.0
874,3.0
875,3.0
876,3.0
877,4.0
878,4.0
879,4.0
880,3.0
881,3.0
882,4.0
883,3.0
884,3.0
885,3.0
886,3.0
887,4.0
888,3.0
889,3.0
890,3.0
891,3.0
892,3.0
893,3.0
894,4.0
895,3.0
896,4.0
897,3.0
898,3.0
899,3.0
900,3.0
901,3.0
902,3.0
903,3.0
904,3.0
905,3.0
906,3.0
907,4.0
908,4.0
909,4.0
910,3.0
911,3.0
912,3.0
913,3.0
914,2.0
915,4.0
916,3.0
917,3.0
918,4.0
919,3.0
920,3.0
921,3.0
922,3.0
923,3.0
924,3.0
925,5.0
926,3.0
927,4.0
928,3.0
929,4.0
930,4.0
931,3.0
932,4.0
933,3.0
934,4.0
935,3.0
936,3.0
937,3.0
938,3.0
939,4.0
940,3.0
941,4.0
942,4.0
943,3.0
944,4.0
945,3.0
946,3.0
947,3.0
948,3.0
949,4.0
950,3.0
951,2.0
952,3.0
953,3.0
954,3.0
955,3.0
956,3.0
957,3.0
958,3.0
959,3.0
960,3.0
961,3.0
962,3.0
963,3.0
964,3.0
965,4.0
966,3.0
967,3.0
968,4.0
969,3.0
970,3.0
971,3.0
972,4.0
973,3.0
974,4.0
975,4.0
976,3.0
977,3.0
978,3.0
979,3.0
980,4.0
981,4.0
982,4.0
983,3.0
984,3.0
985,3.0
986,3.0
987,3.0
988,4.0
989,4.0
990,3.0
991,4.0
992,3.0
993,3.0
994,3.0
995,4.0
996,3.0
997,4.0
998,3.0
999,4.0
1000,4.0
