round,connect_latency_ms,excluded_from_stats
1,3489.0,True
2,1775.0,False
3,1762.0,False
4,1688.0,False
5,1766.0,False
6,1798.0,False
7,1794.0,False
8,1749.0,False
9,1762.0,False
10,1765.0,False
11,1765.0,False
12,1721.0,False
13,1752.0,False
14,1744.0,False
15,1761.0,False
16,1831.0,False
17,1752.0,False
18,1774.0,False
19,1629.0,False
20,1706.0,False
21,1807.0,False
22,1760.0,False
23,1841.0,False
24,1663.0,False
25,1753.0,False
26,1902.0,False
27,1917.0,False
28,1937.0,False
29,1779.0,False
30,1934.0,False
31,1940.0,False
32,1929.0,False
33,1925.0,False
34,1939.0,False
35,1939.0,False
36,1954.0,False
37,1903.0,False
38,1910.0,False
39,1885.0,False
40,1871.0,False
41,1965.0,False
42,1942.0,False
43,1939.0,False
44,1866.0,False
45,1878.0,False
46,1934.0,False
47,1939.0,False
48,1912.0,False
49,1894.0,False
50,1908.0,False
51,1908.0,False
52,4135.0,False
53,3006.0,False
54,3202.0,False
55,3269.0,False
56,3052.0,False
57,3358.0,False
58,2733.0,False
59,3016.0,False
60,1762.0,False
61,1958.0,False
62,1930.0,False
63,1921.0,False
64,1895.0,False
65,1865.0,False
66,1966.0,False
67,1940.0,False
68,1895.0,False
69,1852.0,False
70,1947.0,False
71,1905.0,False
72,1879.0,False
73,1894.0,False
74,1957.0,False
75,1969.0,False
76,1895.0,False
77,1881.0,False
78,1873.0,False
79,1963.0,False
80,1966.0,False
81,1963.0,False
82,1969.0,False
83,1884.0,False
84,1894.0,False
85,1896.0,False
86,1758.0,False
87,1944.0,False
88,1930.0,False
89,1929.0,False
90,1900.0,False
91,1724.0,False
92,1907.0,False
93,1902.0,False
94,1931.0,False
95,1954.0,False
96,1947.0,False
97,1949.0,False
98,1964.0,False
99,1866.0,False
100,1981.0,False
101,1925.0,False
102,1938.0,False
103,1963.0,False
104,1963.0,False
105,1950.0,False
106,1952.0,False
107,1910.0,False
108,1907.0,False
109,1884.0,False
110,1899.0,False
111,1923.0,False
112,1925.0,False
113,1935.0,False
114,1913.0,False
115,1876.0,False
116,1922.0,False
117,1939.0,False
118,1929.0,False
119,1904.0,False
120,1920.0,False
121,1930.0,False
122,1929.0,False
123,1933.0,False
124,1935.0,False
125,1940.0,False
126,1943.0,False
127,1916.0,False
128,1847.0,False
129,1906.0,False
130,1907.0,False
131,1700.0,False
132,1887.0,False
133,1884.0,False
134,1893.0,False
135,1949.0,False
136,1944.0,False
137,1881.0,False
138,1872.0,False
139,1871.0,False
140,1888.0,False
141,1913.0,False
142,1894.0,False
143,1865.0,False
144,1876.0,False
145,1872.0,False
146,1953.0,False
147,1919.0,False
148,1929.0,False
149,1936.0,False
150,1933.0,False
151,1915.0,False
152,1925.0,False
153,1936.0,False
154,1929.0,False
155,1938.0,False
156,1851.0,False
157,1957.0,False
158,1438.0,False
159,1925.0,False
160,1931.0,False
161,1911.0,False
162,1901.0,False
163,1860.0,False
164,1916.0,False
165,1892.0,False
166,1956.0,False
167,1942.0,False
168,1930.0,False
169,1906.0,False
170,1902.0,False
171,1920.0,False
172,1921.0,False
173,1859.0,False
174,1925.0,False
175,1960.0,False
176,1939.0,False
177,1933.0,False
178,1957.0,False
179,1946.0,False
180,2996.0,False
181,3265.0,False
182,2999.0,False
183,3009.0,False
184,1908.0,False
185,1908.0,False
186,1893.0,False
187,1822.0,False
188,1904.0,False
189,1873.0,False
190,1941.0,False
191,1911.0,False
192,1758.0,False
193,1936.0,False
194,1940.0,False
195,1894.0,False
196,1903.0,False
197,1894.0,False
198,1877.0,False
199,1944.0,False
200,1946.0,False
201,1898.0,False
202,1780.0,False
203,1909.0,False
204,1885.0,False
205,1894.0,False
206,1854.0,False
207,1962.0,False
208,1957.0,False
209,1969.0,False
210,1952.0,False
211,1897.0,False
212,1862.0,False
213,1902.0,False
214,1932.0,False
215,1913.0,False
216,1914.0,False
217,1928.0,False
218,1876.0,False
219,1873.0,False
220,1845.0,False
221,1913.0,False
222,3057.0,False
223,3432.0,False
224,3279.0,False
225,1901.0,False
226,1882.0,False
227,1887.0,False
228,1883.0,False
229,1885.0,False
230,1954.0,False
231,1916.0,False
232,1902.0,False
233,1910.0,False
234,1915.0,False
235,1908.0,False
236,1877.0,False
237,1870.0,False
238,1877.0,False
239,1885.0,False
240,1883.0,False
241,1880.0,False
242,1865.0,False
243,1741.0,False
244,1966.0,False
245,1961.0,False
246,1939.0,False
247,1941.0,False
248,1919.0,False
249,1863.0,False
250,1890.0,False
251,1888.0,False
252,1886.0,False
253,1903.0,False
254,1938.0,False
255,1922.0,False
256,1913.0,False
257,1914.0,False
258,1913.0,False
259,1871.0,False
260,1854.0,False
261,1927.0,False
262,1899.0,False
263,1918.0,False
264,1883.0,False
265,1903.0,False
266,1932.0,False
267,1913.0,False
268,1912.0,False
269,1889.0,False
270,1917.0,False
271,1893.0,False
272,1882.0,False
273,1879.0,False
274,1870.0,False
275,1872.0,False
276,1861.0,False
277,1946.0,False
278,1939.0,False
279,1966.0,False
280,1968.0,False
281,1864.0,False
282,1872.0,False
283,1974.0,False
284,1816.0,False
285,1917.0,False
286,3107.0,False
287,2836.0,False
288,1117.0,False
289,1898.0,False
290,1881.0,False
291,1919.0,False
292,1954.0,False
293,1957.0,False
294,1917.0,False
295,1940.0,False
296,1971.0,False
297,1941.0,False
298,1950.0,False
299,1875.0,False
300,1914.0,False
301,1873.0,False
302,1881.0,False
303,1861.0,False
304,1950.0,False
305,1974.0,False
306,1955.0,False
307,1938.0,False
308,1969.0,False
309,1873.0,False
310,1871.0,False
311,1947.0,False
312,1956.0,False
313,1952.0,False
314,1965.0,False
315,1956.0,False
316,1870.0,False
317,1934.0,False
318,1921.0,False
319,1909.0,False
320,1890.0,False
321,1929.0,False
322,1944.0,False
323,1952.0,False
324,1916.0,False
325,1917.0,False
326,1884.0,False
327,1930.0,False
328,1932.0,False
329,1918.0,False
330,1936.0,False
331,1960.0,False
332,1882.0,False
333,1887.0,False
334,1981.0,False
335,1893.0,False
336,1972.0,False
337,1875.0,False
338,1885.0,False
339,1881.0,False
340,1891.0,False
341,1876.0,False
342,1873.0,False
343,1984.0,False
344,1858.0,False
345,1921.0,False
346,1884.0,False
347,1867.0,False
348,1979.0,False
349,1898.0,False
350,3302.0,False
351,3107.0,False
352,1674.0,False
353,1974.0,False
354,1890.0,False
355,1950.0,False
356,1953.0,False
357,1961.0,False
358,1919.0,False
359,1933.0,False
360,1922.0,False
361,1899.0,False
362,1895.0,False
363,1859.0,False
364,1928.0,False
365,1937.0,False
366,1878.0,False
367,1953.0,False
368,1961.0,False
369,1972.0,False
370,1947.0,False
371,3764.0,False
372,3251.0,False
373,1977.0,False
374,1865.0,False
375,1701.0,False
376,1897.0,False
377,1905.0,False
378,1917.0,False
379,1926.0,False
380,1722.0,False
381,1925.0,False
382,1901.0,False
383,1861.0,False
384,1963.0,False
385,1864.0,False
386,1962.0,False
387,1891.0,False
388,1886.0,False
389,1904.0,False
390,1878.0,False
391,1892.0,False
392,3542.0,False
393,2667.0,False
394,1870.0,False
395,1772.0,False
396,1858.0,False
397,1959.0,False
398,1869.0,False
399,1933.0,False
400,1935.0,False
401,1925.0,False
402,1903.0,False
403,1965.0,False
404,1948.0,False
405,1956.0,False
406,1877.0,False
407,1893.0,False
408,1880.0,False
409,1887.0,False
410,1856.0,False
411,1824.0,False
412,1922.0,False
413,1890.0,False
414,1923.0,False
415,1930.0,False
416,1919.0,False
417,1960.0,False
418,1941.0,False
419,1963.0,False
420,1976.0,False
421,1943.0,False
422,1921.0,False
423,1919.0,False
424,1912.0,False
425,1912.0,False
426,1913.0,False
427,1956.0,False
428,1952.0,False
429,1735.0,False
430,1949.0,False
431,1914.0,False
432,1904.0,False
433,1899.0,False
434,1881.0,False
435,1819.0,False
436,1914.0,False
437,1901.0,False
438,1915.0,False
439,1890.0,False
440,1983.0,False
441,1939.0,False
442,1962.0,False
443,1972.0,False
444,1869.0,False
445,1956.0,False
446,1971.0,False
447,1869.0,False
448,1857.0,False
449,1987.0,False
450,1869.0,False
451,1953.0,False
452,1967.0,False
453,1888.0,False
454,1891.0,False
455,1841.0,False
456,1951.0,False
457,1960.0,False
458,1862.0,False
459,1959.0,False
460,1888.0,False
461,1875.0,False
462,1874.0,False
463,1889.0,False
464,1882.0,False
465,1881.0,False
466,1912.0,False
467,1887.0,False
468,1830.0,False
469,1860.0,False
470,1961.0,False
471,1956.0,False
472,1919.0,False
473,1915.0,False
474,1899.0,False
475,1949.0,False
476,1959.0,False
477,1664.0,False
478,1864.0,False
479,1951.0,False
480,1945.0,False
481,1927.0,False
482,1914.0,False
483,1906.0,False
484,1910.0,False
485,1900.0,False
486,1918.0,False
487,1885.0,False
488,1872.0,False
489,1861.0,False
490,1957.0,False
491,1951.0,False
492,1920.0,False
493,1907.0,False
494,1914.0,False
495,1932.0,False
496,3035.0,False
497,2761.0,False
498,983.0,False
499,1886.0,False
500,1872.0,False
501,1892.0,False
502,1892.0,False
503,1715.0,False
504,1929.0,False
505,1933.0,False
506,1905.0,False
507,1920.0,False
508,1959.0,False
509,1959.0,False
510,1898.0,False
511,1927.0,False
512,1908.0,False
513,1876.0,False
514,1967.0,False
515,1932.0,False
516,1910.0,False
517,1905.0,False
518,1912.0,False
519,1927.0,False
520,1905.0,False
521,1786.0,False
522,1874.0,False
523,1885.0,False
524,1870.0,False
525,1865.0,False
526,1928.0,False
527,1706.0,False
528,1975.0,False
529,1876.0,False
530,1967.0,False
531,1958.0,False
532,1858.0,False
533,1755.0,False
534,1854.0,False
535,1926.0,False
536,1943.0,False
537,1946.0,False
538,1969.0,False
539,1718.0,False
540,1894.0,False
541,1922.0,False
542,1903.0,False
543,1910.0,False
544,1916.0,False
545,1783.0,False
546,1955.0,False
547,1946.0,False
548,1941.0,False
549,1920.0,False
550,1907.0,False
551,1856.0,False
552,1889.0,False
553,1853.0,False
554,1898.0,False
555,1871.0,False
556,1878.0,False
557,1880.0,False
558,1914.0,False
559,1917.0,False
560,1902.0,False
561,1896.0,False
562,1905.0,False
563,1935.0,False
564,1899.0,False
565,1904.0,False
566,1931.0,False
567,1931.0,False
568,1788.0,False
569,1890.0,False
570,1883.0,False
571,1881.0,False
572,1914.0,False
573,1929.0,False
574,1734.0,False
575,1914.0,False
576,1895.0,False
577,3038.0,False
578,3302.0,False
579,1920.0,False
580,1958.0,False
581,1961.0,False
582,1855.0,False
583,1869.0,False
584,1815.0,False
585,1931.0,False
586,1905.0,False
587,1905.0,False
588,1913.0,False
589,1932.0,False
590,1770.0,False
591,1952.0,False
592,1959.0,False
593,1872.0,False
594,1953.0,False
595,1857.0,False
596,1971.0,False
597,3311.0,False
598,3075.0,False
599,1904.0,False
600,1896.0,False
601,1892.0,False
602,1836.0,False
603,1902.0,False
604,1867.0,False
605,1909.0,False
606,1885.0,False
607,1859.0,False
608,1969.0,False
609,1879.0,False
610,1708.0,False
611,1891.0,False
612,1897.0,False
613,1876.0,False
614,1890.0,False
615,1890.0,False
616,1866.0,False
617,1864.0,False
618,1814.0,False
619,1768.0,False
620,1893.0,False
621,1917.0,False
622,1935.0,False
623,1900.0,False
624,1915.0,False
625,1921.0,False
626,1918.0,False
627,1929.0,False
628,1927.0,False
629,1936.0,False
630,1948.0,False
631,1920.0,False
632,1882.0,False
633,1905.0,False
634,1953.0,False
635,1951.0,False
636,1957.0,False
637,1965.0,False
638,1989.0,False
639,1888.0,False
640,1753.0,False
641,1904.0,False
642,1909.0,False
643,1894.0,False
644,1882.0,False
645,1892.0,False
646,1877.0,False
647,1929.0,False
648,1933.0,False
649,1928.0,False
650,1937.0,False
651,1965.0,False
652,1966.0,False
653,1862.0,False
654,1963.0,False
655,1941.0,False
656,1942.0,False
657,1970.0,False
658,1989.0,False
659,1699.0,False
660,1947.0,False
661,1936.0,False
662,1960.0,False
663,1947.0,False
664,1969.0,False
665,1766.0,False
666,1873.0,False
667,1848.0,False
668,1978.0,False
669,1868.0,False
670,1860.0,False
671,1793.0,False
672,1861.0,False
673,1965.0,False
674,1860.0,False
675,1958.0,False
676,1964.0,False
677,1766.0,False
