round,backup_time_ms
166,324.0
167,314.0
168,341.0
169,294.0
170,245.0
171,305.0
172,271.0
173,224.0
174,324.0
175,250.0
176,311.0
177,241.0
178,239.0
179,332.0
180,352.0
181,296.0
182,357.0
183,346.0
184,297.0
185,294.0
186,290.0
187,306.0
188,282.0
189,317.0
190,307.0
191,289.0
192,337.0
193,330.0
194,293.0
195,285.0
196,285.0
197,282.0
198,356.0
199,337.0
200,263.0
201,300.0
202,282.0
203,283.0
204,262.0
205,265.0
206,246.0
207,258.0
208,256.0
209,242.0
210,322.0
211,262.0
212,279.0
213,308.0
214,307.0
215,297.0
216,312.0
217,279.0
218,250.0
219,268.0
220,324.0
221,306.0
222,320.0
223,297.0
224,282.0
225,294.0
226,275.0
227,276.0
228,279.0
229,251.0
230,306.0
231,302.0
232,306.0
233,314.0
234,295.0
235,271.0
236,282.0
237,277.0
238,260.0
239,314.0
240,269.0
241,263.0
242,262.0
243,239.0
244,255.0
245,241.0
246,330.0
247,290.0
248,281.0
249,270.0
250,266.0
251,287.0
252,286.0
253,306.0
254,317.0
255,335.0
256,299.0
257,256.0
258,283.0
259,254.0
260,361.0
261,305.0
262,292.0
263,298.0
264,280.0
265,299.0
266,307.0
267,297.0
268,301.0
269,295.0
270,299.0
271,275.0
272,271.0
273,283.0
274,280.0
275,264.0
276,239.0
277,330.0
278,233.0
279,340.0
280,256.0
281,261.0
282,247.0
283,269.0
284,302.0
285,337.0
286,300.0
287,380.0
288,312.0
289,297.0
290,242.0
291,334.0
292,332.0
293,330.0
294,334.0
295,236.0
296,247.0
297,255.0
298,286.0
299,292.0
300,309.0
301,261.0
302,258.0
303,341.0
304,256.0
305,247.0
306,239.0
307,340.0
308,265.0
309,268.0
310,254.0
311,243.0
312,327.0
313,243.0
314,249.0
315,253.0
316,334.0
317,325.0
318,306.0
319,329.0
320,296.0
321,323.0
322,321.0
323,329.0
324,321.0
325,305.0
326,333.0
327,322.0
328,332.0
329,250.0
330,249.0
331,257.0
332,267.0
333,260.0
334,300.0
335,259.0
336,273.0
337,268.0
338,294.0
339,273.0
340,280.0
341,267.0
342,245.0
343,263.0
344,320.0
345,263.0
346,264.0
347,255.0
348,271.0
349,378.0
350,377.0
351,280.0
352,249.0
353,281.0
354,248.0
355,325.0
356,248.0
357,287.0
358,314.0
359,315.0
360,309.0
361,299.0
362,285.0
363,332.0
364,318.0
365,282.0
366,341.0
367,337.0
368,252.0
369,248.0
370,239.0
371,385.0
372,241.0
373,262.0
374,273.0
375,281.0
376,299.0
377,290.0
378,304.0
379,317.0
380,310.0
381,300.0
382,288.0
383,249.0
384,262.0
385,247.0
386,297.0
387,275.0
388,355.0
389,278.0
390,263.0
391,277.0
392,353.0
393,268.0
394,258.0
395,259.0
396,343.0
397,254.0
398,331.0
399,324.0
400,336.0
401,301.0
402,244.0
403,247.0
404,244.0
405,253.0
406,280.0
407,288.0
408,288.0
409,303.0
410,253.0
411,323.0
412,311.0
413,257.0
414,327.0
415,307.0
416,236.0
417,242.0
418,334.0
419,255.0
420,240.0
421,300.0
422,321.0
423,324.0
424,305.0
425,307.0
426,242.0
427,243.0
428,315.0
429,320.0
430,335.0
431,290.0
432,287.0
433,299.0
434,287.0
435,317.0
436,297.0
437,296.0
438,311.0
439,242.0
440,329.0
441,247.0
442,245.0
443,257.0
444,258.0
445,253.0
446,270.0
447,271.0
448,255.0
449,279.0
450,256.0
451,253.0
452,255.0
453,289.0
454,269.0
455,247.0
456,245.0
457,262.0
458,255.0
459,262.0
460,274.0
461,271.0
462,267.0
463,298.0
464,274.0
465,280.0
466,304.0
467,273.0
468,289.0
469,252.0
470,245.0
471,328.0
472,320.0
473,278.0
474,340.0
475,249.0
476,257.0
477,268.0
478,243.0
479,237.0
480,228.0
481,300.0
482,296.0
483,304.0
484,297.0
485,309.0
486,291.0
487,283.0
488,255.0
489,333.0
490,334.0
491,330.0
492,285.0
493,308.0
494,313.0
495,325.0
496,412.0
497,295.0
498,305.0
499,283.0
500,281.0
501,277.0
502,259.0
503,298.0
504,322.0
505,283.0
506,277.0
507,292.0
508,257.0
509,273.0
510,302.0
511,310.0
512,290.0
513,252.0
514,330.0
515,234.0
516,297.0
517,290.0
518,314.0
519,321.0
520,296.0
521,265.0
522,266.0
523,270.0
524,263.0
525,323.0
526,271.0
527,293.0
528,292.0
529,263.0
530,242.0
531,254.0
532,245.0
533,251.0
534,310.0
535,317.0
536,249.0
537,338.0
538,275.0
539,307.0
540,309.0
541,314.0
542,300.0
543,299.0
544,243.0
545,246.0
546,339.0
547,320.0
548,309.0
549,301.0
550,289.0
551,282.0
552,268.0
553,306.0
554,279.0
555,270.0
556,276.0
557,285.0
558,317.0
559,317.0
560,286.0
561,292.0
562,301.0
563,328.0
564,297.0
565,291.0
566,313.0
567,328.0
568,275.0
569,267.0
570,287.0
571,296.0
572,311.0
573,307.0
574,319.0
575,302.0
576,270.0
577,325.0
578,299.0
579,323.0
580,255.0
581,254.0
582,267.0
583,264.0
584,318.0
585,305.0
586,293.0
587,286.0
588,310.0
589,327.0
590,265.0
591,331.0
592,261.0
593,243.0
594,250.0
595,248.0
596,272.0
597,323.0
598,272.0
599,275.0
600,299.0
601,264.0
602,234.0
603,267.0
604,299.0
605,291.0
606,279.0
607,237.0
608,269.0
609,283.0
610,290.0
611,288.0
612,278.0
613,291.0
614,287.0
615,267.0
616,261.0
617,260.0
618,261.0
619,274.0
620,303.0
621,298.0
622,284.0
623,303.0
624,308.0
625,289.0
626,232.0
627,307.0
628,245.0
629,243.0
630,310.0
631,281.0
632,294.0
633,319.0
634,254.0
635,247.0
636,233.0
637,253.0
638,281.0
639,244.0
640,309.0
641,299.0
642,278.0
643,288.0
644,278.0
645,285.0
646,301.0
647,321.0
648,322.0
649,320.0
650,252.0
651,249.0
652,286.0
653,260.0
654,250.0
655,249.0
656,247.0
657,247.0
658,287.0
659,337.0
660,247.0
661,238.0
662,248.0
663,238.0
664,251.0
665,277.0
666,262.0
667,246.0
668,280.0
669,256.0
670,248.0
671,296.0
672,251.0
673,264.0
674,245.0
675,256.0
676,336.0
677,260.0
678,239.0
679,238.0
680,255.0
681,286.0
682,304.0
683,323.0
684,321.0
685,331.0
686,327.0
687,244.0
688,263.0
689,236.0
690,322.0
691,238.0
692,248.0
693,263.0
694,249.0
695,276.0
696,265.0
697,259.0
698,315.0
699,347.0
700,272.0
701,254.0
702,282.0
703,249.0
704,248.0
705,262.0
706,263.0
707,295.0
708,257.0
709,324.0
710,337.0
711,252.0
712,340.0
713,245.0
714,249.0
715,336.0
716,245.0
717,335.0
718,324.0
719,317.0
720,315.0
721,283.0
722,289.0
723,300.0
724,315.0
725,254.0
726,323.0
727,300.0
728,303.0
729,283.0
730,297.0
731,309.0
732,321.0
733,330.0
734,230.0
735,252.0
736,238.0
737,314.0
738,326.0
739,285.0
740,290.0
741,306.0
742,314.0
743,340.0
744,314.0
745,291.0
746,259.0
747,247.0
748,245.0
749,247.0
750,338.0
751,291.0
752,306.0
753,328.0
754,320.0
755,248.0
756,258.0
757,283.0
758,309.0
759,314.0
760,244.0
761,243.0
762,328.0
763,257.0
764,343.0
765,251.0
766,264.0
767,240.0
768,260.0
769,273.0
770,295.0
771,278.0
772,270.0
773,265.0
774,320.0
775,222.0
776,312.0
777,315.0
778,328.0
779,313.0
780,264.0
781,330.0
782,259.0
783,257.0
784,338.0
785,255.0
786,367.0
787,342.0
788,362.0
789,282.0
790,596.0
791,297.0
792,356.0
793,325.0
794,261.0
795,270.0
796,241.0
797,325.0
798,319.0
799,333.0
800,241.0
801,325.0
802,308.0
803,274.0
804,306.0
805,317.0
806,293.0
807,274.0
808,249.0
809,255.0
810,248.0
811,232.0
812,288.0
813,305.0
814,308.0
815,315.0
816,256.0
817,345.0
818,250.0
819,279.0
820,263.0
821,335.0
822,256.0
823,341.0
824,262.0
825,282.0
826,286.0
827,270.0
828,284.0
829,285.0
830,314.0
831,301.0
832,307.0
833,268.0
834,272.0
835,276.0
836,275.0
837,277.0
838,277.0
839,286.0
840,338.0
841,259.0
842,268.0
843,288.0
844,335.0
845,316.0
846,308.0
847,323.0
848,237.0
849,255.0
850,257.0
851,258.0
852,285.0
853,293.0
854,282.0
855,259.0
856,279.0
857,265.0
858,239.0
859,345.0
860,247.0
861,251.0
862,267.0
863,250.0
864,340.0
865,359.0
866,323.0
867,339.0
868,246.0
869,256.0
870,288.0
871,292.0
872,327.0
873,337.0
874,269.0
875,287.0
876,332.0
877,242.0
878,318.0
879,301.0
880,237.0
881,265.0
882,290.0
883,251.0
884,257.0
885,248.0
886,267.0
887,277.0
888,238.0
889,307.0
890,305.0
891,271.0
892,287.0
893,269.0
894,270.0
895,263.0
896,265.0
897,282.0
898,273.0
899,327.0
900,324.0
901,310.0
902,292.0
903,309.0
904,297.0
905,268.0
906,283.0
907,297.0
908,285.0
909,309.0
910,298.0
911,273.0
912,314.0
913,332.0
914,330.0
915,294.0
916,322.0
917,311.0
918,248.0
919,248.0
920,258.0
921,326.0
922,337.0
923,323.0
924,241.0
925,240.0
926,328.0
927,292.0
928,248.0
929,305.0
930,298.0
931,261.0
932,264.0
933,257.0
934,281.0
935,282.0
936,340.0
937,305.0
938,366.0
939,383.0
940,371.0
941,268.0
942,272.0
943,283.0
944,304.0
945,301.0
946,252.0
947,269.0
948,287.0
949,291.0
950,315.0
951,279.0
952,264.0
953,293.0
954,306.0
955,300.0
956,311.0
957,284.0
958,246.0
959,271.0
960,278.0
961,287.0
962,271.0
963,318.0
964,302.0
965,246.0
966,316.0
967,323.0
968,318.0
969,290.0
970,290.0
971,303.0
972,237.0
973,252.0
974,237.0
975,328.0
976,301.0
977,298.0
978,318.0
979,320.0
980,237.0
981,346.0
982,253.0
983,251.0
984,278.0
985,242.0
986,242.0
987,260.0
988,261.0
989,249.0
990,240.0
991,326.0
992,342.0
993,251.0
994,297.0
995,264.0
996,271.0
997,273.0
998,310.0
999,237.0
1000,314.0
