round,disc_to_backup_ms
261,3.0
262,3.0
263,3.0
264,2.0
265,2.0
266,3.0
267,2.0
268,3.0
269,3.0
270,3.0
271,3.0
272,3.0
273,3.0
274,3.0
275,3.0
276,8.0
277,3.0
278,3.0
279,2.0
280,2.0
281,3.0
282,3.0
283,3.0
284,3.0
285,99.0
286,2.0
287,3.0
288,3.0
289,3.0
290,3.0
291,2.0
292,3.0
293,2.0
294,2.0
295,2.0
296,2.0
297,3.0
298,2.0
299,2.0
300,2.0
301,2.0
302,2.0
303,3.0
304,3.0
305,99.0
306,2.0
307,2.0
308,3.0
309,3.0
310,3.0
311,3.0
312,3.0
313,3.0
314,2.0
315,3.0
316,2.0
317,3.0
318,3.0
319,2.0
320,3.0
321,3.0
322,3.0
323,2.0
324,3.0
325,2.0
326,3.0
327,2.0
328,2.0
329,3.0
330,3.0
331,5.0
332,3.0
333,2.0
334,2.0
335,2.0
336,3.0
337,4.0
338,2.0
339,3.0
340,3.0
341,3.0
342,3.0
343,3.0
344,3.0
345,2.0
346,3.0
347,3.0
348,3.0
349,2.0
350,3.0
351,3.0
352,2.0
353,3.0
354,2.0
355,3.0
356,3.0
357,2.0
358,2.0
359,3.0
360,3.0
361,3.0
362,3.0
363,3.0
364,3.0
365,3.0
366,3.0
367,3.0
368,2.0
369,3.0
370,2.0
371,2.0
372,3.0
373,3.0
374,3.0
375,2.0
376,2.0
377,3.0
378,3.0
379,3.0
380,3.0
381,2.0
382,2.0
383,2.0
384,2.0
385,3.0
386,3.0
387,3.0
388,2.0
389,3.0
390,2.0
391,3.0
392,3.0
393,3.0
394,2.0
395,3.0
396,2.0
397,3.0
398,3.0
399,3.0
400,3.0
401,3.0
402,3.0
403,3.0
404,3.0
405,2.0
406,3.0
407,3.0
408,3.0
409,2.0
410,2.0
411,3.0
412,3.0
413,3.0
414,2.0
415,3.0
416,3.0
417,3.0
418,3.0
419,2.0
420,3.0
421,3.0
422,100.0
423,3.0
424,2.0
425,2.0
426,2.0
427,3.0
428,2.0
429,3.0
430,3.0
431,3.0
432,3.0
433,2.0
434,3.0
435,2.0
436,5.0
437,4.0
438,2.0
439,3.0
440,2.0
441,3.0
442,3.0
443,3.0
444,3.0
445,3.0
446,3.0
447,2.0
448,3.0
449,2.0
450,3.0
451,3.0
452,2.0
453,3.0
454,3.0
455,2.0
456,3.0
457,3.0
458,2.0
459,2.0
460,3.0
461,3.0
462,3.0
463,2.0
464,3.0
465,3.0
466,3.0
467,2.0
468,3.0
469,3.0
470,2.0
471,6.0
472,2.0
473,2.0
474,2.0
475,2.0
476,2.0
477,3.0
478,3.0
479,3.0
480,3.0
481,3.0
482,5.0
483,3.0
484,3.0
485,3.0
486,3.0
487,3.0
488,2.0
489,3.0
490,2.0
491,3.0
492,2.0
493,2.0
494,3.0
495,2.0
496,2.0
497,3.0
498,2.0
499,2.0
500,2.0
501,3.0
502,3.0
503,3.0
504,2.0
505,3.0
506,2.0
507,3.0
508,3.0
509,3.0
510,2.0
511,2.0
512,2.0
513,2.0
514,3.0
515,3.0
516,2.0
517,3.0
518,3.0
519,3.0
520,2.0
521,3.0
522,99.0
523,3.0
524,3.0
525,9.0
526,3.0
527,3.0
528,3.0
529,2.0
530,2.0
531,3.0
532,4.0
533,4.0
534,2.0
535,3.0
536,3.0
537,2.0
538,3.0
539,3.0
540,2.0
541,2.0
542,2.0
543,1.0
544,3.0
545,3.0
546,3.0
547,3.0
548,3.0
549,2.0
550,3.0
551,3.0
552,3.0
553,2.0
554,3.0
555,3.0
556,3.0
557,3.0
558,3.0
559,3.0
560,3.0
561,97.0
562,3.0
563,3.0
564,3.0
565,2.0
566,3.0
567,2.0
568,3.0
569,3.0
570,3.0
571,3.0
572,3.0
573,3.0
574,3.0
575,2.0
576,3.0
577,3.0
578,3.0
579,2.0
580,4.0
581,3.0
582,3.0
583,3.0
584,3.0
585,3.0
586,2.0
587,2.0
588,3.0
589,2.0
590,3.0
591,3.0
592,2.0
593,3.0
594,3.0
595,3.0
596,3.0
597,98.0
598,2.0
599,3.0
600,2.0
601,3.0
602,3.0
603,3.0
604,3.0
605,3.0
606,3.0
607,3.0
608,3.0
609,3.0
610,3.0
611,3.0
612,3.0
613,2.0
614,2.0
615,3.0
616,2.0
617,3.0
618,3.0
619,2.0
620,2.0
621,3.0
622,2.0
623,2.0
624,3.0
625,3.0
626,2.0
627,2.0
628,2.0
629,3.0
630,3.0
631,2.0
632,2.0
633,2.0
634,3.0
635,2.0
636,3.0
637,3.0
638,3.0
639,3.0
640,102.0
641,2.0
642,3.0
643,2.0
644,3.0
645,3.0
646,2.0
647,2.0
648,3.0
649,3.0
650,2.0
651,2.0
652,3.0
653,3.0
654,4.0
655,3.0
656,3.0
657,3.0
658,2.0
659,3.0
660,3.0
661,3.0
662,3.0
663,3.0
664,2.0
665,3.0
666,2.0
667,2.0
668,2.0
669,3.0
670,2.0
671,3.0
672,2.0
673,2.0
674,3.0
675,3.0
676,3.0
677,3.0
678,2.0
679,3.0
680,3.0
681,2.0
682,3.0
683,2.0
684,3.0
685,3.0
686,2.0
687,3.0
688,3.0
689,3.0
690,3.0
691,3.0
692,2.0
693,3.0
694,3.0
695,2.0
696,3.0
697,3.0
698,3.0
699,3.0
700,5.0
701,2.0
702,2.0
703,3.0
704,3.0
705,3.0
706,3.0
707,2.0
708,2.0
709,3.0
710,2.0
711,3.0
712,2.0
713,3.0
714,3.0
715,3.0
716,8.0
717,3.0
718,3.0
719,2.0
720,3.0
721,3.0
722,3.0
723,3.0
724,3.0
725,2.0
726,3.0
727,3.0
728,2.0
729,3.0
730,5.0
731,4.0
732,4.0
733,3.0
734,99.0
735,3.0
736,2.0
737,2.0
738,3.0
739,3.0
740,2.0
741,2.0
742,4.0
743,3.0
744,3.0
745,2.0
746,3.0
747,2.0
748,3.0
749,3.0
750,3.0
751,3.0
752,3.0
753,2.0
754,2.0
755,2.0
756,2.0
757,2.0
758,2.0
759,2.0
760,2.0
761,2.0
762,3.0
763,4.0
764,4.0
765,2.0
766,2.0
767,3.0
768,3.0
769,2.0
770,3.0
771,2.0
772,2.0
773,2.0
774,3.0
775,3.0
776,2.0
777,2.0
778,3.0
779,2.0
780,3.0
781,3.0
782,3.0
783,2.0
784,2.0
785,6.0
786,2.0
787,3.0
788,3.0
789,3.0
790,2.0
791,3.0
792,2.0
793,2.0
794,2.0
795,2.0
796,3.0
797,3.0
798,3.0
799,3.0
800,2.0
801,2.0
802,2.0
803,3.0
804,3.0
805,3.0
806,2.0
807,3.0
808,3.0
809,3.0
810,3.0
811,2.0
812,2.0
813,3.0
814,3.0
815,2.0
816,2.0
817,3.0
818,3.0
819,2.0
820,3.0
821,2.0
822,3.0
823,2.0
824,2.0
825,3.0
826,2.0
827,2.0
828,3.0
829,3.0
830,3.0
831,2.0
832,3.0
833,3.0
834,2.0
835,2.0
836,2.0
837,3.0
838,3.0
839,2.0
840,3.0
841,3.0
842,2.0
843,2.0
844,3.0
845,3.0
846,3.0
847,3.0
848,3.0
849,2.0
850,2.0
851,3.0
852,6.0
853,2.0
854,2.0
855,3.0
856,2.0
857,3.0
858,3.0
859,2.0
860,3.0
861,3.0
862,2.0
863,2.0
864,2.0
865,3.0
866,2.0
867,2.0
868,2.0
869,3.0
870,3.0
871,3.0
872,3.0
873,2.0
874,4.0
875,2.0
876,3.0
877,3.0
878,2.0
879,2.0
880,2.0
881,3.0
882,2.0
883,3.0
884,2.0
885,2.0
886,3.0
887,3.0
888,3.0
889,3.0
890,2.0
891,3.0
892,3.0
893,3.0
894,3.0
895,3.0
896,2.0
897,3.0
898,3.0
899,2.0
900,3.0
901,4.0
902,3.0
903,3.0
904,2.0
905,2.0
906,2.0
907,3.0
908,3.0
909,3.0
910,2.0
911,3.0
912,2.0
913,3.0
914,3.0
915,4.0
916,3.0
917,3.0
918,3.0
919,3.0
920,3.0
921,3.0
922,3.0
923,3.0
924,3.0
925,2.0
926,3.0
927,2.0
928,3.0
929,3.0
930,3.0
931,3.0
932,3.0
933,3.0
934,3.0
935,4.0
936,3.0
937,2.0
938,2.0
939,2.0
940,3.0
941,3.0
942,3.0
943,3.0
944,3.0
945,3.0
946,2.0
947,3.0
948,2.0
949,3.0
950,3.0
951,2.0
952,3.0
953,3.0
954,3.0
955,3.0
956,3.0
957,2.0
958,2.0
959,3.0
960,3.0
961,3.0
962,2.0
963,2.0
964,3.0
965,3.0
966,3.0
967,2.0
968,2.0
969,3.0
970,3.0
971,2.0
972,3.0
973,3.0
974,3.0
975,3.0
976,2.0
977,2.0
978,2.0
979,2.0
980,2.0
981,2.0
982,3.0
983,2.0
984,2.0
985,3.0
986,3.0
987,3.0
988,3.0
989,2.0
990,3.0
991,3.0
992,3.0
993,3.0
994,2.0
995,3.0
996,3.0
997,3.0
998,2.0
999,2.0
1000,3.0
