round,connect_latency_ms,excluded_from_stats
1,3124.0,True
2,1802.0,False
3,1731.0,False
4,1744.0,False
5,1752.0,False
6,1745.0,False
7,1775.0,False
8,1738.0,False
9,1800.0,False
10,1786.0,False
11,1930.0,False
12,1855.0,False
13,1928.0,False
14,1868.0,False
15,1781.0,False
16,1906.0,False
17,1903.0,False
18,1944.0,False
19,1908.0,False
20,3981.0,False
21,3083.0,False
22,1870.0,False
23,1922.0,False
24,1839.0,False
25,1867.0,False
26,1899.0,False
27,1941.0,False
28,1892.0,False
29,1836.0,False
30,1876.0,False
31,1893.0,False
32,1914.0,False
33,1944.0,False
34,1886.0,False
35,1909.0,False
36,1957.0,False
37,1899.0,False
38,1813.0,False
39,1864.0,False
40,1911.0,False
41,1860.0,False
42,1917.0,False
43,1963.0,False
44,3297.0,False
45,2990.0,False
46,1873.0,False
47,1907.0,False
48,1940.0,False
49,1872.0,False
50,1917.0,False
51,1734.0,False
52,1850.0,False
53,1896.0,False
54,1924.0,False
55,1941.0,False
56,1878.0,False
57,1906.0,False
58,1944.0,False
59,1875.0,False
60,1710.0,False
61,1945.0,False
62,1855.0,False
63,1864.0,False
64,1911.0,False
65,1940.0,False
66,1856.0,False
67,1913.0,False
68,1758.0,False
69,1882.0,False
70,1913.0,False
71,1927.0,False
72,1868.0,False
73,1902.0,False
74,1943.0,False
75,1945.0,False
76,1894.0,False
77,1928.0,False
78,1874.0,False
79,1900.0,False
80,1905.0,False
81,1956.0,False
82,1860.0,False
83,1884.0,False
84,1923.0,False
85,1925.0,False
86,1860.0,False
87,1862.0,False
88,1917.0,False
89,3078.0,False
90,1769.0,False
91,1876.0,False
92,1934.0,False
93,1842.0,False
94,1880.0,False
95,1912.0,False
96,1850.0,False
97,1902.0,False
98,1901.0,False
99,1897.0,False
100,1925.0,False
101,1714.0,False
102,1953.0,False
103,1879.0,False
104,1903.0,False
105,1936.0,False
106,1906.0,False
107,1894.0,False
108,1893.0,False
109,1878.0,False
110,3827.0,False
111,2818.0,False
112,1864.0,False
113,1914.0,False
114,1845.0,False
115,1828.0,False
116,1882.0,False
117,1921.0,False
118,1892.0,False
119,1910.0,False
120,1817.0,False
121,1931.0,False
122,1868.0,False
123,1770.0,False
124,1883.0,False
125,1924.0,False
126,1853.0,False
127,1909.0,False
128,1942.0,False
129,1863.0,False
130,1866.0,False
131,1887.0,False
132,3423.0,False
133,1870.0,False
134,1909.0,False
135,1788.0,False
136,1925.0,False
137,1924.0,False
138,1933.0,False
139,1833.0,False
140,1863.0,False
141,1890.0,False
142,1899.0,False
143,1905.0,False
144,1746.0,False
145,1883.0,False
146,1914.0,False
147,1873.0,False
148,1909.0,False
149,1872.0,False
150,1913.0,False
151,1941.0,False
152,1889.0,False
153,1769.0,False
154,1909.0,False
155,1950.0,False
156,1887.0,False
157,1845.0,False
158,1870.0,False
159,1925.0,False
160,1879.0,False
161,1916.0,False
162,1921.0,False
163,1890.0,False
164,1922.0,False
165,1836.0,False
166,1855.0,False
167,1892.0,False
168,1892.0,False
169,1936.0,False
170,1703.0,False
171,1962.0,False
172,1919.0,False
173,1850.0,False
174,1859.0,False
175,3959.0,False
176,1528.0,False
177,1852.0,False
178,1704.0,False
179,1956.0,False
180,1891.0,False
181,1907.0,False
182,1931.0,False
183,1887.0,False
184,1913.0,False
185,1911.0,False
186,1963.0,False
187,1713.0,False
188,1952.0,False
189,1867.0,False
190,1891.0,False
191,1886.0,False
192,1915.0,False
193,1944.0,False
194,1863.0,False
195,1887.0,False
196,1941.0,False
197,3086.0,False
198,3064.0,False
199,2891.0,False
200,1000.0,False
201,1853.0,False
202,1902.0,False
203,1902.0,False
204,1889.0,False
205,1892.0,False
206,1910.0,False
207,1898.0,False
208,1922.0,False
209,1860.0,False
210,1832.0,False
211,1844.0,False
212,1879.0,False
213,1880.0,False
214,1800.0,False
215,1871.0,False
216,1858.0,False
217,1881.0,False
218,1904.0,False
219,1929.0,False
220,1954.0,False
221,1880.0,False
222,1903.0,False
223,1921.0,False
224,1839.0,False
225,1889.0,False
226,1911.0,False
227,1700.0,False
228,1925.0,False
229,1925.0,False
230,1868.0,False
231,1867.0,False
232,1924.0,False
233,1852.0,False
234,1902.0,False
235,1952.0,False
236,1875.0,False
237,1913.0,False
238,1929.0,False
239,1943.0,False
240,1803.0,False
241,1920.0,False
242,1920.0,False
243,1841.0,False
244,1817.0,False
245,1940.0,False
246,1871.0,False
247,1885.0,False
248,1939.0,False
249,1818.0,False
250,1920.0,False
251,1870.0,False
252,1897.0,False
253,1912.0,False
254,1941.0,False
255,1862.0,False
256,1877.0,False
257,1871.0,False
258,1704.0,False
259,1887.0,False
260,1891.0,False
261,1896.0,False
262,1786.0,False
263,1928.0,False
264,1853.0,False
265,1849.0,False
266,1929.0,False
267,1843.0,False
268,1872.0,False
269,1891.0,False
270,1872.0,False
271,1946.0,False
272,1828.0,False
273,1844.0,False
274,1858.0,False
275,1904.0,False
276,1928.0,False
277,1831.0,False
278,1853.0,False
279,1892.0,False
280,1930.0,False
281,1832.0,False
282,1827.0,False
283,2989.0,False
284,1909.0,False
285,1841.0,False
286,1947.0,False
287,1875.0,False
288,1901.0,False
289,1910.0,False
290,1932.0,False
291,1841.0,False
292,1865.0,False
293,1882.0,False
294,1892.0,False
295,1902.0,False
296,1827.0,False
297,1646.0,False
298,1899.0,False
299,1840.0,False
300,1847.0,False
301,1829.0,False
302,1888.0,False
303,1873.0,False
304,1888.0,False
305,3207.0,False
306,2973.0,False
307,2773.0,False
308,1843.0,False
309,1874.0,False
310,1703.0,False
311,1886.0,False
312,1891.0,False
313,1920.0,False
