round,init_time_ms
569,37.0
570,36.0
571,39.0
572,35.0
573,41.0
574,36.0
575,37.0
576,37.0
577,37.0
578,36.0
579,36.0
580,37.0
581,40.0
582,36.0
583,37.0
584,37.0
585,37.0
586,38.0
587,36.0
588,39.0
589,35.0
590,37.0
591,39.0
592,40.0
593,38.0
594,39.0
595,35.0
596,36.0
597,36.0
598,37.0
599,35.0
600,33.0
601,39.0
602,37.0
603,37.0
604,36.0
605,35.0
606,36.0
607,37.0
608,35.0
609,37.0
610,39.0
611,35.0
612,36.0
613,36.0
614,35.0
615,36.0
616,40.0
617,37.0
618,36.0
619,35.0
620,36.0
621,38.0
622,37.0
623,36.0
624,37.0
625,36.0
626,37.0
627,38.0
628,37.0
629,36.0
630,35.0
631,35.0
632,37.0
633,34.0
634,39.0
635,37.0
636,37.0
637,37.0
638,38.0
639,36.0
640,37.0
641,37.0
642,36.0
643,38.0
644,35.0
645,41.0
646,35.0
647,35.0
648,38.0
649,38.0
650,36.0
651,36.0
652,37.0
653,38.0
654,38.0
655,35.0
656,41.0
657,38.0
658,37.0
659,40.0
660,35.0
661,39.0
662,36.0
663,37.0
664,37.0
665,37.0
666,37.0
667,38.0
668,35.0
669,36.0
670,37.0
671,37.0
672,37.0
673,37.0
674,39.0
675,36.0
676,37.0
677,37.0
678,38.0
679,37.0
680,37.0
681,37.0
682,37.0
683,38.0
684,38.0
685,38.0
686,37.0
687,37.0
688,36.0
689,38.0
690,36.0
691,36.0
692,36.0
693,37.0
694,40.0
695,37.0
696,39.0
697,39.0
698,36.0
699,38.0
700,36.0
701,38.0
702,37.0
703,37.0
704,36.0
705,38.0
706,36.0
707,37.0
708,37.0
709,37.0
710,37.0
711,37.0
712,36.0
713,38.0
714,36.0
715,39.0
716,38.0
717,37.0
718,40.0
719,37.0
720,36.0
721,36.0
722,40.0
723,40.0
724,40.0
725,36.0
726,35.0
727,38.0
728,40.0
729,37.0
730,37.0
731,36.0
732,36.0
733,40.0
734,36.0
735,38.0
736,37.0
737,37.0
738,36.0
739,37.0
740,38.0
741,37.0
742,37.0
743,38.0
744,37.0
745,37.0
746,37.0
747,34.0
748,36.0
749,37.0
750,38.0
751,36.0
752,37.0
753,37.0
754,36.0
755,38.0
756,40.0
757,37.0
758,36.0
759,39.0
760,37.0
761,37.0
762,37.0
763,37.0
764,38.0
765,37.0
766,38.0
767,40.0
768,39.0
769,36.0
770,38.0
771,37.0
772,36.0
773,36.0
774,38.0
775,36.0
776,38.0
777,38.0
778,38.0
779,40.0
780,36.0
781,36.0
782,38.0
783,39.0
784,37.0
785,38.0
786,36.0
787,36.0
788,40.0
789,37.0
790,37.0
791,36.0
792,40.0
793,36.0
794,39.0
795,35.0
796,38.0
797,36.0
798,37.0
799,36.0
800,35.0
801,36.0
802,38.0
803,37.0
804,37.0
805,38.0
806,39.0
807,37.0
808,36.0
809,37.0
810,37.0
811,37.0
812,39.0
813,39.0
814,37.0
815,35.0
816,36.0
817,35.0
818,37.0
819,37.0
820,37.0
821,37.0
822,37.0
823,37.0
824,41.0
825,36.0
826,40.0
827,37.0
828,36.0
829,39.0
830,38.0
831,36.0
832,36.0
833,37.0
834,36.0
835,37.0
836,36.0
837,40.0
838,36.0
839,41.0
840,37.0
841,41.0
842,36.0
843,42.0
844,39.0
845,37.0
846,37.0
847,36.0
848,38.0
849,39.0
850,38.0
851,39.0
852,39.0
853,36.0
854,37.0
855,37.0
856,38.0
857,36.0
858,36.0
859,38.0
860,37.0
861,36.0
862,36.0
863,38.0
864,37.0
865,40.0
866,38.0
867,40.0
868,35.0
869,37.0
870,37.0
871,37.0
872,38.0
873,36.0
874,36.0
875,37.0
876,36.0
877,38.0
878,39.0
879,36.0
880,36.0
881,37.0
882,36.0
883,35.0
884,39.0
885,36.0
886,39.0
887,37.0
888,37.0
889,36.0
890,40.0
891,38.0
892,38.0
893,38.0
894,37.0
895,39.0
896,38.0
897,36.0
898,39.0
899,40.0
900,37.0
901,36.0
902,35.0
903,36.0
904,40.0
905,36.0
906,37.0
907,37.0
908,39.0
909,37.0
910,37.0
911,37.0
912,37.0
913,36.0
914,35.0
915,39.0
916,36.0
917,35.0
918,36.0
919,40.0
920,39.0
921,36.0
922,38.0
923,38.0
924,37.0
925,40.0
926,40.0
927,35.0
928,40.0
929,39.0
930,38.0
931,36.0
932,38.0
933,34.0
934,36.0
935,39.0
936,39.0
937,37.0
938,38.0
939,36.0
940,38.0
941,37.0
942,36.0
943,41.0
944,38.0
945,38.0
946,36.0
947,37.0
948,37.0
949,37.0
950,36.0
951,37.0
952,39.0
953,40.0
954,39.0
955,38.0
956,37.0
957,38.0
958,39.0
959,40.0
960,37.0
961,40.0
962,36.0
963,35.0
964,36.0
965,35.0
966,38.0
967,39.0
968,40.0
969,37.0
970,36.0
971,36.0
972,36.0
973,36.0
974,1030.0
975,38.0
976,37.0
977,39.0
978,38.0
979,37.0
980,40.0
981,37.0
982,36.0
983,40.0
984,36.0
985,38.0
986,37.0
987,35.0
988,38.0
989,38.0
990,36.0
991,37.0
992,38.0
993,35.0
994,39.0
995,37.0
996,38.0
997,37.0
998,37.0
999,37.0
1000,35.0
