round,backup_time_ms
1,1152.0
2,1111.0
3,1150.0
4,1088.0
5,1170.0
6,1088.0
7,1124.0
8,1087.0
9,1137.0
10,1103.0
11,1159.0
12,1174.0
13,1155.0
14,1144.0
15,1076.0
16,1105.0
17,1100.0
18,1125.0
19,1137.0
20,1092.0
21,1123.0
22,1142.0
23,1127.0
24,1146.0
25,1090.0
26,1124.0
27,1086.0
28,1113.0
29,1102.0
30,1149.0
31,1166.0
32,1116.0
33,1173.0
34,1087.0
35,1149.0
36,1091.0
37,1121.0
38,1161.0
39,1088.0
40,1147.0
41,1162.0
42,1110.0
43,1158.0
44,1103.0
45,1104.0
46,1155.0
47,1105.0
48,1146.0
49,1129.0
50,1163.0
51,1178.0
52,1166.0
53,1079.0
54,1087.0
55,1116.0
56,1156.0
57,1110.0
58,1122.0
59,1173.0
60,1121.0
61,1153.0
62,1094.0
63,1149.0
64,1112.0
65,1171.0
66,1165.0
67,1153.0
68,1099.0
69,1099.0
70,1148.0
71,1090.0
72,1133.0
73,1089.0
74,1116.0
75,1183.0
76,1109.0
77,1125.0
78,1135.0
79,1187.0
80,1120.0
81,1164.0
82,1172.0
83,1110.0
84,1153.0
85,1159.0
86,1204.0
87,1153.0
88,1100.0
89,1106.0
90,1098.0
91,1103.0
92,1138.0
93,1096.0
94,1141.0
95,1093.0
96,1177.0
97,1139.0
98,1182.0
99,1174.0
100,1145.0
101,1084.0
102,1109.0
103,1144.0
104,1193.0
105,1130.0
106,1208.0
107,1129.0
108,1088.0
109,1082.0
110,1152.0
111,1120.0
112,1129.0
113,1174.0
114,1116.0
115,1086.0
116,1095.0
117,1098.0
118,1163.0
119,1100.0
120,1141.0
121,1086.0
122,1086.0
123,1153.0
124,1104.0
125,1143.0
126,1139.0
127,1081.0
128,1159.0
129,1102.0
130,1147.0
131,1088.0
132,1103.0
133,1152.0
134,1094.0
135,1151.0
136,1177.0
137,1112.0
138,1150.0
139,1098.0
140,1149.0
141,1169.0
142,1125.0
143,1189.0
144,1147.0
145,1164.0
146,1086.0
147,1140.0
148,1183.0
149,1135.0
150,1081.0
151,1150.0
152,1079.0
153,1094.0
154,1082.0
155,1111.0
156,1082.0
157,1157.0
158,1141.0
159,1107.0
160,1140.0
161,1081.0
162,1115.0
163,1077.0
164,1165.0
165,1168.0
166,1111.0
167,1144.0
168,1175.0
169,1119.0
170,1137.0
171,1136.0
172,1157.0
173,1090.0
174,1149.0
175,1120.0
176,1101.0
177,1153.0
178,1120.0
179,1114.0
180,1078.0
181,1128.0
182,1168.0
183,1161.0
184,1164.0
185,1114.0
186,1075.0
187,1131.0
188,1108.0
189,1152.0
190,1078.0
191,1122.0
192,1115.0
193,1084.0
194,1181.0
195,1138.0
196,1103.0
197,1120.0
198,1106.0
199,1143.0
200,1185.0
201,1107.0
202,1168.0
203,1081.0
204,1125.0
205,1077.0
206,1103.0
207,1115.0
208,1146.0
209,1168.0
210,1152.0
211,1148.0
212,1091.0
213,1178.0
214,1152.0
215,1090.0
216,1097.0
217,1092.0
218,1125.0
219,1129.0
220,1148.0
221,1162.0
222,1093.0
223,1102.0
224,1122.0
225,1123.0
226,1177.0
227,1116.0
228,1140.0
229,1157.0
230,1121.0
231,1116.0
232,1078.0
233,1122.0
234,1153.0
235,1110.0
236,1102.0
237,1162.0
238,1111.0
239,1197.0
240,1158.0
241,1139.0
242,1154.0
243,1180.0
244,1109.0
245,1135.0
246,1089.0
247,1170.0
248,1122.0
249,1136.0
250,1114.0
251,1116.0
252,1171.0
253,1120.0
254,1101.0
255,1118.0
256,1149.0
257,1108.0
258,1155.0
259,1154.0
260,1198.0
261,1145.0
262,1165.0
263,1081.0
264,1124.0
265,1202.0
266,1120.0
267,1175.0
268,1151.0
269,1089.0
270,1164.0
271,1105.0
272,1162.0
273,1108.0
274,1159.0
275,1110.0
276,1139.0
277,1153.0
278,1152.0
279,1116.0
280,1161.0
281,1122.0
282,1081.0
283,1113.0
284,1160.0
285,1193.0
286,1108.0
287,1170.0
288,1132.0
289,1172.0
290,1103.0
291,1094.0
292,1165.0
293,1122.0
294,1140.0
295,1187.0
296,1135.0
297,1146.0
298,1170.0
299,1176.0
300,1133.0
301,1089.0
302,1101.0
303,1135.0
304,1108.0
305,1149.0
306,1086.0
307,1147.0
308,1095.0
309,1154.0
310,1117.0
311,1166.0
312,1103.0
313,1138.0
314,1164.0
315,1169.0
316,1129.0
317,1160.0
318,1078.0
319,1126.0
320,1090.0
321,1100.0
322,1148.0
323,1100.0
324,1152.0
325,1148.0
326,1102.0
327,1117.0
328,1083.0
329,1123.0
330,1151.0
331,1147.0
332,1103.0
333,1123.0
334,1086.0
335,1162.0
336,1142.0
337,1161.0
338,1116.0
339,1122.0
340,1152.0
341,1118.0
342,1139.0
343,1102.0
344,1119.0
345,1154.0
346,1112.0
347,1089.0
348,1122.0
349,1090.0
350,1125.0
351,1173.0
352,1169.0
353,1146.0
354,1097.0
355,1100.0
356,1160.0
357,1085.0
358,1114.0
359,1189.0
360,1147.0
361,1103.0
362,1148.0
363,1145.0
364,1114.0
365,1120.0
366,1069.0
367,1110.0
368,1137.0
369,1098.0
370,1149.0
371,1104.0
372,1098.0
373,1102.0
374,1108.0
375,1166.0
376,1117.0
377,1162.0
378,1105.0
379,1121.0
380,1090.0
381,1126.0
382,1091.0
383,1083.0
384,1167.0
385,1111.0
386,1137.0
387,1124.0
388,1083.0
389,1118.0
390,1157.0
391,1160.0
392,1178.0
393,1159.0
394,1196.0
395,1186.0
396,1125.0
397,1088.0
398,1087.0
399,1144.0
400,1144.0
401,1143.0
402,1086.0
403,1133.0
404,1101.0
405,1119.0
406,1171.0
407,1125.0
408,1138.0
409,1080.0
410,1099.0
411,1161.0
412,1126.0
413,1088.0
414,1103.0
415,1173.0
416,1098.0
417,1157.0
418,1094.0
419,1098.0
420,1178.0
421,1127.0
422,1148.0
423,1095.0
424,1157.0
425,1153.0
426,1103.0
427,1132.0
428,1091.0
429,1142.0
430,1147.0
431,1164.0
432,1126.0
433,1158.0
434,1119.0
435,1158.0
436,1122.0
437,1163.0
438,1095.0
439,1129.0
440,1089.0
441,1154.0
442,1097.0
443,1135.0
444,1104.0
445,1152.0
446,1122.0
447,1160.0
448,1093.0
449,1173.0
450,1129.0
451,1153.0
452,1088.0
453,1141.0
454,1126.0
455,1102.0
456,1131.0
457,1085.0
458,1131.0
459,1098.0
460,1148.0
461,1088.0
462,1130.0
463,1120.0
464,1113.0
465,1164.0
466,1121.0
467,1117.0
468,1092.0
469,1163.0
470,1136.0
471,1156.0
472,1127.0
473,1185.0
474,1134.0
475,1171.0
476,1135.0
477,1084.0
478,1086.0
479,1162.0
480,1128.0
481,1077.0
482,1120.0
483,1151.0
484,1071.0
485,1120.0
486,1075.0
487,1170.0
488,1135.0
489,1100.0
490,1156.0
491,1101.0
492,1138.0
493,1096.0
494,1109.0
495,1078.0
496,1076.0
497,1117.0
498,1078.0
499,1067.0
500,1109.0
501,1145.0
502,1102.0
503,1135.0
504,1182.0
505,1147.0
506,1141.0
507,1112.0
508,1128.0
509,1161.0
510,1130.0
511,1170.0
