round,init_time_ms
1,30.0
2,35.0
3,1027.0
4,1029.0
5,1026.0
6,1031.0
7,1028.0
8,1028.0
9,1030.0
10,1029.0
11,36.0
12,1029.0
13,27.0
14,1028.0
15,35.0
16,34.0
17,1028.0
18,34.0
19,1025.0
20,1028.0
21,1026.0
22,1028.0
23,37.0
24,33.0
25,1030.0
26,1027.0
27,1030.0
28,1028.0
29,1028.0
30,36.0
31,1029.0
32,1026.0
33,34.0
34,36.0
35,1028.0
36,1027.0
37,32.0
38,1027.0
39,1028.0
40,1029.0
41,1028.0
42,37.0
43,1028.0
44,1031.0
45,1027.0
46,1031.0
47,1028.0
48,1028.0
49,1031.0
50,35.0
51,1028.0
52,1028.0
53,1029.0
54,1029.0
55,1027.0
56,1027.0
57,1028.0
58,1029.0
59,1028.0
60,29.0
61,1030.0
62,35.0
63,1032.0
64,1028.0
65,1031.0
66,36.0
67,1026.0
68,1027.0
69,1030.0
70,34.0
71,1028.0
72,1027.0
73,1026.0
74,1027.0
75,1029.0
76,1029.0
77,1028.0
78,1031.0
79,1029.0
80,1029.0
81,1027.0
82,1028.0
83,1028.0
84,36.0
85,1028.0
86,32.0
87,1026.0
88,1028.0
89,1029.0
90,1027.0
91,1030.0
92,28.0
93,1031.0
94,1028.0
95,1031.0
96,1028.0
97,1028.0
98,36.0
99,1029.0
100,1028.0
101,1029.0
102,1028.0
103,1029.0
104,35.0
105,34.0
106,34.0
107,1029.0
108,1030.0
109,1031.0
110,1029.0
111,1031.0
112,1029.0
113,1029.0
114,1028.0
115,34.0
116,1026.0
117,1027.0
118,36.0
119,1029.0
120,1029.0
121,34.0
122,30.0
123,1027.0
124,1030.0
125,1028.0
126,1031.0
127,1027.0
128,1029.0
129,1027.0
130,34.0
131,1029.0
132,1027.0
133,34.0
134,1028.0
135,1028.0
136,1029.0
137,1031.0
138,1033.0
139,39.0
140,1032.0
141,1031.0
142,1030.0
143,1032.0
144,1029.0
145,1030.0
146,1029.0
147,1031.0
148,39.0
149,1032.0
150,1029.0
151,39.0
152,1030.0
153,41.0
154,1030.0
155,1031.0
156,1031.0
157,1031.0
158,1030.0
159,40.0
160,38.0
161,1030.0
162,1031.0
163,1030.0
164,40.0
165,1031.0
166,1031.0
167,1030.0
168,1030.0
169,1029.0
170,1028.0
171,1032.0
172,1032.0
173,1029.0
174,1032.0
175,1031.0
176,1029.0
177,1031.0
178,1029.0
179,1030.0
180,1030.0
181,40.0
182,37.0
183,39.0
184,1029.0
185,1032.0
186,1032.0
187,39.0
188,1029.0
189,1031.0
190,1031.0
191,37.0
192,1030.0
193,38.0
194,38.0
195,1031.0
196,39.0
197,1029.0
198,1031.0
199,38.0
200,40.0
201,1030.0
202,38.0
203,38.0
204,1030.0
205,1030.0
206,1030.0
207,39.0
208,39.0
209,39.0
210,37.0
211,42.0
212,1029.0
213,1031.0
214,1030.0
215,1030.0
216,1032.0
217,1030.0
218,1030.0
219,40.0
220,1031.0
221,1028.0
222,1029.0
223,1030.0
224,1032.0
225,37.0
226,1033.0
227,1029.0
228,39.0
229,37.0
230,1030.0
231,1031.0
232,1032.0
233,38.0
234,39.0
235,1033.0
236,38.0
237,1031.0
238,31.0
239,39.0
240,1030.0
241,1036.0
242,1029.0
243,1031.0
244,1029.0
245,1036.0
246,1032.0
247,39.0
248,1031.0
249,1030.0
250,39.0
251,1031.0
